1.48e-06,9.01457,9.06217,9.054,8.87153,8.27154,6.5863,3.9012,3.29704,2.96336,2.71051,2.50201,2.32557,2.14909,1.97549,1.814,1.6507,1.48054,1.32009,1.16647,1.01197,0.872326,0.748192,0.640196,0.548769,0.470716,0.405858,0.351972,0.306153,0.268404,0.236729,0.209626,0.186178,0.165989,0.148397,0.133284,0.120254,0.108879,0.09889,0.0900482,0.0822076,0.0752241,0.0689569,0.0633575,0.0581568,0.0536458,0.0495678,0.0459038,0.0425896,0.0395755,0.036818,0.0343168,0.0320174,0.0299042,0.0279635,0.0261678,0.024512,0.0229779,0.0215328,0.020201,0.0189686,0.0178272,0.0167693,0.0157937,0.0148982,0.0140825,0.0133413,0.012676,0.0120828,0.011557,0.0110924,0.0106813,0.0103134,0.00997625,0.00965654,0.00933632,0.00899989,0.00863201,0.00821979,0.00775491,0.00723549,0.00666548,0.0060578,0.0054292,0.00480093,0.00428415,0.00367155,0.00311899,0.00263701,0.00222926,0.00189393,0.00162558,0.00141711,0.00126127,0.00115181,0.00108437,0.00105706,0.0010713,0.00113292,0.00125427,0.00145785
1.95e-06,9.19279,9.27546,9.31168,9.2075,8.75357,7.73428,4.59762,3.57456,3.15236,2.86635,2.64595,2.46771,2.29496,2.129,1.97818,1.82801,1.6716,1.52542,1.38486,1.23762,1.09872,0.967828,0.846337,0.736965,0.638235,0.55377,0.481486,0.418842,0.367129,0.323603,0.286238,0.253751,0.225811,0.201393,0.18056,0.162668,0.147106,0.133469,0.121426,0.110764,0.101258,0.0927341,0.0851249,0.0779973,0.0718895,0.0663811,0.0614416,0.0569813,0.0529257,0.0492217,0.0458602,0.0427742,0.0399397,0.0373346,0.0349253,0.0327054,0.0306484,0.0287047,0.0269188,0.0252674,0.0237393,0.0223255,0.0210231,0.0198291,0.0187411,0.0177532,0.0168672,0.016077,0.0153773,0.0147596,0.0142135,0.0137253,0.0132775,0.0128536,0.0124276,0.0119799,0.0114893,0.0109394,0.0103187,0.00962518,0.00886358,0.00805234,0.00721262,0.00637286,0.00568315,0.00486676,0.00413144,0.00349082,0.00294946,0.00250463,0.00214895,0.00187282,0.0016665,0.00152169,0.00143253,0.00139653,0.00141555,0.00149742,0.00165863,0.00192933
2.58e-06,9.36775,9.47823,9.55397,9.52526,9.16494,8.40836,6.42138,3.97904,3.38212,3.03747,2.7933,2.60566,2.43077,2.26739,2.12234,1.98055,1.83397,1.69929,1.57125,1.43541,1.30625,1.18175,1.06158,0.947703,0.838009,0.740122,0.651332,0.570729,0.502848,0.444649,0.393895,0.349066,0.310369,0.276237,0.247271,0.222473,0.200965,0.182147,0.165558,0.150897,0.137788,0.126046,0.115567,0.105636,0.0972607,0.0897366,0.083008,0.0769353,0.0714258,0.0663953,0.0618356,0.0576515,0.0538109,0.0502803,0.0470139,0.044007,0.0412232,0.038577,0.0361566,0.0339236,0.0318598,0.0299514,0.0281968,0.0265881,0.0251238,0.0237962,0.022606,0.0215459,0.020609,0.019782,0.0190517,0.018399,0.0178016,0.017236,0.0166662,0.0160658,0.0154063,0.0146656,0.0138292,0.0128945,0.011868,0.0107745,0.00964405,0.008516,0.00758961,0.00649327,0.00550614,0.00464811,0.00392428,0.00333034,0.00285595,0.00248799,0.00221329,0.00202062,0.00190212,0.00185443,0.0018801,0.00198963,0.00220527,0.00256789
3.4e-06,9.53408,9.66595,9.78089,9.84397,9.54351,8.90083,7.7,4.69772,3.68027,3.23325,2.94892,2.74254,2.55931,2.39362,2.2498,2.11202,1.97113,1.8439,1.72462,1.59797,1.47842,1.36322,1.25082,1.14218,1.03354,0.934699,0.83983,0.748577,0.668902,0.598043,0.53401,0.475383,0.424,0.377556,0.338056,0.304156,0.274718,0.248918,0.226172,0.206063,0.187964,0.171747,0.157274,0.143318,0.131807,0.121503,0.112313,0.104036,0.0965342,0.0896873,0.0834859,0.0778024,0.0725876,0.0677923,0.0633513,0.0592687,0.0554918,0.0518754,0.0485843,0.0455583,0.0427637,0.0401852,0.0378177,0.0356483,0.0336768,0.0318903,0.0302922,0.028871,0.0276145,0.0265082,0.0255327,0.0246622,0.0238665,0.0231124,0.0223508,0.0215456,0.0206581,0.0196592,0.0185311,0.0172694,0.015884,0.014408,0.0128838,0.0113647,0.0101189,0.00864764,0.00732608,0.00617819,0.00521003,0.00441755,0.00378568,0.00329621,0.00293119,0.00267544,0.00251834,0.00245542,0.00249009,0.00263654,0.00292489,0.003411
4.49e-06,9.69504,9.8441,10.0066,10.2289,9.96143,9.32208,8.39362,6.43621,4.13105,3.48085,3.12784,2.88959,2.69012,2.5167,2.36988,2.2323,2.09366,1.97046,1.85648,1.73598,1.62346,1.51582,1.41082,1.30908,1.20596,1.11295,1.02088,0.928892,0.846411,0.770512,0.699016,0.630153,0.56822,0.509602,0.458767,0.414424,0.375479,0.340982,0.310358,0.283122,0.258247,0.235851,0.215806,0.195972,0.180059,0.165877,0.153249,0.141888,0.131604,0.122218,0.113718,0.10593,0.0987901,0.0922134,0.086115,0.0805125,0.0753382,0.0703316,0.0658069,0.061661,0.0578427,0.0543255,0.051102,0.0481523,0.0454752,0.0430527,0.0408889,0.0389682,0.0372742,0.0357845,0.0344727,0.0333054,0.0322399,0.0312297,0.0302046,0.0291161,0.0279111,0.0265517,0.0250156,0.023296,0.0214076,0.0193977,0.0173242,0.0152604,0.0135706,0.0115792,0.00979517,0.00824897,0.00694924,0.00588622,0.0050389,0.00438407,0.00389657,0.00355549,0.00334638,0.00326315,0.0033105,0.00350781,0.00389663,0.00455215
5.93e-06,9.84905,10.0124,10.2464,10.7496,10.5324,9.73135,8.89444,7.69768,4.99061,3.82431,3.34752,3.05629,2.82989,2.64202,2.48733,2.34614,2.2065,2.0843,1.97261,1.85545,1.74721,1.64455,1.54468,1.44818,1.35012,1.26332,1.17634,1.08808,1.00829,0.933798,0.86194,0.790058,0.724483,0.659347,0.601042,0.548713,0.501659,0.45903,0.420498,0.385661,0.3529,0.322973,0.295888,0.26804,0.246373,0.22707,0.209874,0.194379,0.180332,0.167488,0.15584,0.145163,0.135366,0.126307,0.117881,0.110146,0.103009,0.0960002,0.0897211,0.0839952,0.0787356,0.0739038,0.0694842,0.065447,0.0617873,0.0584811,0.0555344,0.0529255,0.0506283,0.0486126,0.0468421,0.0452704,0.0438376,0.0424799,0.0410917,0.0396083,0.0379589,0.0360918,0.0339824,0.0316201,0.0290268,0.026267,0.0234228,0.0205975,0.0182888,0.0155742,0.0131484,0.0110532,0.00929637,0.00786344,0.00672538,0.00584653,0.00519245,0.00473575,0.00445655,0.00434647,0.00441208,0.00467976,0.00520506,0.00609429
7.83e-06,9.99574,10.1718,10.5441,11.1663,11.0362,10.2206,9.31073,8.38353,6.68417,4.37359,3.6401,3.2581,2.98782,2.77637,2.60802,2.45877,2.31469,2.19061,2.07862,1.96233,1.85603,1.75602,1.65904,1.56572,1.47105,1.38874,1.30588,1.2214,1.14497,1.0734,1.0038,0.932982,0.868728,0.80319,0.743112,0.687943,0.637275,0.59033,0.547031,0.507036,0.467879,0.431217,0.397327,0.360686,0.332819,0.307799,0.28534,0.264944,0.24633,0.229189,0.213558,0.199166,0.185909,0.173549,0.161974,0.151336,0.141516,0.131661,0.12292,0.11499,0.107728,0.101069,0.0949927,0.0894465,0.0844253,0.0798957,0.0758703,0.0723127,0.0691867,0.0664496,0.0640515,0.0619266,0.0599937,0.0581635,0.0562682,0.0542316,0.0519528,0.0493684,0.0464527,0.0431868,0.0396019,0.0357881,0.0318612,0.0279638,0.0247854,0.0210558,0.0177336,0.0148732,0.0124833,0.0105401,0.00900084,0.00781572,0.00693651,0.00632353,0.00595002,0.00580391,0.00589479,0.00625914,0.00697533,0.0081919
1.03e-05,10.1335,10.3215,10.9713,11.4527,11.3546,10.8001,9.69723,8.86868,7.74353,5.45735,4.06794,3.51746,3.17552,2.9269,2.7368,2.57443,2.42205,2.29298,2.17803,2.06041,1.95399,1.85465,1.75867,1.66672,1.57379,1.49413,1.41381,1.33189,1.25777,1.18836,1.12073,1.05153,0.989554,0.925814,0.86664,0.811686,0.760694,0.71292,0.66839,0.626726,0.584637,0.544379,0.506417,0.463637,0.431318,0.401871,0.375055,0.350345,0.327501,0.306191,0.286532,0.268252,0.251253,0.235161,0.219894,0.205785,0.192699,0.17918,0.167283,0.15652,0.146669,0.137642,0.129408,0.121888,0.115078,0.108933,0.103485,0.0986727,0.0944474,0.0907482,0.0875101,0.0846433,0.082038,0.0795702,0.0769762,0.0741686,0.0710193,0.0674528,0.0634466,0.0589663,0.0540482,0.0488103,0.0434085,0.038041,0.0336612,0.028527,0.0239625,0.0200432,0.0167803,0.0141364,0.0120491,0.010447,0.00926177,0.00843802,0.00793769,0.00774495,0.00787256,0.00837195,0.00935319,0.0110258
1.36e-05,10.2662,10.4671,11.3355,11.6837,11.5991,11.2014,10.1309,9.27059,8.38074,6.96157,4.82953,3.89306,3.42093,3.11083,2.88633,2.70272,2.53674,2.39899,2.2782,2.15676,2.04814,1.94766,1.85102,1.75896,1.66638,1.58785,1.50871,1.42816,1.35519,1.28687,1.22031,1.15216,1.09186,1.02985,0.971821,0.917618,0.867081,0.819531,0.775044,0.733195,0.690241,0.648698,0.609137,0.563915,0.529599,0.497911,0.468679,0.441362,0.415778,0.391601,0.369011,0.347751,0.327748,0.308454,0.289823,0.272438,0.256156,0.238818,0.223541,0.209675,0.19693,0.185206,0.174473,0.164626,0.155669,0.147556,0.140351,0.13397,0.128344,0.123394,0.119042,0.11517,0.111639,0.108287,0.104707,0.100831,0.0965115,0.0916696,0.0862966,0.080319,0.0737572,0.0667366,0.0594413,0.0521279,0.0461186,0.0390354,0.0327188,0.0272945,0.0227869,0.0191454,0.016281,0.0140896,0.0124739,0.0113549,0.0106784,0.0104228,0.0106059,0.0113006,0.0126645,0.0149958
1.8e-05,10.3934,10.6092,11.6015,11.8827,11.8043,11.4809,10.6571,9.63616,8.8491,7.83758,6.24009,4.51444,3.76907,3.35022,3.06975,2.85283,2.66556,2.51388,2.38338,2.25525,2.14218,2.03852,1.93949,1.84579,1.75229,1.67356,1.59441,1.51411,1.44124,1.37303,1.30664,1.2388,1.17931,1.11834,1.06093,1.00711,0.956754,0.909275,0.864767,0.822773,0.779426,0.737307,0.697072,0.651409,0.616381,0.583748,0.553394,0.524777,0.497747,0.47201,0.447769,0.424769,0.402955,0.381637,0.360784,0.341165,0.322612,0.302555,0.284696,0.268346,0.253194,0.239148,0.22619,0.214199,0.203199,0.193146,0.18415,0.176104,0.168926,0.162525,0.156813,0.151659,0.146911,0.142383,0.137518,0.132317,0.126649,0.120447,0.113715,0.106328,0.0982498,0.0895528,0.0803765,0.0709783,0.0630859,0.0535891,0.0449672,0.0374801,0.0312261,0.02617,0.022199,0.0191694,0.0169437,0.0154077,0.0144848,0.014144,0.0144109,0.0153909,0.0173082,0.0205802
