,0.34166,0.373237,0.409326,0.440903,0.476992,0.508569,0.544658,0.576235,0.612324,0.643901,0.67999,0.713823,0.747656,0.781489,0.815322,0.849155,0.882988,0.916821,0.950654,0.984487,1.01832,1.04539,1.08147,1.11756,1.15365,1.18072,1.21681,1.2529,1.28898,1.31605,1.35214,1.38823,1.42432,1.45138,1.48747,1.51905,1.55965,1.58671,1.62731,1.65438,1.69498,1.72205,1.76265,1.78971,1.83031,1.85738,1.89798,1.92504,1.96564,1.99271,2.03331,2.10098,2.16864,2.23631,2.30397,2.37164,2.43931,2.50697,2.57464,2.6423,2.70997,2.77764,2.8453,2.91297,2.98063,3.0483,3.10243,3.18363,3.23776,3.31896,3.3731,3.4543,3.50843,3.58963,3.64376,3.72496,3.77909,3.86029,3.91442,3.99562,4.06329,4.13096,4.19862,4.26629,4.33395,4.40162,4.46929,4.53695,4.60462,4.67228,4.73995,4.90911,5.17978,5.45044,5.75494,6.05944,6.36393,6.70226,7.04059,7.41276,7.81875,8.22475,8.63075,9.10441,9.57807,10.0517,10.5931,11.1344,11.7095,12.3185,12.9275,13.6042,14.2809,15.0252,15.8033,16.6153,17.4612,18.3408,19.2881,20.2693
8.51e-06,31.0309,34.0132,29.3063,25.5253,21.8772,18.9717,15.2744,10.0549,2.52686,0.954413,0.408968,0.211427,0.120472,0.0740141,0.0483083,0.0331311,0.0236749,0.017511,0.0133363,0.0104143,0.00833549,0.00705863,0.0057453,0.0047523,0.00399254,0.00352684,0.00302825,0.00262592,0.00229716,0.00209278,0.00185617,0.00165895,0.00149152,0.00138599,0.00125757,0.00116336,0.00106075,0.000995264,0.000906893,0.000857965,0.000793048,0.00075329,0.000698609,0.000661782,0.000621424,0.000592125,0.000554696,0.000532247,0.000502126,0.000481154,0.00045629,0.000417435,0.000383604,0.000353923,0.000328433,0.000305586,0.000285548,0.000268467,0.000252284,0.000237997,0.000225117,0.000213203,0.000202516,0.000192649,0.000183545,0.000175462,0.00016937,0.000160917,0.000155614,0.000148408,0.000143797,0.000137423,0.000133427,0.00012779,0.000124344,0.000119615,0.000116409,0.000112012,0.000109503,0.000105631,0.000102715,9.98946e-05,9.71652e-05,9.45225e-05,9.19622e-05,8.96942e-05,8.7495e-05,8.53613e-05,8.32903e-05,8.12793e-05,7.9524e-05,7.50604e-05,6.91419e-05,6.38113e-05,5.8965e-05,5.46057e-05,5.08113e-05,4.72646e-05,4.41923e-05,4.10859e-05,3.82312e-05,3.57725e-05,3.36541e-05,3.1387e-05,2.94423e-05,2.76808e-05,2.59113e-05,2.43983e-05,2.2959e-05,2.15951e-05,2.03596e-05,1.92088e-05,1.8167e-05,1.70793e-05,1.61194e-05,1.5275e-05,1.44275e-05,1.3633e-05,1.29147e-05,1.22431e-05
1.0207e-05,31.9951,34.1872,29.431,25.6629,22.0686,19.2614,15.8242,11.37,3.26807,1.17971,0.497634,0.255744,0.145279,0.0890967,0.0580911,0.0398145,0.0284392,0.0210294,0.0160129,0.012503,0.01001,0.00847036,0.00689262,0.00570276,0.00479105,0.00423539,0.00363081,0.0031511,0.00275659,0.00250705,0.00222462,0.00199074,0.00179511,0.00166448,0.00151035,0.00139851,0.0012717,0.00119076,0.00109174,0.00102842,0.00094833,0.000900673,0.000837264,0.000798341,0.000744682,0.000708526,0.000668606,0.000639674,0.000602551,0.000580215,0.000545514,0.0005011,0.000459458,0.000424539,0.000394119,0.00036702,0.000342966,0.000322086,0.000303033,0.000285667,0.000269863,0.000255843,0.000242821,0.00023105,0.000220443,0.000210616,0.000203305,0.0001931,0.000186678,0.000177863,0.0001725,0.000164908,0.00016022,0.000153453,0.000149368,0.000143336,0.00013979,0.000134658,0.000131355,0.000126568,0.000123304,0.000119691,0.000116419,0.000113471,0.000110398,0.000107633,0.000104952,0.000102351,9.98259e-05,9.75754e-05,9.53892e-05,9.01873e-05,8.2934e-05,7.67461e-05,7.07253e-05,6.54648e-05,6.10031e-05,5.66615e-05,5.30041e-05,4.93285e-05,4.59255e-05,4.29727e-05,4.02978e-05,3.7685e-05,3.52326e-05,3.31983e-05,3.11468e-05,2.92948e-05,2.75348e-05,2.58683e-05,2.44316e-05,2.30091e-05,2.17872e-05,2.05202e-05,1.93908e-05,1.83301e-05,1.73345e-05,1.64006e-05,1.54976e-05,1.47011e-05
1.2248e-05,32.8518,34.3533,29.5508,25.7949,22.251,19.5336,16.3199,12.4576,4.31928,1.46968,0.60745,0.309873,0.175363,0.107315,0.0698801,0.0478571,0.034167,0.0252567,0.0192278,0.0150109,0.0120166,0.0101665,0.00827463,0.00684668,0.00574437,0.00507928,0.0043647,0.00378132,0.00331082,0.00301417,0.0026765,0.00239024,0.00215149,0.00199479,0.00181368,0.00167697,0.00152483,0.00143365,0.00131124,0.00123865,0.00114243,0.00108081,0.00100258,0.000955908,0.000893618,0.000855292,0.000797375,0.000766632,0.000722104,0.000693427,0.000656467,0.000599531,0.000550483,0.000508606,0.000473269,0.000439949,0.00041233,0.000386203,0.000363639,0.000342587,0.000323974,0.000306944,0.000291386,0.000277195,0.000264279,0.000252862,0.000243905,0.000231779,0.00022413,0.000213549,0.000207056,0.000197835,0.000192103,0.000184091,0.000179293,0.000172104,0.000167649,0.000161444,0.00015753,0.000151976,0.000147826,0.000143812,0.000139703,0.000135945,0.000132521,0.000129202,0.000125984,0.000122862,0.000119832,0.00011709,0.000114427,0.000108187,9.94483e-05,9.19228e-05,8.47724e-05,7.86509e-05,7.32629e-05,6.80218e-05,6.35515e-05,5.92195e-05,5.50625e-05,5.15444e-05,4.83574e-05,4.51188e-05,4.22987e-05,3.98379e-05,3.73584e-05,3.512e-05,3.29936e-05,3.10572e-05,2.93761e-05,2.76385e-05,2.61315e-05,2.46493e-05,2.32571e-05,2.19508e-05,2.07798e-05,1.96807e-05,1.86166e-05,1.76227e-05
1.4698e-05,33.6197,34.5121,29.6662,25.922,22.4255,19.7903,16.7716,13.3722,5.81696,1.85087,0.744633,0.3763,0.211961,0.12937,0.0841099,0.0575476,0.041061,0.0303411,0.0230926,0.0180248,0.0144274,0.0122053,0.00992946,0.0082177,0.00689324,0.00609832,0.00523764,0.00453909,0.00397445,0.00361415,0.0032118,0.002871,0.00258047,0.00239634,0.00217389,0.00201732,0.00182618,0.00171802,0.00157118,0.00148297,0.00136981,0.00129915,0.00120523,0.00115024,0.00106823,0.0010223,0.000960812,0.000918005,0.000865569,0.000834943,0.000790534,0.000720332,0.00066318,0.00061369,0.000567107,0.000527146,0.000493255,0.000464943,0.000434469,0.00041267,0.000388491,0.000368875,0.000350191,0.000332376,0.000318523,0.000303435,0.000292686,0.000278135,0.00026884,0.000256315,0.000248579,0.000237565,0.000230684,0.000221015,0.000214893,0.000206676,0.000201228,0.00019383,0.000188988,0.000182324,0.000177437,0.000172483,0.000167688,0.000163266,0.000158982,0.000154829,0.000151013,0.00014731,0.000143921,0.000140428,0.000137234,0.000129824,0.00011941,0.000110376,0.00010176,9.4319e-05,8.78859e-05,8.16261e-05,7.6235e-05,7.10127e-05,6.61231e-05,6.18305e-05,5.80506e-05,5.42045e-05,5.0837e-05,4.77868e-05,4.48124e-05,4.21272e-05,3.96565e-05,3.73145e-05,3.51931e-05,3.31662e-05,3.13315e-05,2.95291e-05,2.78966e-05,2.63636e-05,2.4925e-05,2.35758e-05,2.23205e-05,2.11473e-05
1.7637e-05,34.3125,34.664,29.7773,26.0443,22.5924,20.0333,17.1863,14.157,7.71973,2.36615,0.917666,0.458189,0.256584,0.156097,0.101294,0.0692252,0.0493575,0.0364547,0.0277369,0.0216453,0.0173228,0.0146533,0.0119199,0.00986073,0.00827824,0.00732435,0.00628054,0.0054469,0.00476934,0.00433555,0.00385138,0.00343978,0.00309524,0.0028756,0.00260993,0.00241954,0.00219383,0.00206162,0.00188888,0.00178411,0.00164155,0.00156117,0.00144521,0.00137609,0.00128393,0.0012298,0.00114901,0.00110356,0.00103773,0.00100004,0.000947716,0.000863503,0.000793215,0.000735587,0.000681344,0.00063416,0.000593447,0.000554932,0.000522093,0.000494493,0.000464802,0.000443327,0.000419569,0.000400142,0.000381597,0.000363875,0.000351466,0.000333644,0.000322259,0.000308711,0.000298183,0.000285731,0.000275964,0.000264484,0.000257975,0.000247809,0.000241524,0.000232547,0.00022693,0.000218789,0.000212832,0.000206843,0.000201271,0.000195875,0.000190865,0.000186009,0.0001813,0.000176938,0.000172705,0.000168594,0.000164799,0.000155674,0.000143184,0.000132452,0.000122177,0.000113245,0.000105463,9.80355e-05,9.15889e-05,8.53421e-05,7.93477e-05,7.41737e-05,6.97043e-05,6.50454e-05,6.09455e-05,5.7419e-05,5.37748e-05,5.05695e-05,4.76039e-05,4.47926e-05,4.22463e-05,3.97995e-05,3.75846e-05,3.54724e-05,3.34879e-05,3.1625e-05,2.99316e-05,2.83423e-05,2.6804e-05,2.53674e-05
2.1165e-05,34.9418,34.8096,29.8844,26.1622,22.7527,20.2641,17.5701,14.8437,9.60192,3.09178,1.13911,0.559879,0.311227,0.188581,0.122089,0.0833199,0.0593554,0.0438143,0.0333241,0.0259987,0.0208028,0.0175952,0.0143114,0.011838,0.00993759,0.00879058,0.00753973,0.00653478,0.00572466,0.00520694,0.00462305,0.00413045,0.00371561,0.00344554,0.00313445,0.00290221,0.0026338,0.00247631,0.00226434,0.00213639,0.00196875,0.00187231,0.00173319,0.00165446,0.00154072,0.00147272,0.00138179,0.00132329,0.00124814,0.00119817,0.00113726,0.00103799,0.000953592,0.000882705,0.000815981,0.000760992,0.000709054,0.000667419,0.000627972,0.000590545,0.000558456,0.000531315,0.000502161,0.000480815,0.000457285,0.000437883,0.000421153,0.000401554,0.000386131,0.000368187,0.000356705,0.000342877,0.000332228,0.000319476,0.00030957,0.000297775,0.000291022,0.000280031,0.000271355,0.000263488,0.000254474,0.00024803,0.000241794,0.000235755,0.000229906,0.0002221,0.000216634,0.000211331,0.000206184,0.000203198,0.000197719,0.000186885,0.000171857,0.000159011,0.000146514,0.000135894,0.000126585,0.000117671,0.00010988,0.000102334,9.52172e-05,8.90313e-05,8.36452e-05,7.80545e-05,7.31149e-05,6.88279e-05,6.45121e-05,6.07002e-05,5.70765e-05,5.37206e-05,5.0681e-05,4.77456e-05,4.51542e-05,4.25419e-05,4.01497e-05,3.79613e-05,3.59071e-05,3.39799e-05,3.21648e-05,3.04224e-05
2.5398e-05,35.5162,34.9491,29.9878,26.2759,22.9066,20.4838,17.9273,15.454,11.1648,4.17171,1.42783,0.687188,0.37842,0.228151,0.147285,0.100344,0.0714071,0.0526747,0.0400449,0.0312324,0.0249851,0.0211296,0.0171839,0.0142127,0.0119301,0.0105526,0.0090527,0.00784827,0.0068696,0.00624976,0.00554765,0.00495654,0.00446137,0.00413854,0.00376007,0.00348389,0.00315815,0.00296802,0.0027149,0.00256821,0.00236251,0.00224349,0.00207983,0.00198535,0.00184887,0.00177131,0.00165913,0.00159186,0.00149681,0.00143874,0.00136379,0.00124828,0.00114431,0.00105925,0.000979178,0.000911605,0.000851636,0.000802402,0.000752106,0.0007115,0.000672923,0.000636224,0.000604576,0.000574397,0.000548742,0.000524227,0.00050599,0.000481274,0.000464518,0.000441825,0.000429161,0.000410909,0.00039921,0.000382324,0.000371484,0.000355816,0.000348232,0.000336037,0.000326587,0.000315245,0.000307682,0.000298091,0.000288809,0.000282025,0.000275453,0.000266947,0.000260802,0.000254841,0.000249054,0.000243436,0.000237977,0.000224032,0.000206881,0.000191434,0.000176405,0.000162886,0.000152139,0.000141654,0.000131776,0.000122877,0.000114333,0.00010686,0.000100309,9.36448e-05,8.78361e-05,8.26683e-05,7.7379e-05,7.27728e-05,6.84757e-05,6.448e-05,6.08608e-05,5.72809e-05,5.41718e-05,5.10503e-05,4.82392e-05,4.55423e-05,4.3067e-05,4.07964e-05,3.85491e-05,3.65439e-05
3.0477e-05,36.0433,35.0831,30.0877,26.3858,23.0548,20.6935,18.2616,16.0036,12.4251,5.85938,1.81477,0.848403,0.461535,0.276516,0.177877,0.120934,0.0859492,0.0633497,0.048134,0.0375272,0.0300127,0.0253774,0.0206351,0.0170651,0.014323,0.0126687,0.0108673,0.00942097,0.00824446,0.00750136,0.00665997,0.00595191,0.00535232,0.00496754,0.00451209,0.00418315,0.00379098,0.00356636,0.00325788,0.00307958,0.00283944,0.00269656,0.00250113,0.00237926,0.00221864,0.00212052,0.00199096,0.00190925,0.00179809,0.00172649,0.00163654,0.00149435,0.00137404,0.00126941,0.00117501,0.00109393,0.00102505,0.000963633,0.000905448,0.0008538,0.000804732,0.000764823,0.000726812,0.000690567,0.000659122,0.000629072,0.000605976,0.000575757,0.000557422,0.000532455,0.00051555,0.000492546,0.000479588,0.000458265,0.000446297,0.000428998,0.000417878,0.000401783,0.000391424,0.000378764,0.00036783,0.000357254,0.000347019,0.000339311,0.000329676,0.000320337,0.000313383,0.000306638,0.000298049,0.00029172,0.000285573,0.000269988,0.000246806,0.000229376,0.000210706,0.000195464,0.00018168,0.000169704,0.000157544,0.000147098,0.000137055,0.000128004,0.000120893,0.000112539,0.000105011,9.91272e-05,9.31742e-05,8.78001e-05,8.18819e-05,7.70708e-05,7.2713e-05,6.87508e-05,6.49667e-05,6.13104e-05,5.78751e-05,5.46507e-05,5.16804e-05,4.89455e-05,4.62979e-05,4.38249e-05
3.6573e-05,36.529,35.2118,30.1842,26.4922,23.1978,20.8944,18.5762,16.5043,13.4656,8.2146,2.35579,1.05582,0.565161,0.335903,0.215133,0.145888,0.103522,0.0762259,0.0578791,0.0451043,0.0360608,0.0304856,0.0247839,0.0204931,0.0171984,0.0152108,0.013047,0.01131,0.00989711,0.0090048,0.00799293,0.00714493,0.00642807,0.00595846,0.00541577,0.00501854,0.00455039,0.00427727,0.00391062,0.00369891,0.00340511,0.0032315,0.00299709,0.00285722,0.00266545,0.00254563,0.00238717,0.00229013,0.00215675,0.00207557,0.00196478,0.00179412,0.00165145,0.00152162,0.00141165,0.00131588,0.00122928,0.00115486,0.00108435,0.00102456,0.00096776,0.000917111,0.000868871,0.000829326,0.000788423,0.000755503,0.000730201,0.000690909,0.000670648,0.000637247,0.00061866,0.000590511,0.000573362,0.000549918,0.000534009,0.000514797,0.000499961,0.00048214,0.000470669,0.000454047,0.000441859,0.00043007,0.000416422,0.000405411,0.000394743,0.00038654,0.000376481,0.000366722,0.00035725,0.000350064,0.000341101,0.000323602,0.000297619,0.000274216,0.000253174,0.000234246,0.000218607,0.000203364,0.000189586,0.000176264,0.000164707,0.00015429,0.000144854,0.000135253,0.000126602,0.000118766,0.000111809,0.000104685,9.87399e-05,9.30954e-05,8.79827e-05,8.22246e-05,7.76704e-05,7.38227e-05,6.95929e-05,6.56261e-05,6.19088e-05,5.89396e-05,5.55575e-05,5.24044e-05
4.3887e-05,36.9784,35.3355,30.2776,26.595,23.3358,21.0871,18.8735,16.9647,14.3494,10.4636,3.16674,1.32855,0.695613,0.409192,0.260631,0.176184,0.124781,0.0917676,0.0696241,0.054227,0.0433376,0.0366287,0.0297711,0.0246126,0.0206527,0.0182645,0.015665,0.0135784,0.0118815,0.0108099,0.0095948,0.00857657,0.00771566,0.00715462,0.00650006,0.00602719,0.00546649,0.00513627,0.0046962,0.00443755,0.00408725,0.00388108,0.0035997,0.00342971,0.00319956,0.00305678,0.00286758,0.00274913,0.00258714,0.00249068,0.00235773,0.00215205,0.00198087,0.00182846,0.00169316,0.00157747,0.00147591,0.00138733,0.00130341,0.00122734,0.00116201,0.00109986,0.00104397,0.0009939,0.000946107,0.000906604,0.000875635,0.000829681,0.000804197,0.000764696,0.000741277,0.000710246,0.00068857,0.000659901,0.000642358,0.000615738,0.000601943,0.000579542,0.000564323,0.000545797,0.000529768,0.000514264,0.000501498,0.000486934,0.000474994,0.00046342,0.000452198,0.000439238,0.0004287,0.00042048,0.000410511,0.000386791,0.000355691,0.000329404,0.000303809,0.000282336,0.000262919,0.000244037,0.000228305,0.00021177,0.000197167,0.000185149,0.000173172,0.000162097,0.000152118,0.00014308,0.000133993,0.00012579,0.000118006,0.000111409,0.000105434,9.88078e-05,9.34678e-05,8.82119e-05,8.32735e-05,7.86382e-05,7.42906e-05,7.0215e-05,6.67664e-05,6.30708e-05
5.2665e-05,37.3957,35.4547,30.368,26.6948,23.4692,21.2724,19.1555,17.3916,15.1191,12.1986,4.55824,1.69937,0.86212,0.500296,0.316441,0.213072,0.150551,0.110556,0.0837967,0.065222,0.0521,0.0440223,0.0357702,0.0295661,0.0248052,0.0219347,0.0188108,0.0163039,0.0142654,0.0129782,0.0115188,0.010296,0.00926216,0.00858847,0.00780256,0.00723133,0.00655822,0.00616294,0.00563776,0.00532393,0.00490802,0.0046562,0.00431964,0.00411776,0.0038364,0.00366915,0.00344208,0.00330091,0.00310361,0.00298598,0.00282928,0.00258604,0.00237531,0.00219415,0.00203587,0.00189455,0.00176878,0.0016648,0.00156263,0.00147281,0.00139441,0.00131983,0.0012521,0.00119397,0.00113848,0.00108854,0.00104834,0.00099798,0.000963875,0.000917636,0.000891762,0.000851751,0.000827892,0.000790834,0.000771346,0.00073939,0.000721337,0.000693989,0.000677188,0.000654015,0.000636184,0.000618937,0.000602245,0.000586083,0.000570426,0.00055525,0.000540534,0.000528328,0.000516481,0.000502966,0.00049182,0.000465298,0.000428281,0.00039494,0.000364244,0.000338183,0.000314617,0.000293125,0.000273698,0.000254885,0.000236841,0.000221721,0.000208024,0.000194104,0.000182542,0.000171135,0.000160615,0.000151117,0.000142089,0.000133539,0.000126521,0.000118846,0.000112556,0.000105729,9.99282e-05,9.4479e-05,8.93641e-05,8.45655e-05,7.99248e-05,7.55922e-05
6.3197e-05,37.7843,35.5694,30.4556,26.7914,23.5984,21.4509,19.424,17.79,15.8027,13.5525,7.64962,2.23168,1.07864,0.614548,0.385232,0.258116,0.181849,0.133296,0.100913,0.078481,0.0626555,0.0529234,0.042988,0.0355228,0.029797,0.0263458,0.0225908,0.0195781,0.0171289,0.0155825,0.0138294,0.0123607,0.0111191,0.0103101,0.00936631,0.00868046,0.00787217,0.0073976,0.00676658,0.00639241,0.00589046,0.00559028,0.00518357,0.00494236,0.00460676,0.00440298,0.0041305,0.00396012,0.00372529,0.00358507,0.00339328,0.00310056,0.00285211,0.0026313,0.00243978,0.00227109,0.00212331,0.00199476,0.00187661,0.00176808,0.0016719,0.00158379,0.00150318,0.00143277,0.00136555,0.0013044,0.00126043,0.0011958,0.00115549,0.00110173,0.00106733,0.00102047,0.000991327,0.000950572,0.000923551,0.000888278,0.000865605,0.000832787,0.000814066,0.000783407,0.000763421,0.000741814,0.000720903,0.000702859,0.00068321,0.0006663,0.000649902,0.000633994,0.000618553,0.000603559,0.000590977,0.000559123,0.000513574,0.000474273,0.000437746,0.00040644,0.000378131,0.000350628,0.000328438,0.000305608,0.00028493,0.000266294,0.000249411,0.000233338,0.000218854,0.000205736,0.00019256,0.00018151,0.000170186,0.000160246,0.000151243,0.000142338,0.000134936,0.000127,0.000120152,0.000113148,0.000107129,0.000101479,9.60072e-05,9.08961e-05
7.5837e-05,38.1473,35.6801,30.5406,26.8853,23.7237,21.6232,19.6806,18.1643,16.4196,14.6619,11.9188,3.08066,1.36823,0.759624,0.470606,0.31336,0.219973,0.160881,0.12162,0.0944914,0.0753853,0.0636496,0.0516792,0.0426916,0.0358019,0.0316506,0.0271355,0.0235139,0.0205702,0.018712,0.0166057,0.0148413,0.0133499,0.0123781,0.0112446,0.0104209,0.00945022,0.00888036,0.00812264,0.00767339,0.00707071,0.00671028,0.006223,0.00592941,0.0055297,0.00528727,0.00495516,0.00475116,0.00447131,0.00430208,0.00407287,0.00372246,0.00341993,0.00316092,0.00292937,0.00272689,0.0025472,0.00239596,0.00225267,0.00212383,0.00200836,0.00190191,0.00180712,0.00171674,0.00163677,0.00156651,0.00151191,0.00143496,0.00138775,0.00132264,0.00128191,0.00122456,0.00118959,0.00114173,0.00110929,0.00106745,0.00103972,0.00100081,0.000974958,0.000941029,0.000916105,0.000889721,0.000866427,0.000841668,0.000819852,0.000798706,0.000780304,0.000760378,0.00074308,0.000724271,0.000707982,0.000670182,0.0006152,0.000569128,0.000525948,0.000487108,0.000453462,0.000422156,0.000393859,0.000366476,0.000341436,0.000318867,0.000299511,0.000279799,0.000262036,0.000246883,0.000231604,0.000217812,0.000204705,0.000192295,0.000181783,0.000171359,0.000161923,0.00015265,0.000143944,0.000135778,0.000128663,0.000121979,0.000115014,0.000108983
9.1004e-05,38.4873,35.7868,30.623,26.9765,23.8453,21.7899,19.9263,18.5176,16.9832,15.6074,14.473,4.92567,1.773,0.946936,0.577458,0.381444,0.266556,0.194413,0.146707,0.113846,0.0907496,0.0765839,0.0621497,0.0513221,0.0430274,0.0380319,0.0326005,0.0282453,0.0247063,0.0224729,0.0199415,0.0178215,0.0160295,0.0148622,0.0135006,0.0125111,0.0113453,0.0106609,0.00975101,0.00921153,0.00848783,0.00805507,0.00746994,0.00711747,0.00663753,0.00634647,0.00594777,0.00570452,0.00536949,0.00516401,0.00488943,0.00446964,0.00410912,0.00379143,0.00351688,0.00327385,0.00305972,0.0028759,0.00270174,0.00254717,0.00240726,0.00228093,0.00216722,0.00206202,0.00196475,0.00188105,0.0018149,0.00172137,0.00166646,0.00158887,0.00153829,0.0014722,0.00142805,0.00136956,0.00133115,0.00127942,0.00124617,0.00120048,0.00117187,0.00112924,0.00109886,0.00106721,0.00103882,0.00101132,0.00098469,0.000958874,0.000935944,0.000913697,0.000890063,0.000871137,0.000850768,0.000804218,0.000738603,0.000684678,0.000630484,0.00058484,0.00054504,0.000506307,0.000472631,0.000440025,0.000409963,0.000382869,0.000359413,0.000335552,0.000315032,0.000296446,0.000277748,0.000260868,0.000245646,0.000231212,0.000218139,0.000205216,0.000194176,0.000183306,0.000172495,0.0001635,0.000154503,0.000146068,0.000138406,0.000130779
0.00010921,38.8067,35.8899,30.703,27.0652,23.9635,21.9514,20.1626,18.8528,17.5038,16.4371,16.2421,15.7315,2.38663,1.19485,0.712785,0.465936,0.323735,0.235305,0.177175,0.137287,0.109323,0.0922025,0.0747791,0.0617232,0.0517299,0.0457146,0.0391773,0.0339376,0.0296812,0.0269955,0.0239523,0.021404,0.0192505,0.0178477,0.0162117,0.0150229,0.0136225,0.0128003,0.0117074,0.0110594,0.0101902,0.00967049,0.00896784,0.0085445,0.00796825,0.00761872,0.00713997,0.00684788,0.00644562,0.00619891,0.00586923,0.00536482,0.0049299,0.00455194,0.00422119,0.00393179,0.00367244,0.00344958,0.00324574,0.00305945,0.00289287,0.0027378,0.00260001,0.00247507,0.00235896,0.00225726,0.00217848,0.00206682,0.00200033,0.00190608,0.00184762,0.00176609,0.00171473,0.00164452,0.00159945,0.00153682,0.0014974,0.00144155,0.0014048,0.00135508,0.00131864,0.00128111,0.00124703,0.00121403,0.00118206,0.00115108,0.00112313,0.00109602,0.00106971,0.00104416,0.00102132,0.000965062,0.000887412,0.000820924,0.000756255,0.000701187,0.000652867,0.000607287,0.000567424,0.000528791,0.000491715,0.000459443,0.000431295,0.000402662,0.000377842,0.000355362,0.000332765,0.00031321,0.000294614,0.000276997,0.000261767,0.000246674,0.000233011,0.000219591,0.000207589,0.000195747,0.000185188,0.000175281,0.000165698,0.000157213
0.00013105,39.1072,35.9894,30.7807,27.1515,24.0784,22.108,20.39,19.172,17.9885,17.1805,17.6351,18.3431,16.248,1.53542,0.886786,0.571621,0.394248,0.28532,0.214251,0.165716,0.131796,0.111074,0.0900178,0.0742608,0.0622118,0.0549641,0.0470916,0.0407846,0.0356633,0.0324329,0.0287732,0.0257093,0.0231207,0.0214346,0.0194685,0.01804,0.0163574,0.0153697,0.0140567,0.0132783,0.0122343,0.0116101,0.0107663,0.0102578,0.00956577,0.00914605,0.00857114,0.00822044,0.00773742,0.00744118,0.00704532,0.00643972,0.00591752,0.00546373,0.00506667,0.004717,0.00440727,0.00414216,0.00389426,0.00367138,0.00347013,0.00328603,0.00312199,0.00296879,0.00283201,0.00270748,0.00261176,0.00248019,0.00240098,0.00228842,0.00221826,0.00211985,0.00205767,0.00197185,0.00191934,0.00184217,0.00179588,0.00172888,0.00168576,0.00162798,0.00158236,0.00153824,0.00149554,0.00145639,0.00141847,0.00138172,0.00134818,0.00131564,0.00128406,0.00125339,0.00122558,0.00115846,0.00106526,0.000984764,0.000908159,0.000842355,0.000784326,0.000729306,0.000680908,0.000634042,0.000590299,0.000552017,0.000518426,0.000483195,0.000453411,0.000426434,0.000399318,0.000375683,0.000353216,0.000332702,0.00031412,0.000295732,0.000279745,0.000263384,0.000248631,0.000235349,0.000222333,0.000210645,0.000198837,0.000188749
0.00015726,39.3905,36.0857,30.8562,27.2355,24.1904,22.2602,20.6096,19.4771,18.4433,17.8577,18.806,20.0026,19.52,2.03541,1.11572,0.705379,0.481831,0.346795,0.259529,0.200289,0.159047,0.133919,0.108435,0.0893948,0.0748527,0.0661126,0.0566249,0.0490286,0.0428631,0.0389755,0.0345724,0.0308872,0.0277742,0.0257471,0.0233836,0.0216665,0.0196443,0.0184574,0.0168797,0.0159446,0.0146903,0.0139404,0.0129267,0.012316,0.0114847,0.0109806,0.0102902,0.00986899,0.00928889,0.00893314,0.00845774,0.00773055,0.00710352,0.00655871,0.00608196,0.00566214,0.00529024,0.00497197,0.00467437,0.00440678,0.00416518,0.00394615,0.00374685,0.00356491,0.00339823,0.00325054,0.0031365,0.00297847,0.00288001,0.00274441,0.00266135,0.00254437,0.00247028,0.00236726,0.00230372,0.00221312,0.00215655,0.00207466,0.00202436,0.00195264,0.0018993,0.00184771,0.00179554,0.00174723,0.0017026,0.00165934,0.00161739,0.00157877,0.00154128,0.00150487,0.00146951,0.00139015,0.00127758,0.00118137,0.00108946,0.0010099,0.000940896,0.000875167,0.00081709,0.000760851,0.000708118,0.000661734,0.000621893,0.000580246,0.0005437,0.000511534,0.000479182,0.00045082,0.000424662,0.000399089,0.000376653,0.000355155,0.000335694,0.000316562,0.000298595,0.000282306,0.000267016,0.000252671,0.0002388,0.000226313
0.00018871,39.6583,36.1788,30.9297,27.3174,24.2996,22.4083,20.822,19.7697,18.8725,18.4825,19.8273,21.2713,21.1681,18.9723,1.42749,0.877302,0.591571,0.422777,0.315037,0.242452,0.192162,0.161624,0.130723,0.107682,0.0901105,0.0795599,0.0681159,0.0589596,0.0515325,0.0468511,0.0415508,0.0371162,0.0333712,0.0309331,0.0280908,0.0260262,0.0235951,0.0221684,0.0202723,0.0191484,0.0176413,0.0167402,0.0155222,0.0147886,0.01379,0.0131844,0.012355,0.011849,0.0111524,0.0107251,0.0101541,0.00928074,0.00852776,0.00787352,0.00730108,0.00679697,0.00635043,0.00596826,0.00561096,0.00528972,0.00499964,0.00473669,0.00449745,0.004279,0.00407892,0.00390163,0.00376469,0.00357498,0.0034579,0.00329488,0.00319385,0.00305251,0.00296452,0.00284101,0.00276382,0.00265507,0.00258689,0.00249052,0.0024299,0.00234316,0.00228101,0.00221634,0.00215599,0.00209756,0.00204312,0.00199036,0.00194129,0.00189369,0.00184953,0.00180464,0.001765,0.0016678,0.00153346,0.00141937,0.00130834,0.00121156,0.00112996,0.00104908,0.000979974,0.000913021,0.000849982,0.00079431,0.000746054,0.000695883,0.000652637,0.000614402,0.000575905,0.000541152,0.000508952,0.000479213,0.000452275,0.000426324,0.000402833,0.000379749,0.000358671,0.00033888,0.000320311,0.000302898,0.00028656,0.000271297
