,0.296267,0.308107,0.319947,0.347573,0.367307,0.38704,0.406773,0.426507,0.44624,0.46992,0.489653,0.509387,0.52912,0.548853,0.568587,0.58832,0.608053,0.627787,0.64752,0.66528,0.68896,0.70672,0.72448,0.74816,0.76592,0.7896,0.80736,0.82512,0.8488,0.86656,0.88432,0.908,0.92576,0.94944,0.9672,0.98496,1.00272,1.0264,1.08955,1.1448,1.20795,1.2632,1.32635,1.39739,1.46843,1.53552,1.6184,1.70128,1.78416,1.87888,1.9736,2.0624,2.166,2.2844,2.388,2.5064,2.64453,2.76293,2.9208,3.06288,3.20496,3.37072,3.53648,3.72592,3.91536,4.1048,4.312,4.5192,4.756,4.9928,5.2296,5.496,5.792,6.0584,6.384,6.7096,7.0352,7.3904,7.7456,8.1304,8.5448,8.9888,9.4328,9.9064,10.4096
3.42e-06,9.65165e-06,4.63321e-05,0.000237098,0.00151697,0.00217323,0.00205938,0.0016759,0.00117073,0.000782352,0.000521511,0.000354343,0.000247793,0.000190439,0.000140977,0.000107494,8.41907e-05,6.75308e-05,5.53183e-05,4.61577e-05,4.06979e-05,3.54129e-05,2.98976e-05,2.6615e-05,2.38847e-05,2.15902e-05,1.96433e-05,1.74747e-05,1.6104e-05,1.491e-05,1.38631e-05,1.26556e-05,1.18674e-05,1.11634e-05,1.05315e-05,9.96204e-06,9.28546e-06,8.91083e-06,8.53493e-06,7.28854e-06,6.45125e-06,5.78019e-06,5.23171e-06,4.71699e-06,4.29261e-06,3.89674e-06,3.61567e-06,3.28653e-06,3.0483e-06,2.81037e-06,2.60675e-06,2.4073e-06,2.24627e-06,2.08361e-06,1.94291e-06,1.82e-06,1.70274e-06,1.595e-06,1.50008e-06,1.4027e-06,1.32241e-06,1.23203e-06,1.16385e-06,1.09328e-06,1.03078e-06,9.67576e-07,9.19111e-07,8.64137e-07,8.1537e-07,7.71814e-07,7.2741e-07,6.8784e-07,6.52354e-07,6.1657e-07,5.81151e-07,5.49582e-07,5.21267e-07,4.9331e-07,4.68202e-07,4.43572e-07,4.19656e-07,3.98189e-07,3.77398e-07,3.5867e-07,3.40565e-07,3.23164e-07
4.1e-06,1.15707e-05,5.55442e-05,0.000284239,0.00181857,0.00260529,0.00246881,0.0020091,0.0014035,0.000937902,0.0006252,0.000424795,0.00029706,0.000228304,0.000169007,0.000128867,0.00010093,8.0958e-05,6.63172e-05,5.53352e-05,4.87899e-05,4.2454e-05,3.58422e-05,3.19068e-05,2.86337e-05,2.5883e-05,2.3549e-05,2.09493e-05,1.93059e-05,1.78745e-05,1.66194e-05,1.51719e-05,1.4227e-05,1.3383e-05,1.26255e-05,1.19427e-05,1.11317e-05,1.06825e-05,1.02319e-05,8.7377e-06,7.73396e-06,6.92947e-06,6.27193e-06,5.65487e-06,5.14611e-06,4.67152e-06,4.33458e-06,3.94e-06,3.6544e-06,3.36916e-06,3.12505e-06,2.88594e-06,2.6929e-06,2.4979e-06,2.32922e-06,2.18187e-06,2.0413e-06,1.91213e-06,1.79834e-06,1.6816e-06,1.58534e-06,1.47699e-06,1.39526e-06,1.31066e-06,1.23573e-06,1.15996e-06,1.10186e-06,1.03595e-06,9.7749e-07,9.25275e-07,8.72042e-07,8.24603e-07,7.82061e-07,7.39163e-07,6.96702e-07,6.58857e-07,6.24912e-07,5.91396e-07,5.61293e-07,5.31767e-07,5.03096e-07,4.77361e-07,4.52436e-07,4.29986e-07,4.08279e-07,3.87419e-07
4.92e-06,1.38848e-05,6.66528e-05,0.000341086,0.00218227,0.00312631,0.00296254,0.00241088,0.00168418,0.00112547,0.000750236,0.000509752,0.000356471,0.000273963,0.000202808,0.00015464,0.000121116,9.71494e-05,7.95807e-05,6.64022e-05,5.85478e-05,5.09448e-05,4.30105e-05,3.82882e-05,3.43605e-05,3.10596e-05,2.82588e-05,2.51391e-05,2.31671e-05,2.14495e-05,1.99433e-05,1.82063e-05,1.70725e-05,1.60596e-05,1.51506e-05,1.43313e-05,1.3358e-05,1.28191e-05,1.22783e-05,1.04853e-05,9.28078e-06,8.3154e-06,7.52633e-06,6.78584e-06,6.17533e-06,5.60584e-06,5.20149e-06,4.728e-06,4.38528e-06,4.043e-06,3.75006e-06,3.46313e-06,3.23148e-06,2.99748e-06,2.79506e-06,2.61824e-06,2.44956e-06,2.29456e-06,2.15801e-06,2.01792e-06,1.90241e-06,1.77239e-06,1.67432e-06,1.57279e-06,1.48288e-06,1.39195e-06,1.32223e-06,1.24314e-06,1.17299e-06,1.11033e-06,1.04645e-06,9.89524e-07,9.38474e-07,8.86995e-07,8.36042e-07,7.90628e-07,7.49893e-07,7.09675e-07,6.73553e-07,6.3812e-07,6.03716e-07,5.72833e-07,5.42923e-07,5.15983e-07,4.89935e-07,4.64902e-07
5.91e-06,1.66787e-05,8.00648e-05,0.00040972,0.00262135,0.00375533,0.00355859,0.00289596,0.00202305,0.00135193,0.000901193,0.000612321,0.000428198,0.000329091,0.000243618,0.000185756,0.000145487,0.000116698,9.55938e-05,7.97635e-05,7.03288e-05,6.11959e-05,5.16652e-05,4.59925e-05,4.12745e-05,3.73094e-05,3.39451e-05,3.01976e-05,2.78288e-05,2.57655e-05,2.39564e-05,2.18698e-05,2.05077e-05,1.92911e-05,1.81992e-05,1.72151e-05,1.60459e-05,1.53986e-05,1.4749e-05,1.25951e-05,1.11482e-05,9.98856e-06,9.04073e-06,8.15127e-06,7.41796e-06,6.73383e-06,6.24812e-06,5.67936e-06,5.26768e-06,4.85652e-06,4.50464e-06,4.15998e-06,3.88172e-06,3.60063e-06,3.35748e-06,3.14508e-06,2.94246e-06,2.75627e-06,2.59225e-06,2.42397e-06,2.28521e-06,2.12903e-06,2.01122e-06,1.88927e-06,1.78127e-06,1.67204e-06,1.58829e-06,1.49329e-06,1.40902e-06,1.33375e-06,1.25702e-06,1.18864e-06,1.12731e-06,1.06548e-06,1.00427e-06,9.49717e-07,9.00787e-07,8.52476e-07,8.09085e-07,7.66522e-07,7.25196e-07,6.88097e-07,6.5217e-07,6.19808e-07,5.8852e-07,5.5845e-07
7.09e-06,2.00088e-05,9.60506e-05,0.000491523,0.0031447,0.00450501,0.004269,0.00347409,0.00242693,0.00162184,0.00108112,0.000734575,0.000513692,0.000394796,0.000292257,0.000222844,0.000174534,0.000139998,0.00011468,9.56893e-05,8.43707e-05,7.34144e-05,6.19807e-05,5.51754e-05,4.95155e-05,4.47586e-05,4.07226e-05,3.62268e-05,3.33852e-05,3.09099e-05,2.87394e-05,2.62364e-05,2.46023e-05,2.31428e-05,2.18329e-05,2.06522e-05,1.92497e-05,1.8473e-05,1.76938e-05,1.51098e-05,1.33741e-05,1.19829e-05,1.08459e-05,9.77876e-06,8.89901e-06,8.07832e-06,7.49566e-06,6.81332e-06,6.31945e-06,5.82616e-06,5.40407e-06,4.99058e-06,4.65675e-06,4.31954e-06,4.02784e-06,3.77304e-06,3.52995e-06,3.30659e-06,3.10982e-06,2.90794e-06,2.74148e-06,2.55412e-06,2.41279e-06,2.26648e-06,2.13692e-06,2.00588e-06,1.90541e-06,1.79144e-06,1.69034e-06,1.60005e-06,1.508e-06,1.42596e-06,1.35239e-06,1.27821e-06,1.20479e-06,1.13934e-06,1.08064e-06,1.02268e-06,9.70628e-07,9.19568e-07,8.69989e-07,8.25485e-07,7.82383e-07,7.4356e-07,7.06025e-07,6.6995e-07
8.51e-06,2.40162e-05,0.000115288,0.000589966,0.00377446,0.00540714,0.00512385,0.00416978,0.00291294,0.00194664,0.00129763,0.00088169,0.000616572,0.000473864,0.000350789,0.000267476,0.00020949,0.000168037,0.000137648,0.000114854,0.000101269,8.8118e-05,7.43942e-05,6.62261e-05,5.94325e-05,5.37229e-05,4.88786e-05,4.34825e-05,4.00717e-05,3.71007e-05,3.44954e-05,3.1491e-05,2.95298e-05,2.77779e-05,2.62057e-05,2.47885e-05,2.31051e-05,2.21729e-05,2.12375e-05,1.81361e-05,1.60527e-05,1.43829e-05,1.30181e-05,1.17373e-05,1.06813e-05,9.69628e-06,8.99689e-06,8.1779e-06,7.58512e-06,6.99305e-06,6.48636e-06,5.99007e-06,5.58941e-06,5.18467e-06,4.83456e-06,4.52869e-06,4.23694e-06,3.96885e-06,3.73267e-06,3.49034e-06,3.29056e-06,3.06567e-06,2.89603e-06,2.72042e-06,2.5649e-06,2.40762e-06,2.28703e-06,2.15023e-06,2.02889e-06,1.92051e-06,1.81002e-06,1.71155e-06,1.62325e-06,1.53421e-06,1.44608e-06,1.36753e-06,1.29707e-06,1.22751e-06,1.16503e-06,1.10374e-06,1.04423e-06,9.90814e-07,9.39081e-07,8.92482e-07,8.47429e-07,8.0413e-07
1.02e-05,2.87855e-05,0.000138183,0.000707124,0.00452392,0.00648074,0.00614121,0.00499772,0.00349137,0.00233319,0.00155531,0.00105678,0.000739012,0.000567965,0.000420452,0.000320593,0.000251093,0.000201407,0.000164984,0.000137663,0.00012138,0.000105617,8.91682e-05,7.9378e-05,7.12351e-05,6.43917e-05,5.85854e-05,5.21176e-05,4.80295e-05,4.44684e-05,4.1346e-05,3.77449e-05,3.53941e-05,3.32944e-05,3.141e-05,2.97113e-05,2.76935e-05,2.65761e-05,2.54551e-05,2.17378e-05,1.92406e-05,1.72392e-05,1.56033e-05,1.40682e-05,1.28025e-05,1.16218e-05,1.07836e-05,9.80193e-06,9.09141e-06,8.38179e-06,7.77453e-06,7.17965e-06,6.69941e-06,6.21429e-06,5.79464e-06,5.42807e-06,5.07834e-06,4.75703e-06,4.47394e-06,4.1835e-06,3.94401e-06,3.67446e-06,3.47115e-06,3.26066e-06,3.07426e-06,2.88574e-06,2.7412e-06,2.57724e-06,2.43181e-06,2.30191e-06,2.16947e-06,2.05146e-06,1.94561e-06,1.83889e-06,1.73325e-06,1.63911e-06,1.55465e-06,1.47128e-06,1.39639e-06,1.32294e-06,1.25161e-06,1.18758e-06,1.12557e-06,1.06972e-06,1.01572e-06,9.63821e-07
1.22e-05,3.44298e-05,0.000165277,0.000845774,0.00541085,0.00775119,0.00734509,0.00597746,0.00417583,0.00279061,0.00186025,0.00126398,0.000883911,0.000679327,0.000502891,0.000383453,0.000300326,0.000240897,0.000197334,0.000164655,0.000145179,0.000126327,0.000106652,9.49422e-05,8.52028e-05,7.70176e-05,7.00727e-05,6.23368e-05,5.74471e-05,5.31877e-05,4.94531e-05,4.51458e-05,4.23342e-05,3.98227e-05,3.75687e-05,3.5537e-05,3.31236e-05,3.17872e-05,3.04462e-05,2.60001e-05,2.30132e-05,2.06194e-05,1.86629e-05,1.68267e-05,1.53128e-05,1.39007e-05,1.2898e-05,1.17239e-05,1.08741e-05,1.00253e-05,9.29894e-06,8.58745e-06,8.01302e-06,7.43277e-06,6.93083e-06,6.49238e-06,6.07411e-06,5.68976e-06,5.35115e-06,5.00381e-06,4.71737e-06,4.39494e-06,4.15177e-06,3.90002e-06,3.67705e-06,3.45158e-06,3.27871e-06,3.0826e-06,2.90863e-06,2.75326e-06,2.59487e-06,2.4537e-06,2.32712e-06,2.19946e-06,2.07311e-06,1.9605e-06,1.85949e-06,1.75976e-06,1.6702e-06,1.58233e-06,1.49702e-06,1.42044e-06,1.34627e-06,1.27947e-06,1.21488e-06,1.1528e-06
1.47e-05,4.14849e-05,0.000199145,0.00101909,0.00651944,0.0093391,0.00884978,0.00720206,0.00503138,0.00336238,0.00224142,0.00152297,0.00106503,0.000818528,0.00060594,0.000462028,0.000361868,0.000290261,0.000237771,0.000198396,0.000174929,0.000152212,0.000128507,0.000114398,0.000102662,9.27998e-05,8.44319e-05,7.51107e-05,6.92191e-05,6.40869e-05,5.95869e-05,5.4397e-05,5.10092e-05,4.79831e-05,4.52672e-05,4.28192e-05,3.99113e-05,3.83009e-05,3.66853e-05,3.1328e-05,2.77291e-05,2.48447e-05,2.24871e-05,2.02748e-05,1.84507e-05,1.67492e-05,1.5541e-05,1.41263e-05,1.31024e-05,1.20797e-05,1.12044e-05,1.03471e-05,9.65505e-06,8.95591e-06,8.35108e-06,7.82278e-06,7.31883e-06,6.85571e-06,6.44771e-06,6.02916e-06,5.68405e-06,5.29557e-06,5.00252e-06,4.6992e-06,4.43056e-06,4.15888e-06,3.95057e-06,3.71426e-06,3.50466e-06,3.31745e-06,3.1266e-06,2.9565e-06,2.80397e-06,2.65018e-06,2.49793e-06,2.36224e-06,2.24054e-06,2.12037e-06,2.01245e-06,1.90658e-06,1.80379e-06,1.71151e-06,1.62215e-06,1.54165e-06,1.46383e-06,1.38904e-06
1.76e-05,4.96692e-05,0.000238432,0.00122012,0.00780533,0.0111809,0.0105951,0.00862243,0.00602373,0.00402561,0.00268354,0.00182339,0.00127512,0.000979999,0.000725473,0.000553173,0.000433254,0.000347522,0.000284677,0.000237535,0.000209439,0.000182241,0.000153859,0.000136966,0.000122916,0.000111107,0.000101089,8.99285e-05,8.28745e-05,7.67298e-05,7.13421e-05,6.51284e-05,6.10723e-05,5.74491e-05,5.41975e-05,5.12665e-05,4.77849e-05,4.58569e-05,4.39225e-05,3.75083e-05,3.31995e-05,2.9746e-05,2.69234e-05,2.42746e-05,2.20906e-05,2.00534e-05,1.8607e-05,1.69131e-05,1.56872e-05,1.44627e-05,1.34148e-05,1.23885e-05,1.15598e-05,1.07227e-05,9.99859e-06,9.36607e-06,8.76266e-06,8.20816e-06,7.71972e-06,7.21861e-06,6.80537e-06,6.34025e-06,5.98942e-06,5.62624e-06,5.30461e-06,4.97933e-06,4.72993e-06,4.44702e-06,4.19605e-06,3.97192e-06,3.74339e-06,3.53976e-06,3.35715e-06,3.17299e-06,2.99072e-06,2.82826e-06,2.68255e-06,2.53868e-06,2.40946e-06,2.28271e-06,2.15964e-06,2.04916e-06,1.94216e-06,1.84579e-06,1.75261e-06,1.66307e-06
2.12e-05,5.98289e-05,0.000287202,0.00146969,0.00940151,0.013467,0.0127614,0.0103855,0.00725552,0.00484887,0.00323237,0.00219632,0.00153593,0.00118044,0.00087386,0.00066632,0.000521872,0.000418605,0.000342905,0.000286121,0.000252279,0.000219518,0.000185329,0.000164981,0.000148057,0.000133834,0.000121765,0.000108323,9.98261e-05,9.24247e-05,8.59348e-05,7.84501e-05,7.35642e-05,6.92001e-05,6.52834e-05,6.17529e-05,5.75591e-05,5.52367e-05,5.29066e-05,4.51804e-05,3.99902e-05,3.58304e-05,3.24304e-05,2.92398e-05,2.66092e-05,2.41552e-05,2.24129e-05,2.03727e-05,1.88959e-05,1.74211e-05,1.61588e-05,1.49225e-05,1.39243e-05,1.2916e-05,1.20438e-05,1.12819e-05,1.0555e-05,9.88713e-06,9.29874e-06,8.69513e-06,8.19738e-06,7.63715e-06,7.21453e-06,6.77708e-06,6.38964e-06,5.99782e-06,5.69741e-06,5.35663e-06,5.05433e-06,4.78435e-06,4.50909e-06,4.26381e-06,4.04383e-06,3.82201e-06,3.60247e-06,3.40676e-06,3.23126e-06,3.05795e-06,2.90231e-06,2.74962e-06,2.60138e-06,2.4683e-06,2.33943e-06,2.22334e-06,2.1111e-06,2.00324e-06
2.54e-05,7.16816e-05,0.000344101,0.00176084,0.0112635,0.0161338,0.0152883,0.0124421,0.00869245,0.00580926,0.00387264,0.00263139,0.00184019,0.00141429,0.00104697,0.000798321,0.000625258,0.000501534,0.000410837,0.000342806,0.000302257,0.000263008,0.000222046,0.000197666,0.00017739,0.000160348,0.000145889,0.000129783,0.000119603,0.000110735,0.00010296,9.39921e-05,8.81384e-05,8.29095e-05,7.82169e-05,7.39869e-05,6.89623e-05,6.61799e-05,6.33881e-05,5.41313e-05,4.79128e-05,4.29289e-05,3.88554e-05,3.50326e-05,3.18808e-05,2.89407e-05,2.68532e-05,2.44088e-05,2.26394e-05,2.08724e-05,1.93601e-05,1.78788e-05,1.66829e-05,1.54748e-05,1.44298e-05,1.35169e-05,1.26461e-05,1.18459e-05,1.1141e-05,1.04178e-05,9.82141e-06,9.15014e-06,8.64384e-06,8.11969e-06,7.65554e-06,7.18608e-06,6.82615e-06,6.41785e-06,6.05567e-06,5.7322e-06,5.4024e-06,5.10853e-06,4.84497e-06,4.57921e-06,4.31616e-06,4.0817e-06,3.87141e-06,3.66377e-06,3.47729e-06,3.29436e-06,3.11675e-06,2.95731e-06,2.8029e-06,2.66381e-06,2.52934e-06,2.40011e-06
3.05e-05,8.60744e-05,0.000413191,0.00211438,0.0135243,0.0193714,0.0183562,0.014939,0.0104371,0.00697535,0.00465007,0.00315966,0.00220963,0.00169823,0.00125718,0.000958606,0.000750798,0.000602234,0.000493328,0.000411636,0.000362947,0.000315816,0.000266629,0.000237356,0.000213008,0.000192545,0.000175182,0.000155842,0.000143618,0.00013297,0.000123633,0.000112864,0.000105836,9.95568e-05,9.39219e-05,8.88426e-05,8.28091e-05,7.94679e-05,7.61156e-05,6.50002e-05,5.75331e-05,5.15485e-05,4.66571e-05,4.20668e-05,3.82821e-05,3.47516e-05,3.2245e-05,2.93097e-05,2.71852e-05,2.50633e-05,2.32473e-05,2.14686e-05,2.00326e-05,1.8582e-05,1.73271e-05,1.6231e-05,1.51853e-05,1.42244e-05,1.33779e-05,1.25095e-05,1.17934e-05,1.09874e-05,1.03794e-05,9.75003e-06,9.19267e-06,8.62896e-06,8.19676e-06,7.70647e-06,7.27156e-06,6.88315e-06,6.48714e-06,6.13425e-06,5.81777e-06,5.49866e-06,5.18278e-06,4.90125e-06,4.64874e-06,4.39941e-06,4.17549e-06,3.95583e-06,3.74255e-06,3.55109e-06,3.36568e-06,3.19868e-06,3.0372e-06,2.88202e-06
3.66e-05,0.000103289,0.000495828,0.00253723,0.016228,0.0232431,0.0220248,0.017925,0.0125235,0.00836995,0.00557985,0.00379148,0.0026515,0.00203785,0.0015086,0.00115032,0.000900952,0.000722678,0.000591991,0.000493962,0.000435536,0.000378978,0.000319955,0.000284827,0.000255609,0.000231053,0.000210219,0.00018701,0.000172341,0.000159563,0.000148359,0.000135438,0.000127002,0.000119468,0.000112706,0.000106611,9.93711e-05,9.53612e-05,9.13388e-05,7.80003e-05,6.90397e-05,6.18582e-05,5.59885e-05,5.04801e-05,4.59385e-05,4.1702e-05,3.86941e-05,3.51717e-05,3.26222e-05,3.00759e-05,2.78968e-05,2.57623e-05,2.40391e-05,2.22984e-05,2.07925e-05,1.94772e-05,1.82224e-05,1.70693e-05,1.60535e-05,1.50114e-05,1.41521e-05,1.31849e-05,1.24553e-05,1.17e-05,1.10312e-05,1.03548e-05,9.83611e-06,9.24777e-06,8.72589e-06,8.25979e-06,7.78458e-06,7.3611e-06,6.98133e-06,6.59839e-06,6.21935e-06,5.88151e-06,5.57848e-06,5.2793e-06,5.01058e-06,4.74699e-06,4.49106e-06,4.26132e-06,4.03882e-06,3.83841e-06,3.64464e-06,3.45842e-06
4.39e-05,0.000123891,0.000594722,0.00304326,0.0194631,0.0278752,0.0264139,0.0214975,0.01502,0.0100387,0.00669244,0.00454754,0.00318027,0.00244425,0.00180946,0.00137973,0.00108064,0.000866811,0.000710062,0.000592482,0.000522403,0.000454566,0.000383772,0.000341636,0.000306591,0.000277138,0.000252148,0.000224311,0.000206715,0.000191389,0.00017795,0.000162451,0.000152334,0.000143297,0.000135186,0.000127875,0.000119191,0.000114382,0.000109557,9.35577e-05,8.281e-05,7.4196e-05,6.71556e-05,6.05485e-05,5.5101e-05,5.00196e-05,4.64117e-05,4.21868e-05,3.91288e-05,3.60747e-05,3.34609e-05,3.09007e-05,2.88338e-05,2.67459e-05,2.49397e-05,2.3362e-05,2.18569e-05,2.04738e-05,1.92555e-05,1.80055e-05,1.69748e-05,1.58146e-05,1.49395e-05,1.40337e-05,1.32314e-05,1.24201e-05,1.1798e-05,1.10923e-05,1.04663e-05,9.90722e-06,9.33723e-06,8.82931e-06,8.37378e-06,7.91445e-06,7.45981e-06,7.05459e-06,6.69113e-06,6.33227e-06,6.00996e-06,5.6938e-06,5.38683e-06,5.11126e-06,4.84438e-06,4.60399e-06,4.37158e-06,4.14822e-06
5.27e-05,0.000148725,0.000713936,0.00365324,0.0233622,0.0334576,0.0317034,0.0258029,0.0180287,0.01205,0.00803351,0.00545889,0.00381766,0.00293414,0.00217213,0.00165628,0.00129725,0.00104056,0.000852394,0.000711247,0.00062712,0.000545686,0.000460701,0.00041012,0.000368049,0.000332692,0.000302692,0.000269275,0.000248154,0.000229754,0.000213621,0.000195016,0.00018287,0.000172021,0.000162285,0.000153508,0.000143083,0.00013731,0.000131518,0.000112312,9.94094e-05,8.90689e-05,8.06174e-05,7.26857e-05,6.61464e-05,6.00462e-05,5.57152e-05,5.06434e-05,4.69724e-05,4.33061e-05,4.01683e-05,3.70949e-05,3.46136e-05,3.21072e-05,2.9939e-05,2.8045e-05,2.62382e-05,2.45779e-05,2.31153e-05,2.16148e-05,2.03775e-05,1.89848e-05,1.79343e-05,1.68468e-05,1.58837e-05,1.49097e-05,1.41629e-05,1.33158e-05,1.25643e-05,1.18932e-05,1.12089e-05,1.05992e-05,1.00524e-05,9.50096e-06,8.95518e-06,8.46873e-06,8.03241e-06,7.60161e-06,7.21469e-06,6.83516e-06,6.46664e-06,6.13584e-06,5.81547e-06,5.52689e-06,5.24789e-06,4.97975e-06
6.32e-05,0.000178357,0.000856178,0.00438104,0.0280137,0.0401157,0.0380121,0.0309384,0.0216179,0.0144494,0.00963344,0.00654621,0.00457813,0.00351864,0.00260486,0.00198625,0.00155569,0.00124787,0.00102222,0.000852952,0.000752068,0.000654409,0.000552492,0.000491831,0.000441379,0.000398977,0.000363001,0.000322926,0.000297595,0.00027553,0.000256183,0.00023387,0.000219305,0.000206295,0.000194619,0.000184094,0.000171592,0.000164668,0.000157722,0.000134689,0.000119216,0.000106815,9.66797e-05,8.71675e-05,7.93256e-05,7.20101e-05,6.6816e-05,6.07335e-05,5.6331e-05,5.19345e-05,4.81715e-05,4.44858e-05,4.15101e-05,3.85043e-05,3.59041e-05,3.36328e-05,3.14659e-05,2.94749e-05,2.77208e-05,2.59213e-05,2.44375e-05,2.27673e-05,2.15075e-05,2.02033e-05,1.90484e-05,1.78803e-05,1.69848e-05,1.59689e-05,1.50677e-05,1.42628e-05,1.34422e-05,1.2711e-05,1.20552e-05,1.13939e-05,1.07394e-05,1.0156e-05,9.6328e-06,9.11616e-06,8.65215e-06,8.197e-06,7.75506e-06,7.35835e-06,6.97414e-06,6.62808e-06,6.29349e-06,5.97193e-06
7.58e-05,0.000213915,0.00102687,0.00525439,0.0335938,0.0481024,0.0455795,0.0370985,0.0259235,0.0173281,0.0115531,0.00785083,0.00549062,0.00422,0.0031241,0.00238219,0.00186581,0.00149664,0.00122601,0.001023,0.000902002,0.000784875,0.000662639,0.000589887,0.000529376,0.00047852,0.000435371,0.000387306,0.000356926,0.000330463,0.000307258,0.000280497,0.000263027,0.000247423,0.000233419,0.000220796,0.000205801,0.000197497,0.000189167,0.000161542,0.000142984,0.000128111,0.000115954,0.000104547,9.51404e-05,8.63665e-05,8.01368e-05,7.28419e-05,6.75617e-05,6.22884e-05,5.77754e-05,5.33546e-05,4.97857e-05,4.61806e-05,4.30621e-05,4.03381e-05,3.77391e-05,3.53512e-05,3.32475e-05,3.10892e-05,2.93095e-05,2.73064e-05,2.57954e-05,2.42312e-05,2.2846e-05,2.14451e-05,2.0371e-05,1.91525e-05,1.80717e-05,1.71063e-05,1.61222e-05,1.52451e-05,1.44586e-05,1.36655e-05,1.28805e-05,1.21808e-05,1.15533e-05,1.09336e-05,1.03771e-05,9.83123e-06,9.30117e-06,8.82536e-06,8.36457e-06,7.9495e-06,7.54821e-06,7.16253e-06
9.1e-05,0.000256811,0.00123278,0.00630789,0.040323,0.057732,0.0547031,0.0445261,0.0311156,0.0207999,0.0138684,0.00942445,0.00659128,0.00506602,0.00375045,0.00285983,0.00223993,0.00179673,0.00147184,0.00122813,0.00108287,0.000942262,0.000795516,0.000708176,0.00063553,0.000574477,0.000522676,0.000464973,0.0004285,0.000396729,0.000368872,0.000336745,0.000315772,0.000297039,0.000280227,0.000265072,0.00024707,0.000237102,0.000227099,0.000193935,0.000171657,0.000153801,0.000139207,0.000125511,0.000114218,0.000103686,9.62069e-05,8.74489e-05,8.11101e-05,7.47791e-05,6.93608e-05,6.40539e-05,5.97696e-05,5.54413e-05,5.16975e-05,4.84269e-05,4.53071e-05,4.244e-05,3.99144e-05,3.73235e-05,3.51868e-05,3.27822e-05,3.09682e-05,2.90903e-05,2.74273e-05,2.57455e-05,2.44558e-05,2.29932e-05,2.16956e-05,2.05367e-05,1.93552e-05,1.83023e-05,1.7358e-05,1.64059e-05,1.54634e-05,1.46234e-05,1.387e-05,1.31261e-05,1.2458e-05,1.18027e-05,1.11663e-05,1.05951e-05,1.00419e-05,9.54361e-06,9.06184e-06,8.59883e-06
0.000109,0.000307609,0.00147662,0.00755542,0.048289,0.0691283,0.0655005,0.0533171,0.0372618,0.0249099,0.0166095,0.0112877,0.00789456,0.00606777,0.00449214,0.00342541,0.00268293,0.0021521,0.00176295,0.00147104,0.00129706,0.00112864,0.000952871,0.000848255,0.000761241,0.00068811,0.000626063,0.000556946,0.000513259,0.000475204,0.000441837,0.000403353,0.000378233,0.000355794,0.000335656,0.000317504,0.000295941,0.000284001,0.00027202,0.000232296,0.00020561,0.000184223,0.000166742,0.000150337,0.000136811,0.000124194,0.000115237,0.000104746,9.71538e-05,8.95707e-05,8.30805e-05,7.67241e-05,7.1592e-05,6.64076e-05,6.19234e-05,5.8006e-05,5.42686e-05,5.08347e-05,4.78098e-05,4.4706e-05,4.2147e-05,3.92664e-05,3.70936e-05,3.48444e-05,3.28525e-05,3.0838e-05,2.92935e-05,2.75412e-05,2.59871e-05,2.45989e-05,2.31837e-05,2.19224e-05,2.07915e-05,1.96509e-05,1.85221e-05,1.7516e-05,1.66135e-05,1.57225e-05,1.49223e-05,1.41373e-05,1.33751e-05,1.26908e-05,1.20282e-05,1.14313e-05,1.08543e-05,1.02997e-05
0.000131,0.000369693,0.00177464,0.00908006,0.0580205,0.0830468,0.0786869,0.0640541,0.0447695,0.0299315,0.019959,0.0135645,0.00948722,0.00729204,0.00539857,0.00411664,0.00322435,0.00258641,0.00211876,0.00176794,0.00155885,0.00135643,0.00114519,0.00101946,0.000914886,0.000826996,0.000752425,0.000669358,0.000616853,0.000571118,0.000531015,0.000484765,0.000454574,0.000427606,0.000403404,0.000381587,0.000355672,0.000341323,0.000326924,0.000279182,0.00024711,0.000221405,0.000200397,0.00018068,0.000164425,0.000149261,0.000138496,0.000125888,0.000116763,0.000107649,9.98495e-05,9.22096e-05,8.60416e-05,7.9811e-05,7.44215e-05,6.97135e-05,6.52221e-05,6.10951e-05,5.74594e-05,5.37295e-05,5.06537e-05,4.71918e-05,4.45805e-05,4.18772e-05,3.94834e-05,3.70621e-05,3.52058e-05,3.31001e-05,3.1232e-05,2.95638e-05,2.78628e-05,2.63472e-05,2.49878e-05,2.36172e-05,2.22606e-05,2.10513e-05,1.99667e-05,1.88959e-05,1.79341e-05,1.69907e-05,1.60746e-05,1.52523e-05,1.4456e-05,1.37387e-05,1.3045e-05,1.23786e-05
