,0.336,0.37463,0.39394,0.41326,0.43257,0.4712,0.49051,0.50983,0.54846,0.56777,0.58709,0.6064,0.64503,0.66048,0.68752,0.71456,0.7416,0.76864,0.79568,0.82272,0.84976,0.8768,0.90384,0.93088,0.95792,1.012,1.03904,1.06608,1.12016,1.1472,1.20128,1.22832,1.2824,1.33648,1.36352,1.4176,1.47168,1.52576,1.57984,1.63392,1.688,1.74208,1.8232,1.87728,1.93136,2.01248,2.0936,2.14768,2.2288,2.30992,2.39104,2.47216,2.55328,2.66144,2.74256,2.85072,2.93184,3.04,3.14816,3.25632,3.36448,3.49968,3.60784,3.74304,3.87824,4.01344,4.14864,4.31088,4.44608,4.60832,4.77056,4.9328,5.09504,5.28432,5.4736,5.66288,5.85216,6.06848,6.2848,6.50112,6.74448,6.9608,7.20416,7.47456,7.71792,7.98832,8.28576,8.55616,8.88064,9.17808,9.50256,9.82704,10.1786,10.5301,10.9086,11.2872,11.6928,12.0984,12.504,12.9637,13.3963,13.883,14.3698,14.8565,15.3973,15.9381,16.4789,17.0738,17.6686,18.2635,18.9125,19.5885,20.2645,20.9675,21.6976,22.4818,23.2659,24.0771,24.9154
1e-08,0.357621,0.175289,0.0806357,0.0335683,0.0137013,0.00249822,0.00122136,0.000651707,0.000231418,0.00015609,0.000111585,8.37556e-05,5.18407e-05,4.46928e-05,3.54474e-05,2.921e-05,2.4809e-05,2.15861e-05,1.91515e-05,1.72911e-05,1.58211e-05,1.46364e-05,1.3665e-05,1.28562e-05,1.21737e-05,1.09476e-05,1.05214e-05,1.01461e-05,9.40378e-06,9.14116e-06,8.59395e-06,8.40094e-06,7.97681e-06,7.61211e-06,7.48611e-06,7.18706e-06,6.92111e-06,6.68324e-06,6.46863e-06,6.27248e-06,6.09368e-06,5.9288e-06,5.68052e-06,5.54407e-06,5.41614e-06,5.22001e-06,5.04029e-06,4.94055e-06,4.78389e-06,4.63867e-06,4.50379e-06,4.37802e-06,4.26028e-06,4.10692e-06,4.00522e-06,3.87146e-06,3.78255e-06,3.66498e-06,3.55519e-06,3.45237e-06,3.35611e-06,3.24018e-06,3.15615e-06,3.0545e-06,2.95977e-06,2.87115e-06,2.78805e-06,2.69298e-06,2.62041e-06,2.53691e-06,2.45891e-06,2.38581e-06,2.31718e-06,2.24106e-06,2.17007e-06,2.10365e-06,2.04134e-06,1.97397e-06,1.91108e-06,1.85226e-06,1.78989e-06,1.73845e-06,1.68366e-06,1.62645e-06,1.57864e-06,1.52846e-06,1.47665e-06,1.43285e-06,1.38318e-06,1.34088e-06,1.29745e-06,1.25683e-06,1.21551e-06,1.17688e-06,1.13787e-06,1.10143e-06,1.06483e-06,1.03064e-06,9.98622e-07,9.64546e-07,9.34638e-07,9.03042e-07,8.73554e-07,8.4596e-07,8.17218e-07,7.90397e-07,7.65308e-07,7.39441e-07,7.15296e-07,6.92702e-07,6.69599e-07,6.47115e-07,6.26112e-07,6.0567e-07,5.85806e-07,5.65862e-07,5.47251e-07,5.29243e-07,5.11845e-07
1.2e-08,0.436043,0.212172,0.0971564,0.040352,0.0164535,0.00299828,0.00146573,0.000782079,0.000277705,0.00018731,0.000133903,0.000100507,6.22089e-05,5.36316e-05,4.25369e-05,3.5052e-05,2.97708e-05,2.59034e-05,2.29817e-05,2.07494e-05,1.89854e-05,1.75637e-05,1.6398e-05,1.54276e-05,1.46085e-05,1.31371e-05,1.26258e-05,1.21753e-05,1.12846e-05,1.09694e-05,1.03127e-05,1.00811e-05,9.57218e-06,9.13449e-06,8.98333e-06,8.62451e-06,8.30529e-06,8.0199e-06,7.76239e-06,7.52698e-06,7.3124e-06,7.11459e-06,6.8166e-06,6.65288e-06,6.49934e-06,6.26399e-06,6.04831e-06,5.92866e-06,5.74067e-06,5.56642e-06,5.40458e-06,5.25362e-06,5.11233e-06,4.9283e-06,4.80629e-06,4.64576e-06,4.53905e-06,4.39796e-06,4.26621e-06,4.14284e-06,4.02731e-06,3.88822e-06,3.78739e-06,3.66541e-06,3.55173e-06,3.44537e-06,3.34566e-06,3.23157e-06,3.14448e-06,3.0443e-06,2.9507e-06,2.86297e-06,2.78061e-06,2.68928e-06,2.6041e-06,2.52438e-06,2.44962e-06,2.36876e-06,2.2933e-06,2.22272e-06,2.14787e-06,2.08614e-06,2.02039e-06,1.95176e-06,1.89437e-06,1.83416e-06,1.77198e-06,1.71941e-06,1.65982e-06,1.60905e-06,1.55694e-06,1.5082e-06,1.45861e-06,1.41226e-06,1.36544e-06,1.32171e-06,1.2778e-06,1.23677e-06,1.19835e-06,1.15745e-06,1.12157e-06,1.08365e-06,1.04826e-06,1.01516e-06,9.8066e-07,9.48476e-07,9.18371e-07,8.87331e-07,8.58355e-07,8.3124e-07,8.03518e-07,7.76537e-07,7.51333e-07,7.268e-07,7.02968e-07,6.79034e-07,6.56701e-07,6.35095e-07,6.14215e-07
1.44e-08,0.533721,0.257312,0.117162,0.0485238,0.0197615,0.00359855,0.00175903,0.000938538,0.000333252,0.000224774,0.000160685,0.00012061,7.4651e-05,6.43581e-05,5.10445e-05,4.20626e-05,3.57251e-05,3.10842e-05,2.75781e-05,2.48993e-05,2.27824e-05,2.10765e-05,1.96777e-05,1.8513e-05,1.75302e-05,1.57644e-05,1.5151e-05,1.46104e-05,1.35415e-05,1.31633e-05,1.23753e-05,1.20974e-05,1.14866e-05,1.09614e-05,1.078e-05,1.03494e-05,9.96636e-06,9.62389e-06,9.31486e-06,9.03238e-06,8.77491e-06,8.53747e-06,8.17994e-06,7.9835e-06,7.79923e-06,7.51681e-06,7.25802e-06,7.11438e-06,6.88881e-06,6.67972e-06,6.48546e-06,6.30436e-06,6.13481e-06,5.91399e-06,5.76755e-06,5.5749e-06,5.44688e-06,5.27754e-06,5.11946e-06,4.97144e-06,4.83279e-06,4.66589e-06,4.54487e-06,4.39852e-06,4.2621e-06,4.13445e-06,4.0148e-06,3.87788e-06,3.7734e-06,3.65316e-06,3.54084e-06,3.43557e-06,3.33672e-06,3.22715e-06,3.12491e-06,3.02924e-06,2.93954e-06,2.8425e-06,2.75196e-06,2.66726e-06,2.57744e-06,2.50338e-06,2.42448e-06,2.3421e-06,2.27325e-06,2.20099e-06,2.12637e-06,2.06329e-06,1.99178e-06,1.93085e-06,1.86834e-06,1.80984e-06,1.75034e-06,1.69471e-06,1.63854e-06,1.58606e-06,1.53336e-06,1.48412e-06,1.43802e-06,1.38894e-06,1.34588e-06,1.30038e-06,1.25792e-06,1.21818e-06,1.17679e-06,1.13817e-06,1.10204e-06,1.0648e-06,1.03003e-06,9.9749e-07,9.64221e-07,9.31843e-07,9.01602e-07,8.7216e-07,8.43564e-07,8.14843e-07,7.88042e-07,7.62112e-07,7.3706e-07
1.728e-08,0.656577,0.312812,0.141436,0.0583753,0.0237387,0.00431913,0.00211106,0.00112631,0.00039991,0.000269732,0.000192824,0.000144733,8.95818e-05,7.72302e-05,6.12535e-05,5.04751e-05,4.28701e-05,3.7301e-05,3.30937e-05,2.98792e-05,2.73389e-05,2.52918e-05,2.36132e-05,2.22156e-05,2.10363e-05,1.89173e-05,1.81812e-05,1.75325e-05,1.62498e-05,1.5796e-05,1.48503e-05,1.45168e-05,1.37839e-05,1.31537e-05,1.2936e-05,1.24193e-05,1.19597e-05,1.15487e-05,1.11779e-05,1.08388e-05,1.05299e-05,1.0245e-05,9.81592e-06,9.58016e-06,9.35907e-06,9.02017e-06,8.70959e-06,8.53729e-06,8.26658e-06,8.01567e-06,7.78257e-06,7.56522e-06,7.36179e-06,7.0968e-06,6.92106e-06,6.68989e-06,6.53624e-06,6.33306e-06,6.14337e-06,5.9657e-06,5.79934e-06,5.59907e-06,5.45383e-06,5.27821e-06,5.11451e-06,4.96133e-06,4.81778e-06,4.65347e-06,4.52807e-06,4.38379e-06,4.24901e-06,4.1227e-06,4.00409e-06,3.87257e-06,3.7499e-06,3.6351e-06,3.52746e-06,3.41101e-06,3.30235e-06,3.20071e-06,3.09294e-06,3.00406e-06,2.90938e-06,2.81052e-06,2.72789e-06,2.64119e-06,2.55165e-06,2.47596e-06,2.39014e-06,2.31703e-06,2.24201e-06,2.17181e-06,2.1004e-06,2.03365e-06,1.96625e-06,1.90327e-06,1.84003e-06,1.78095e-06,1.72563e-06,1.66674e-06,1.61505e-06,1.56046e-06,1.5095e-06,1.46182e-06,1.41215e-06,1.36581e-06,1.32245e-06,1.27776e-06,1.23604e-06,1.19699e-06,1.15706e-06,1.11821e-06,1.08192e-06,1.04659e-06,1.01228e-06,9.77812e-07,9.45647e-07,9.14537e-07,8.8447e-07
2.0736e-08,0.813086,0.381449,0.170959,0.0702637,0.0285225,0.00518422,0.00253356,0.00135166,0.000479903,0.000323685,0.000231392,0.000173681,0.000107499,9.26767e-05,7.35046e-05,6.05704e-05,5.14443e-05,4.47613e-05,3.97127e-05,3.58551e-05,3.28067e-05,3.03502e-05,2.83358e-05,2.66588e-05,2.52436e-05,2.27008e-05,2.18174e-05,2.1039e-05,1.94998e-05,1.89551e-05,1.78204e-05,1.74202e-05,1.65407e-05,1.57844e-05,1.55233e-05,1.49031e-05,1.43516e-05,1.38584e-05,1.34134e-05,1.30066e-05,1.26359e-05,1.2294e-05,1.17791e-05,1.14962e-05,1.12309e-05,1.08242e-05,1.04515e-05,1.02447e-05,9.91994e-06,9.61877e-06,9.3391e-06,9.07828e-06,8.83415e-06,8.51614e-06,8.30527e-06,8.02788e-06,7.8435e-06,7.59968e-06,7.37206e-06,7.15886e-06,6.95923e-06,6.71887e-06,6.54462e-06,6.33384e-06,6.13742e-06,5.9536e-06,5.78133e-06,5.58416e-06,5.4337e-06,5.26055e-06,5.09881e-06,4.94723e-06,4.8049e-06,4.6471e-06,4.49988e-06,4.36212e-06,4.23295e-06,4.09322e-06,3.96283e-06,3.84086e-06,3.71154e-06,3.60486e-06,3.49126e-06,3.37263e-06,3.27348e-06,3.16943e-06,3.06199e-06,2.97115e-06,2.86817e-06,2.78044e-06,2.69041e-06,2.60617e-06,2.52049e-06,2.44038e-06,2.3595e-06,2.28393e-06,2.20804e-06,2.13714e-06,2.07075e-06,2.00008e-06,1.93807e-06,1.87255e-06,1.8114e-06,1.75419e-06,1.69459e-06,1.63897e-06,1.58695e-06,1.53331e-06,1.48324e-06,1.43639e-06,1.38848e-06,1.34186e-06,1.29831e-06,1.25592e-06,1.21473e-06,1.17338e-06,1.13478e-06,1.09744e-06,1.06137e-06
2.4883e-08,1.01571,0.466973,0.206973,0.0846259,0.0342789,0.00622285,0.00304071,0.00162211,0.000575896,0.000388425,0.000277672,0.000208417,0.000128998,0.000111212,8.82053e-05,7.26842e-05,6.17329e-05,5.37133e-05,4.76548e-05,4.30259e-05,3.93679e-05,3.64199e-05,3.40027e-05,3.19904e-05,3.0292e-05,2.72409e-05,2.61807e-05,2.52466e-05,2.33996e-05,2.2746e-05,2.13844e-05,2.09041e-05,1.98488e-05,1.89412e-05,1.86277e-05,1.78837e-05,1.72218e-05,1.663e-05,1.6096e-05,1.56078e-05,1.51629e-05,1.47527e-05,1.41349e-05,1.37954e-05,1.3477e-05,1.29889e-05,1.25417e-05,1.22936e-05,1.19038e-05,1.15425e-05,1.12068e-05,1.08939e-05,1.06009e-05,1.02193e-05,9.96625e-06,9.63336e-06,9.41215e-06,9.11958e-06,8.84639e-06,8.59057e-06,8.351e-06,8.06261e-06,7.85349e-06,7.60058e-06,7.36485e-06,7.14427e-06,6.93755e-06,6.70094e-06,6.52039e-06,6.31262e-06,6.11852e-06,5.93663e-06,5.76584e-06,5.57647e-06,5.39981e-06,5.23451e-06,5.07951e-06,4.91182e-06,4.75537e-06,4.60901e-06,4.45381e-06,4.32581e-06,4.18948e-06,4.04713e-06,3.92814e-06,3.80329e-06,3.67435e-06,3.56535e-06,3.44178e-06,3.33651e-06,3.22847e-06,3.12738e-06,3.02457e-06,2.92845e-06,2.83137e-06,2.74069e-06,2.64963e-06,2.56455e-06,2.48488e-06,2.40008e-06,2.32567e-06,2.24705e-06,2.17367e-06,2.10501e-06,2.03349e-06,1.96675e-06,1.90432e-06,1.83996e-06,1.77988e-06,1.72366e-06,1.66616e-06,1.61022e-06,1.55796e-06,1.50709e-06,1.45767e-06,1.40804e-06,1.36173e-06,1.31692e-06,1.27363e-06
2.986e-08,1.28427,0.574621,0.251078,0.102005,0.0412108,0.00747015,0.00364952,0.00194674,0.000691109,0.000466128,0.000333217,0.000250108,0.000154801,0.000133457,0.000105848,8.72226e-05,7.40806e-05,6.4457e-05,5.71867e-05,5.16318e-05,4.72423e-05,4.37045e-05,4.08039e-05,3.83891e-05,3.6351e-05,3.26894e-05,3.14173e-05,3.02964e-05,2.80798e-05,2.72956e-05,2.56616e-05,2.50853e-05,2.38189e-05,2.27298e-05,2.23536e-05,2.14607e-05,2.06665e-05,1.99563e-05,1.93155e-05,1.87296e-05,1.81957e-05,1.77035e-05,1.69621e-05,1.65547e-05,1.61726e-05,1.5587e-05,1.50503e-05,1.47525e-05,1.42848e-05,1.38512e-05,1.34484e-05,1.30728e-05,1.27213e-05,1.22634e-05,1.19597e-05,1.15602e-05,1.12947e-05,1.09436e-05,1.06158e-05,1.03088e-05,1.00213e-05,9.67526e-06,9.42431e-06,9.12082e-06,8.83795e-06,8.57325e-06,8.32517e-06,8.04125e-06,7.82457e-06,7.57525e-06,7.34235e-06,7.12405e-06,6.9191e-06,6.69186e-06,6.47988e-06,6.2815e-06,6.09551e-06,5.89427e-06,5.70653e-06,5.53089e-06,5.34464e-06,5.19105e-06,5.02744e-06,4.85662e-06,4.71384e-06,4.56402e-06,4.40929e-06,4.27849e-06,4.1302e-06,4.00387e-06,3.87422e-06,3.75292e-06,3.62953e-06,3.51418e-06,3.3977e-06,3.28888e-06,3.1796e-06,3.0775e-06,2.98191e-06,2.88014e-06,2.79084e-06,2.6965e-06,2.60844e-06,2.52605e-06,2.44023e-06,2.36013e-06,2.28522e-06,2.20799e-06,2.13588e-06,2.06841e-06,1.99942e-06,1.93229e-06,1.86957e-06,1.80853e-06,1.74923e-06,1.68967e-06,1.6341e-06,1.58033e-06,1.52838e-06
3.5832e-08,1.65078,0.711908,0.305338,0.123068,0.0495625,0.00896796,0.00438035,0.00233635,0.000829367,0.000559369,0.000399868,0.000300133,0.000185763,0.000160149,0.000127019,0.000104668,8.88972e-05,7.73487e-05,6.86243e-05,6.19584e-05,5.66908e-05,5.24455e-05,4.89648e-05,4.60669e-05,4.36213e-05,3.92274e-05,3.77008e-05,3.63557e-05,3.36959e-05,3.27547e-05,3.07939e-05,3.01024e-05,2.85827e-05,2.72757e-05,2.68244e-05,2.57529e-05,2.47998e-05,2.39476e-05,2.31786e-05,2.24756e-05,2.1835e-05,2.12442e-05,2.03545e-05,1.98656e-05,1.94071e-05,1.87044e-05,1.80604e-05,1.7703e-05,1.71418e-05,1.66214e-05,1.61381e-05,1.56874e-05,1.52655e-05,1.4716e-05,1.43516e-05,1.38723e-05,1.35537e-05,1.31324e-05,1.2739e-05,1.23706e-05,1.20256e-05,1.16103e-05,1.13092e-05,1.0945e-05,1.06055e-05,1.02879e-05,9.99022e-06,9.64952e-06,9.38949e-06,9.0903e-06,8.81083e-06,8.54888e-06,8.30295e-06,8.03025e-06,7.77587e-06,7.53782e-06,7.31461e-06,7.07314e-06,6.84783e-06,6.63706e-06,6.41358e-06,6.22927e-06,6.03295e-06,5.82795e-06,5.65661e-06,5.47682e-06,5.29116e-06,5.13419e-06,4.95624e-06,4.80464e-06,4.64907e-06,4.50351e-06,4.35544e-06,4.21702e-06,4.07725e-06,3.94666e-06,3.81553e-06,3.69301e-06,3.57829e-06,3.45617e-06,3.34901e-06,3.2358e-06,3.13013e-06,3.03127e-06,2.92827e-06,2.83216e-06,2.74226e-06,2.64958e-06,2.56307e-06,2.4821e-06,2.39931e-06,2.31875e-06,2.2435e-06,2.17024e-06,2.09907e-06,2.02761e-06,1.96092e-06,1.8964e-06,1.83405e-06
4.2998e-08,2.16604,0.890281,0.3725,0.148649,0.0596331,0.0107669,0.0052577,0.00280398,0.00099528,0.000671261,0.00047985,0.000360164,0.000222917,0.00019218,0.000152422,0.000125601,0.000106676,9.2818e-05,8.23486e-05,7.43496e-05,6.80285e-05,6.29342e-05,5.87574e-05,5.52799e-05,5.23452e-05,4.70725e-05,4.52407e-05,4.36266e-05,4.04348e-05,3.93054e-05,3.69524e-05,3.61226e-05,3.42989e-05,3.27306e-05,3.2189e-05,3.09032e-05,2.97595e-05,2.87369e-05,2.78141e-05,2.69705e-05,2.62017e-05,2.54928e-05,2.44252e-05,2.38386e-05,2.32884e-05,2.24451e-05,2.16723e-05,2.12435e-05,2.057e-05,1.99455e-05,1.93656e-05,1.88247e-05,1.83185e-05,1.76591e-05,1.72218e-05,1.66466e-05,1.62643e-05,1.57587e-05,1.52867e-05,1.48446e-05,1.44306e-05,1.39323e-05,1.35709e-05,1.31339e-05,1.27266e-05,1.23454e-05,1.19882e-05,1.15793e-05,1.12673e-05,1.09083e-05,1.05729e-05,1.02586e-05,9.96346e-06,9.63621e-06,9.33096e-06,9.04531e-06,8.77745e-06,8.48769e-06,8.21734e-06,7.96442e-06,7.69623e-06,7.47506e-06,7.23947e-06,6.9935e-06,6.78789e-06,6.57213e-06,6.34935e-06,6.16098e-06,5.94744e-06,5.76553e-06,5.57883e-06,5.40416e-06,5.22649e-06,5.06039e-06,4.89266e-06,4.73595e-06,4.57859e-06,4.43158e-06,4.29391e-06,4.14738e-06,4.01878e-06,3.88293e-06,3.75613e-06,3.63749e-06,3.5139e-06,3.39857e-06,3.29069e-06,3.17948e-06,3.07566e-06,2.9785e-06,2.87915e-06,2.78248e-06,2.69217e-06,2.60427e-06,2.51887e-06,2.43312e-06,2.35308e-06,2.27566e-06,2.20085e-06
