,0.36687,0.38434,0.40181,0.41928,0.43675,0.45422,0.47169,0.48916,0.50663,0.5241,0.54157,0.55904,0.57651,0.59398,0.61145,0.62892,0.64639,0.66386,0.68133,0.6988,0.71627,0.73374,0.75121,0.76868,0.78615,0.80362,0.82109,0.83856,0.85603,0.8735,0.89097,0.90844,0.92591,0.94338,0.96085,0.97832,0.99579,1.01326,1.03073,1.0482,1.06567,1.08314,1.10061,1.11808,1.13555,1.15302,1.17049,1.18796,1.20543,1.2229,1.24037,1.25784,1.27531,1.29278,1.31025,1.32772,1.34519,1.36266,1.38013,1.3976
3.82585e-06,0.559746,0.430609,0.295577,0.191626,0.121783,0.0777084,0.05054,0.0338011,0.0233518,0.0166899,0.0123339,0.00940734,0.0073868,0.0059543,0.00491287,0.00413782,0.00354843,0.00309126,0.00273022,0.00244037,0.0022042,0.00200916,0.00184607,0.00170818,0.0015904,0.00148885,0.00140056,0.00132319,0.0012549,0.00119423,0.00113999,0.00109123,0.00104716,0.00100715,0.000970647,0.000937211,0.000906464,0.000878085,0.000851803,0.000827385,0.000804633,0.000783372,0.000763453,0.000744746,0.000727135,0.000710522,0.000694817,0.000679942,0.000665827,0.000652412,0.000639639,0.000627461,0.000615832,0.000604713,0.000594068,0.000583863,0.000574069,0.00056466,0.00055561,0.000546897
3.95654e-06,0.579669,0.445815,0.305919,0.19828,0.125989,0.0803822,0.0522749,0.0349598,0.0241515,0.0172611,0.0127558,0.00972906,0.00763936,0.00615786,0.00508081,0.00427926,0.00366971,0.00319691,0.00282352,0.00252377,0.00227952,0.00207782,0.00190915,0.00176655,0.00164474,0.00153973,0.00144842,0.0013684,0.00129778,0.00123503,0.00117894,0.00112851,0.00108294,0.00104156,0.00100381,0.000969231,0.000937433,0.000908085,0.000880905,0.000855653,0.000832123,0.000810136,0.000789536,0.00077019,0.000751978,0.000734797,0.000718555,0.000703172,0.000688575,0.000674701,0.000661492,0.000648898,0.000636872,0.000625373,0.000614364,0.00060381,0.000593682,0.000583951,0.000574592,0.000565581
4.09171e-06,0.600329,0.461576,0.316631,0.205168,0.130341,0.0831486,0.0540697,0.0361582,0.0249786,0.0178519,0.0131922,0.0100618,0.00790058,0.00636838,0.00525449,0.00442553,0.00379513,0.00330617,0.00292002,0.00261002,0.00235742,0.00214883,0.00197439,0.00182691,0.00170094,0.00159234,0.00149791,0.00141516,0.00134212,0.00127723,0.00121922,0.00116707,0.00111994,0.00107714,0.00103811,0.00100235,0.000969461,0.00093911,0.000911001,0.000884887,0.000860553,0.000837814,0.000816511,0.000796503,0.000777669,0.000759901,0.000743104,0.000727195,0.0007121,0.000697752,0.000684092,0.000671067,0.00065863,0.000646739,0.000635353,0.000624439,0.000613965,0.000603901,0.000594222,0.000584904
4.23149e-06,0.621758,0.477915,0.327728,0.212299,0.134845,0.0860109,0.0559264,0.0373979,0.0258341,0.0184629,0.0136435,0.0104059,0.00817073,0.00658611,0.00543412,0.0045768,0.00392485,0.00341917,0.00301981,0.00269922,0.00243798,0.00222226,0.00204186,0.00188934,0.00175906,0.00164675,0.00154909,0.00146351,0.00138798,0.00132087,0.00126087,0.00120694,0.0011582,0.00111395,0.00107357,0.00103659,0.00100258,0.000971195,0.000942126,0.000915119,0.000889954,0.000866438,0.000844407,0.000823716,0.000804238,0.000785863,0.000768492,0.00075204,0.000736429,0.00072159,0.000707464,0.000693994,0.000681132,0.000668834,0.00065706,0.000645773,0.000634941,0.000624534,0.000614524,0.000604887
4.37604e-06,0.643986,0.494852,0.339224,0.219683,0.139507,0.0889726,0.0578472,0.0386802,0.026719,0.0190949,0.0141103,0.0107618,0.00845013,0.00681128,0.00561988,0.00473324,0.004059,0.00353603,0.00312302,0.00279146,0.0025213,0.0022982,0.00211164,0.0019539,0.00181917,0.00170301,0.00160202,0.00151352,0.0014354,0.001366,0.00130395,0.00124818,0.00119778,0.00115201,0.00111025,0.00107201,0.00103684,0.00100438,0.000974315,0.000946385,0.00092036,0.00089604,0.000873256,0.000851858,0.000831715,0.000812712,0.000794748,0.000777733,0.000761589,0.000746243,0.000731634,0.000717704,0.000704403,0.000691685,0.000679508,0.000667836,0.000656633,0.00064587,0.000635519,0.000625553
4.52553e-06,0.667046,0.512413,0.351134,0.227329,0.144332,0.092037,0.0598344,0.0400067,0.0276343,0.0197485,0.0145931,0.0111299,0.00873909,0.00704416,0.00581201,0.00489504,0.00419774,0.00365689,0.00322976,0.00288686,0.00260746,0.00237674,0.0021838,0.00202067,0.00188133,0.00176121,0.00165676,0.00156523,0.00148445,0.00141267,0.00134851,0.00129083,0.0012387,0.00119137,0.00114819,0.00110863,0.00107226,0.00103869,0.0010076,0.000978718,0.000951804,0.000926654,0.000903091,0.000880962,0.00086013,0.000840478,0.0008219,0.000804305,0.000787608,0.000771739,0.00075663,0.000742225,0.000728469,0.000715316,0.000702723,0.000690652,0.000679067,0.000667936,0.000657231,0.000646925
4.68013e-06,0.69097,0.53062,0.363474,0.235245,0.149326,0.0952079,0.0618902,0.0413789,0.0285811,0.0204246,0.0150924,0.0115106,0.00903794,0.00728501,0.0060107,0.00506237,0.00434122,0.00378188,0.00334014,0.00298553,0.00269657,0.00245796,0.00225842,0.00208972,0.00194562,0.00182139,0.00171337,0.00161871,0.00153517,0.00146094,0.00139458,0.00133493,0.00128102,0.00123207,0.00118742,0.00114651,0.0011089,0.00107418,0.00104203,0.00101216,0.000984322,0.000958313,0.000933946,0.00091106,0.000889517,0.000869194,0.000849981,0.000831784,0.000814517,0.000798105,0.000782481,0.000767583,0.000753357,0.000739755,0.000726732,0.000714248,0.000702267,0.000690756,0.000679685,0.000669027
4.84001e-06,0.715796,0.549501,0.37626,0.243443,0.154495,0.098489,0.064017,0.0427983,0.0295603,0.0211239,0.0156089,0.0119044,0.00934703,0.00753411,0.0062162,0.00523543,0.00448961,0.00391114,0.0034543,0.00308756,0.00278873,0.00254196,0.0023356,0.00216113,0.0020121,0.00188362,0.00177192,0.00167402,0.00158762,0.00151086,0.00144223,0.00138054,0.00132479,0.00127417,0.00122799,0.00118569,0.00114678,0.00111088,0.00107763,0.00104674,0.00101795,0.000991055,0.000965855,0.000942188,0.000919908,0.00089889,0.000879021,0.000860202,0.000842345,0.000825373,0.000809215,0.000793808,0.000779096,0.000765028,0.000751561,0.00073865,0.00072626,0.000714356,0.000702907,0.000691884
5.00535e-06,0.741558,0.569081,0.38951,0.251932,0.159845,0.101884,0.0662174,0.0442666,0.0305733,0.0218471,0.016143,0.0123116,0.00966669,0.00779172,0.00642872,0.0054144,0.00464308,0.00404483,0.00357237,0.00319309,0.00288404,0.00262883,0.00241542,0.00223498,0.00208086,0.00194799,0.00183246,0.00173122,0.00164187,0.00156248,0.00149151,0.00142771,0.00137006,0.0013177,0.00126994,0.0012262,0.00118597,0.00114884,0.00111445,0.0010825,0.00105273,0.00102492,0.000998854,0.000974378,0.000951337,0.000929601,0.000909053,0.000889591,0.000871125,0.000853572,0.000836861,0.000820928,0.000805714,0.000791166,0.000777238,0.000763887,0.000751073,0.000738762,0.000726921,0.000715523
