,0.33452,0.35496,0.3754,0.39584,0.41628,0.43672,0.45716,0.4776,0.49804,0.51848,0.53892,0.55936,0.5798,0.60024,0.62068,0.64112,0.66156,0.69018,0.71879,0.74741,0.77602,0.80464,0.83326,0.86187,0.89049,0.94772,0.97634,1.00495,1.03357,1.06218,1.11942,1.14803,1.20526,1.23388,1.29111,1.31973,1.37696,1.43419,1.46281,1.52004,1.57727,1.6345,1.69174,1.74897,1.8062,1.86343,1.94928,2.00651,2.09236,2.14959,2.23544,2.32129,2.37852,2.46437,2.55022,2.66468,2.75053,2.83638,2.95084,3.03669,3.15115,3.26562,3.38008,3.49454,3.60901,3.75209,3.86655,4.00963,4.15271,4.29579,4.43887,4.61057,4.75365,4.92534,5.09704,5.29735,5.46905,5.66936,5.86967,6.06998,6.2703,6.49922,6.72815,6.95708,7.21462,7.47217,7.72971,7.98726,8.27342,8.55958,8.87435,9.18913,9.5039,9.81868,10.1907,10.5341,10.9061,11.2781,11.6787,12.0793,12.5086,12.9378,13.3957,13.8821,14.3686,14.8551,15.3988,15.9139,16.4862,17.0585,17.6595,18.289,18.9186,19.5767,20.2635,20.9789,21.7229,22.467,23.2682,24.0694,24.9279
1e-08,7.62323,9.96495,9.53113,7.64646,4.70748,1.07945,0.279091,0.0905998,0.0344445,0.01442,0.00682763,0.00361911,0.0021217,0.00135314,0.000927486,0.000673083,0.000509807,0.000367872,0.000281538,0.000230464,0.000191527,0.000163861,0.000143499,0.000128064,0.000116068,9.72545e-05,9.10585e-05,8.58857e-05,8.15435e-05,7.7824e-05,7.08116e-05,6.83944e-05,6.35278e-05,6.18537e-05,5.82548e-05,5.70255e-05,5.4229e-05,5.18338e-05,5.10327e-05,4.9054e-05,4.73016e-05,4.57248e-05,4.43083e-05,4.3018e-05,4.18283e-05,4.07359e-05,3.90748e-05,3.8173e-05,3.67691e-05,3.60041e-05,3.47987e-05,3.3689e-05,3.30758e-05,3.20979e-05,3.11882e-05,3.00054e-05,2.92292e-05,2.84986e-05,2.75359e-05,2.69008e-05,2.60555e-05,2.52674e-05,2.45325e-05,2.38439e-05,2.3196e-05,2.24133e-05,2.18481e-05,2.11603e-05,2.05182e-05,1.9917e-05,1.93528e-05,1.87048e-05,1.8211e-05,1.7641e-05,1.71079e-05,1.65183e-05,1.60539e-05,1.55375e-05,1.5055e-05,1.46029e-05,1.41787e-05,1.3719e-05,1.32894e-05,1.2887e-05,1.24597e-05,1.2061e-05,1.16879e-05,1.13381e-05,1.09713e-05,1.06283e-05,1.02735e-05,9.94249e-06,9.63274e-06,9.34226e-06,9.01842e-06,8.74047e-06,8.45739e-06,8.19256e-06,7.92472e-06,7.67426e-06,7.42251e-06,7.18709e-06,6.9516e-06,6.71751e-06,6.49896e-06,6.29445e-06,6.08e-06,5.8905e-06,5.69283e-06,5.50822e-06,5.32676e-06,5.149e-06,4.98287e-06,4.82025e-06,4.66147e-06,4.50677e-06,4.35643e-06,4.21589e-06,4.07423e-06,3.94192e-06,3.80922e-06
1.2e-08,8.19277,10.4371,10.0003,8.17532,5.38525,1.42454,0.341558,0.109387,0.0414293,0.017321,0.00819704,0.00434402,0.00254643,0.00162394,0.00111306,0.00080774,0.000611793,0.000441459,0.000337853,0.000276562,0.000229836,0.000196634,0.0001722,0.000153679,0.000139283,0.000116706,0.000109271,0.000103064,9.78525e-05,9.33894e-05,8.49738e-05,8.20734e-05,7.62337e-05,7.42247e-05,6.9906e-05,6.84308e-05,6.5075e-05,6.22008e-05,6.12394e-05,5.8865e-05,5.6762e-05,5.48699e-05,5.31701e-05,5.16218e-05,5.01941e-05,4.88832e-05,4.68899e-05,4.58077e-05,4.4123e-05,4.32051e-05,4.17585e-05,4.04269e-05,3.96911e-05,3.85174e-05,3.74261e-05,3.60065e-05,3.50751e-05,3.41984e-05,3.30432e-05,3.22812e-05,3.12667e-05,3.0321e-05,2.94391e-05,2.86128e-05,2.78353e-05,2.68961e-05,2.62178e-05,2.53924e-05,2.46219e-05,2.39005e-05,2.32233e-05,2.24459e-05,2.18533e-05,2.11692e-05,2.05295e-05,1.98219e-05,1.92648e-05,1.86449e-05,1.80662e-05,1.75235e-05,1.70144e-05,1.64628e-05,1.59474e-05,1.54645e-05,1.49517e-05,1.44732e-05,1.40256e-05,1.36058e-05,1.31656e-05,1.2754e-05,1.23283e-05,1.1931e-05,1.15593e-05,1.12108e-05,1.08222e-05,1.04886e-05,1.01489e-05,9.83107e-06,9.50969e-06,9.20916e-06,8.90704e-06,8.62454e-06,8.34196e-06,8.06101e-06,7.79876e-06,7.55336e-06,7.29601e-06,7.0686e-06,6.83142e-06,6.60988e-06,6.39214e-06,6.17879e-06,5.97944e-06,5.78432e-06,5.59374e-06,5.40815e-06,5.22772e-06,5.05912e-06,4.88911e-06,4.7303e-06,4.57109e-06
1.44e-08,8.74137,10.8931,10.4526,8.68184,6.02635,1.93565,0.420118,0.132246,0.0498545,0.0208099,0.00984204,0.00521443,0.00305626,0.00194895,0.00133578,0.000969346,0.000734184,0.000529768,0.000405434,0.000331882,0.000275808,0.000235965,0.000206643,0.000184416,0.00016714,0.000140048,0.000131126,0.000123676,0.000117423,0.000112068,0.00010197,9.84886e-05,9.14809e-05,8.90702e-05,8.38873e-05,8.21173e-05,7.80905e-05,7.46414e-05,7.34876e-05,7.06385e-05,6.81148e-05,6.58443e-05,6.38042e-05,6.19465e-05,6.0233e-05,5.866e-05,5.6268e-05,5.49695e-05,5.29477e-05,5.18463e-05,5.01104e-05,4.85123e-05,4.76296e-05,4.62213e-05,4.49115e-05,4.32082e-05,4.20902e-05,4.10383e-05,3.96519e-05,3.87374e-05,3.75201e-05,3.63853e-05,3.5327e-05,3.43354e-05,3.34023e-05,3.22754e-05,3.14615e-05,3.0471e-05,2.95463e-05,2.86808e-05,2.78681e-05,2.69351e-05,2.62241e-05,2.54032e-05,2.46355e-05,2.37864e-05,2.31177e-05,2.2374e-05,2.16793e-05,2.10283e-05,2.04174e-05,1.97555e-05,1.91368e-05,1.85574e-05,1.79421e-05,1.7368e-05,1.68308e-05,1.6327e-05,1.57988e-05,1.53049e-05,1.4794e-05,1.43173e-05,1.38713e-05,1.34529e-05,1.29866e-05,1.25864e-05,1.21787e-05,1.17974e-05,1.14117e-05,1.1051e-05,1.06885e-05,1.03495e-05,1.00104e-05,9.67326e-06,9.35858e-06,9.06406e-06,8.75526e-06,8.48239e-06,8.19773e-06,7.93189e-06,7.6706e-06,7.41458e-06,7.1754e-06,6.94122e-06,6.71255e-06,6.48978e-06,6.2733e-06,6.07096e-06,5.86695e-06,5.67637e-06,5.48533e-06
1.728e-08,9.27024,11.334,10.8894,9.1678,6.63352,2.62935,0.520228,0.160144,0.060028,0.0250075,0.0118185,0.00625961,0.00366832,0.00233907,0.00160309,0.0011633,0.000881069,0.000635747,0.000486535,0.000398267,0.000330976,0.000283162,0.000247974,0.000221302,0.00020057,0.000168059,0.000157352,0.000148413,0.00014091,0.000134482,0.000122364,0.000118187,0.000109778,0.000106885,0.000100665,9.85414e-05,9.37085e-05,8.957e-05,8.81858e-05,8.47666e-05,8.1738e-05,7.90135e-05,7.65657e-05,7.4336e-05,7.22799e-05,7.03924e-05,6.75218e-05,6.59636e-05,6.35375e-05,6.22158e-05,6.01326e-05,5.82152e-05,5.71556e-05,5.54658e-05,5.38938e-05,5.18498e-05,5.05086e-05,4.92463e-05,4.75826e-05,4.64851e-05,4.50245e-05,4.36624e-05,4.23927e-05,4.12027e-05,4.00831e-05,3.87307e-05,3.77541e-05,3.65654e-05,3.54558e-05,3.44169e-05,3.3442e-05,3.23222e-05,3.1469e-05,3.04841e-05,2.95628e-05,2.85438e-05,2.77415e-05,2.68491e-05,2.60153e-05,2.52342e-05,2.4501e-05,2.37068e-05,2.29644e-05,2.2269e-05,2.15306e-05,2.08416e-05,2.0197e-05,1.95925e-05,1.89587e-05,1.83658e-05,1.77528e-05,1.71808e-05,1.66456e-05,1.61437e-05,1.5584e-05,1.51037e-05,1.46145e-05,1.41569e-05,1.36941e-05,1.32613e-05,1.28263e-05,1.24195e-05,1.20125e-05,1.1608e-05,1.12303e-05,1.0877e-05,1.05064e-05,1.01789e-05,9.83732e-06,9.51829e-06,9.20472e-06,8.89753e-06,8.61049e-06,8.32946e-06,8.05509e-06,7.78779e-06,7.52798e-06,7.28517e-06,7.04036e-06,6.8117e-06,6.58243e-06
2.0736e-08,9.7806,11.7608,11.3116,9.63477,7.20955,3.3967,0.650148,0.194326,0.0723285,0.0300605,0.0141939,0.00751486,0.00440315,0.00280736,0.00192393,0.00139608,0.00105735,0.000762932,0.000583863,0.000477935,0.00039718,0.000339801,0.000297573,0.000265566,0.000240687,0.000201673,0.000188824,0.000178097,0.000169092,0.000161379,0.000146838,0.000141826,0.000131734,0.000128262,0.0001208,0.000118251,0.000112451,0.000107485,0.000105823,0.00010172,9.80859e-05,9.48166e-05,9.18791e-05,8.92037e-05,8.67364e-05,8.44715e-05,8.10266e-05,7.91568e-05,7.62455e-05,7.46594e-05,7.21597e-05,6.98587e-05,6.85872e-05,6.65591e-05,6.46731e-05,6.22203e-05,6.06108e-05,5.90957e-05,5.70994e-05,5.57823e-05,5.40297e-05,5.23954e-05,5.08714e-05,4.94435e-05,4.81e-05,4.6477e-05,4.53052e-05,4.38786e-05,4.25472e-05,4.13005e-05,4.01304e-05,3.8787e-05,3.77631e-05,3.65811e-05,3.54755e-05,3.42528e-05,3.32899e-05,3.22191e-05,3.12186e-05,3.02811e-05,2.94014e-05,2.84482e-05,2.75574e-05,2.6723e-05,2.58368e-05,2.50101e-05,2.42365e-05,2.35111e-05,2.27505e-05,2.20391e-05,2.13036e-05,2.06171e-05,1.99748e-05,1.93724e-05,1.8701e-05,1.81245e-05,1.75375e-05,1.69884e-05,1.6433e-05,1.59136e-05,1.53916e-05,1.49034e-05,1.44151e-05,1.39297e-05,1.34765e-05,1.30524e-05,1.26077e-05,1.22148e-05,1.18049e-05,1.1422e-05,1.10458e-05,1.06771e-05,1.03326e-05,9.99543e-06,9.66617e-06,9.34542e-06,9.03364e-06,8.74227e-06,8.44849e-06,8.17409e-06,7.89896e-06
2.4883e-08,10.2735,12.1745,11.7203,10.0844,7.75727,4.14758,0.823189,0.236411,0.0872244,0.0361469,0.0170494,0.00902254,0.0052854,0.00336949,0.00230903,0.00167545,0.00126891,0.000915565,0.000700662,0.000573537,0.000476625,0.000407768,0.000357092,0.000318682,0.000288827,0.000242007,0.000226589,0.000213717,0.000202911,0.000193656,0.000176205,0.00017019,0.00015808,0.000153914,0.000144959,0.0001419,0.000134941,0.000128981,0.000126988,0.000122064,0.000117703,0.000113779,0.000110255,0.000107044,0.000104084,0.000101365,9.72319e-05,9.4988e-05,9.14945e-05,8.95912e-05,8.65917e-05,8.38302e-05,8.23043e-05,7.98708e-05,7.76074e-05,7.4664e-05,7.27328e-05,7.09148e-05,6.85192e-05,6.69387e-05,6.48354e-05,6.28742e-05,6.10454e-05,5.93322e-05,5.77199e-05,5.57723e-05,5.43659e-05,5.26542e-05,5.10565e-05,4.95607e-05,4.81566e-05,4.65442e-05,4.53155e-05,4.38972e-05,4.25706e-05,4.11033e-05,3.99478e-05,3.86627e-05,3.74623e-05,3.63372e-05,3.52816e-05,3.41378e-05,3.30687e-05,3.20675e-05,3.10042e-05,3.0012e-05,2.90838e-05,2.82133e-05,2.73005e-05,2.64469e-05,2.55643e-05,2.47405e-05,2.39698e-05,2.32469e-05,2.2441e-05,2.17494e-05,2.1045e-05,2.0386e-05,1.97195e-05,1.90963e-05,1.84699e-05,1.78841e-05,1.72981e-05,1.67156e-05,1.61718e-05,1.56629e-05,1.51293e-05,1.46577e-05,1.41658e-05,1.37064e-05,1.32549e-05,1.28125e-05,1.23991e-05,1.19945e-05,1.15994e-05,1.12145e-05,1.08403e-05,1.04907e-05,1.01382e-05,9.80887e-06,9.47872e-06
2.986e-08,10.7501,12.5758,12.1166,10.5179,8.27952,4.85936,1.06275,0.288563,0.105302,0.0434853,0.0204839,0.0108341,0.00634495,0.00404442,0.00277134,0.00201083,0.00152286,0.00109877,0.00084085,0.000688284,0.000571976,0.00048934,0.000428527,0.00038243,0.000346602,0.000290417,0.000271914,0.000256466,0.000243499,0.000232392,0.000211452,0.000204233,0.000189701,0.000184701,0.000173954,0.000170284,0.000161933,0.000154781,0.000152388,0.00014648,0.000141246,0.000136538,0.000132309,0.000128456,0.000124903,0.000121641,0.000116681,0.000113988,0.000109796,0.000107511,0.000103912,0.000100598,9.87673e-05,9.58473e-05,9.31309e-05,8.95989e-05,8.72811e-05,8.50997e-05,8.22247e-05,8.03282e-05,7.78042e-05,7.54508e-05,7.32562e-05,7.12e-05,6.92652e-05,6.69283e-05,6.52405e-05,6.31865e-05,6.12691e-05,5.94741e-05,5.77891e-05,5.58544e-05,5.43799e-05,5.26778e-05,5.10858e-05,4.9325e-05,4.79384e-05,4.63963e-05,4.49557e-05,4.36056e-05,4.23388e-05,4.09662e-05,3.96834e-05,3.84819e-05,3.72059e-05,3.60152e-05,3.49013e-05,3.38567e-05,3.27613e-05,3.1737e-05,3.06778e-05,2.96892e-05,2.87643e-05,2.78969e-05,2.69299e-05,2.60998e-05,2.52546e-05,2.44638e-05,2.3664e-05,2.29161e-05,2.21643e-05,2.14613e-05,2.07582e-05,2.00591e-05,1.94066e-05,1.87958e-05,1.81555e-05,1.75896e-05,1.69994e-05,1.64481e-05,1.59062e-05,1.53753e-05,1.48793e-05,1.43937e-05,1.39196e-05,1.34577e-05,1.30087e-05,1.25891e-05,1.21661e-05,1.17709e-05,1.13747e-05
3.5832e-08,11.2113,12.9656,12.5009,10.9366,8.7786,5.52997,1.41277,0.35371,0.12729,0.0523396,0.0246158,0.0130109,0.0076174,0.00485474,0.00332629,0.00241335,0.00182763,0.00131863,0.00100908,0.000825982,0.000686399,0.000587228,0.000514245,0.000458927,0.00041593,0.000348506,0.000326301,0.000307764,0.000292203,0.000278874,0.000253744,0.000245082,0.000227643,0.000221644,0.000208747,0.000204342,0.000194321,0.000185739,0.000182868,0.000175778,0.000169498,0.000163848,0.000158772,0.000154148,0.000149885,0.000145971,0.000140018,0.000136787,0.000131756,0.000129015,0.000124696,0.000120719,0.000118522,0.000115018,0.000111758,0.00010752,0.000104738,0.00010212,9.86706e-05,9.6395e-05,9.33658e-05,9.05418e-05,8.79082e-05,8.54407e-05,8.31191e-05,8.03145e-05,7.82895e-05,7.58247e-05,7.35236e-05,7.13695e-05,6.93475e-05,6.70257e-05,6.52565e-05,6.32138e-05,6.13035e-05,5.91907e-05,5.75266e-05,5.56762e-05,5.39473e-05,5.23274e-05,5.0807e-05,4.91599e-05,4.76205e-05,4.61786e-05,4.46475e-05,4.32186e-05,4.1882e-05,4.06284e-05,3.93139e-05,3.80848e-05,3.68136e-05,3.56274e-05,3.45175e-05,3.34765e-05,3.23161e-05,3.13201e-05,3.03057e-05,2.93568e-05,2.83971e-05,2.74995e-05,2.65974e-05,2.57539e-05,2.491e-05,2.40712e-05,2.32881e-05,2.25552e-05,2.17868e-05,2.11077e-05,2.03994e-05,1.97379e-05,1.90876e-05,1.84506e-05,1.78553e-05,1.72726e-05,1.67036e-05,1.61493e-05,1.56106e-05,1.51071e-05,1.45994e-05,1.41252e-05,1.36498e-05
4.2998e-08,11.6581,13.3445,12.874,11.3415,9.25639,6.16189,1.94464,0.435985,0.154116,0.0630357,0.0295896,0.0156273,0.00914579,0.00582769,0.00399249,0.00289651,0.00219343,0.00158249,0.00121098,0.000991229,0.000823712,0.000704694,0.000617109,0.000550722,0.000499124,0.000418211,0.000391565,0.00036932,0.000350646,0.000334651,0.000304494,0.0002941,0.000273173,0.000265973,0.000250498,0.000245211,0.000233186,0.000222887,0.000219442,0.000210934,0.000203397,0.000196617,0.000190526,0.000184978,0.000179862,0.000175165,0.000168022,0.000164144,0.000158108,0.000154818,0.000149635,0.000144863,0.000142227,0.000138022,0.00013411,0.000129024,0.000125686,0.000122545,0.000118405,0.000115674,0.000112039,0.00010865,0.00010549,0.000102529,9.97431e-05,9.63778e-05,9.39475e-05,9.09896e-05,8.82285e-05,8.56437e-05,8.32173e-05,8.04312e-05,7.83079e-05,7.58569e-05,7.35643e-05,7.10289e-05,6.9032e-05,6.68115e-05,6.4737e-05,6.2793e-05,6.09686e-05,5.89921e-05,5.71447e-05,5.54145e-05,5.35771e-05,5.18625e-05,5.02584e-05,4.87542e-05,4.71769e-05,4.57018e-05,4.41765e-05,4.2753e-05,4.14211e-05,4.01719e-05,3.87794e-05,3.75843e-05,3.6367e-05,3.52283e-05,3.40766e-05,3.29995e-05,3.1917e-05,3.09047e-05,2.98921e-05,2.88855e-05,2.79457e-05,2.70663e-05,2.61442e-05,2.53293e-05,2.44794e-05,2.36855e-05,2.29052e-05,2.21408e-05,2.14265e-05,2.07272e-05,2.00444e-05,1.93792e-05,1.87328e-05,1.81285e-05,1.75194e-05,1.69503e-05,1.63798e-05
