,0.899,0.944,0.992,1.042,1.095,1.15,1.208,1.269,1.333,1.4,1.47,1.544,1.622,1.704,1.79,1.88,1.974,2.073,2.177,2.286,2.401,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.672,6.822,6.972,7.122,7.272,7.422,7.572,7.722,7.872,8.022,8.158,8.566,8.995,9.445,9.918,10.414,10.935
3.66e-05,6.02543,5.49299,4.98129,4.50741,4.08921,3.69388,3.34117,2.98586,2.68112,2.39002,2.12541,1.85927,1.54604,1.35618,1.19406,1.0563,0.939143,0.835499,0.744507,0.666009,0.596965,0.546834,0.503152,0.465625,0.431905,0.402797,0.376501,0.353015,0.332048,0.313281,0.296457,0.281276,0.267404,0.254658,0.243025,0.231991,0.222052,0.212865,0.204402,0.196572,0.189257,0.182468,0.176127,0.170189,0.16462,0.15939,0.15447,0.149778,0.145377,0.141222,0.136933,0.13308,0.129483,0.126016,0.122702,0.119602,0.116658,0.113795,0.111088,0.108512,0.10605,0.10368,0.101408,0.099832,0.0966936,0.0937353,0.0909419,0.0882995,0.0857994,0.0834309,0.0811808,0.0790446,0.0770135,0.0752575,0.0704292,0.0659906,0.0619342,0.05824,0.0549101,0.051918
4.39e-05,6.4532,5.91205,5.39632,4.9196,4.50538,4.11253,3.76358,3.40332,3.09641,2.79899,2.50031,2.2096,1.86423,1.64892,1.462,1.30026,1.16112,1.0357,0.924199,0.827514,0.74186,0.679508,0.62511,0.5785,0.536284,0.500158,0.467259,0.437839,0.411591,0.388125,0.367138,0.348235,0.330948,0.315048,0.300558,0.28671,0.274316,0.262861,0.252335,0.242612,0.23352,0.225099,0.217236,0.209876,0.202981,0.196506,0.190421,0.1846,0.179157,0.174017,0.168605,0.163806,0.159348,0.155035,0.15091,0.147073,0.143431,0.139874,0.136519,0.133333,0.13029,0.127362,0.124552,0.122603,0.118729,0.115077,0.111629,0.108369,0.105288,0.102369,0.0995992,0.0969676,0.0944643,0.092302,0.0863621,0.0809048,0.0759165,0.0713797,0.0672927,0.0636227
5.27e-05,6.86645,6.30947,5.7842,5.30071,4.88816,4.49732,4.15235,3.78764,3.48186,3.18279,2.85512,2.54996,2.18405,1.95268,1.74976,1.57034,1.4137,1.2687,1.13737,1.02212,0.918571,0.842587,0.775966,0.718898,0.666623,0.622345,0.581449,0.544779,0.512,0.482707,0.456554,0.433024,0.411479,0.391611,0.373521,0.356065,0.340558,0.326229,0.31309,0.300967,0.289628,0.27914,0.269357,0.260199,0.251627,0.243579,0.23602,0.228771,0.222005,0.215621,0.208723,0.202712,0.197156,0.191757,0.186592,0.181812,0.177284,0.172837,0.168658,0.164698,0.160917,0.157274,0.153779,0.151356,0.146544,0.142012,0.137734,0.133692,0.12987,0.126256,0.122825,0.119566,0.116469,0.113793,0.106446,0.0996972,0.0935373,0.0879348,0.0828932,0.0783696
6.32e-05,7.27933,6.69741,6.15571,5.66021,5.24658,4.85471,4.51007,4.13781,3.82983,3.52548,3.17333,2.85852,2.47998,2.23994,2.02972,1.84068,1.67376,1.51522,1.36891,1.23863,1.11932,1.03058,0.952024,0.884578,0.821845,0.769318,0.719777,0.675074,0.63488,0.598892,0.56676,0.537853,0.511286,0.486681,0.464285,0.442399,0.423102,0.405262,0.388929,0.373877,0.35978,0.34676,0.334617,0.323253,0.312612,0.30263,0.293256,0.284232,0.27583,0.267911,0.259077,0.251533,0.244606,0.237838,0.231352,0.225391,0.219756,0.214184,0.208966,0.204033,0.199328,0.19479,0.190434,0.187415,0.181425,0.175786,0.170468,0.165441,0.160694,0.156203,0.151945,0.1479,0.144057,0.140738,0.131626,0.123263,0.11563,0.108693,0.102458,0.0968681
7.58e-05,7.71684,7.09709,6.52931,6.01508,5.59687,5.19912,4.84722,4.46269,4.14526,3.82978,3.457,3.13333,2.74562,2.50002,2.2871,2.09357,1.92169,1.75527,1.59989,1.45995,1.32959,1.2312,1.14305,1.06713,0.99542,0.936132,0.878697,0.826422,0.778917,0.736146,0.697847,0.663325,0.631394,0.601605,0.574459,0.547542,0.523957,0.502092,0.482091,0.463663,0.446352,0.430382,0.415475,0.401513,0.388434,0.376155,0.364629,0.353471,0.343112,0.33335,0.322052,0.312634,0.304041,0.295578,0.28745,0.28004,0.273052,0.266073,0.259575,0.253441,0.247598,0.241948,0.236515,0.232758,0.225303,0.21829,0.211674,0.205421,0.199518,0.193939,0.188648,0.183622,0.17885,0.174724,0.163407,0.153023,0.143546,0.134934,0.127201,0.12027
9.1e-05,8.21376,7.53627,6.92803,6.38496,5.9562,5.54401,5.17224,4.76976,4.43454,4.10342,3.71256,3.37905,2.98328,2.73244,2.51811,2.32196,2.14727,1.97598,1.81537,1.66985,1.53287,1.42823,1.33351,1.25185,1.1739,1.11024,1.04701,0.988987,0.935577,0.887107,0.843469,0.803994,0.767167,0.732499,0.700821,0.668998,0.641183,0.61527,0.591528,0.569617,0.548962,0.52989,0.512051,0.495304,0.479597,0.464833,0.450958,0.437426,0.424897,0.413081,0.398904,0.387356,0.376882,0.366462,0.356412,0.347325,0.338772,0.330138,0.322136,0.314595,0.30741,0.300444,0.293735,0.289092,0.279893,0.271231,0.263059,0.255333,0.248037,0.24114,0.2346,0.228387,0.222481,0.217379,0.203368,0.190506,0.17876,0.168079,0.158489,0.149888
0.000109,8.80402,8.0432,7.3732,6.78594,6.33524,5.89385,5.48589,5.05936,4.69943,4.34991,3.94235,3.59754,3.19408,2.93712,2.72109,2.52246,2.34524,2.17006,2.00583,1.85665,1.71559,1.60696,1.50784,1.42253,1.34077,1.27454,1.20765,1.14601,1.08863,1.03615,0.988645,0.945506,0.904906,0.866413,0.831147,0.795476,0.764246,0.734962,0.708043,0.683126,0.659552,0.637733,0.617257,0.597975,0.579851,0.562778,0.546705,0.530879,0.516272,0.502482,0.485516,0.471927,0.459625,0.447258,0.43525,0.424469,0.414328,0.403995,0.394444,0.385444,0.376868,0.368522,0.360459,0.354878,0.343816,0.333388,0.323537,0.314206,0.305391,0.297055,0.289139,0.281611,0.274451,0.268257,0.251227,0.235563,0.221224,0.208157,0.196407,0.185845
0.000131,9.53402,8.67781,7.91862,7.26215,6.76437,6.26961,5.80599,5.34707,4.9557,4.58461,4.15978,3.80147,3.39016,3.12542,2.90678,2.70505,2.5247,2.34553,2.17792,2.02552,1.88126,1.76951,1.66691,1.57892,1.49461,1.4264,1.35695,1.29291,1.23281,1.17748,1.12714,1.08128,1.03782,0.996442,0.958468,0.920127,0.886386,0.854552,0.825173,0.797881,0.772,0.747953,0.72531,0.703925,0.683778,0.664747,0.646793,0.628941,0.612516,0.596989,0.577813,0.562538,0.54867,0.534609,0.520833,0.508521,0.49693,0.485066,0.474096,0.463744,0.453866,0.44423,0.434886,0.428409,0.415559,0.40342,0.391929,0.381024,0.370698,0.360918,0.351617,0.342756,0.334317,0.327005,0.306847,0.288233,0.271121,0.255465,0.241327,0.228546
0.000157,10.3174,9.41736,8.57382,7.829,7.24683,6.67139,6.13342,5.63185,5.20275,4.80676,4.36337,3.98938,3.57022,3.2959,3.07363,2.86806,2.68389,2.50043,2.32931,2.17365,2.02645,1.91191,1.80623,1.71598,1.62969,1.55952,1.48797,1.42207,1.35989,1.30234,1.24978,1.20175,1.15601,1.11241,1.07237,1.03225,0.996711,0.963013,0.931799,0.902708,0.875089,0.849326,0.824994,0.801965,0.780217,0.759631,0.740173,0.720653,0.702753,0.685808,0.665254,0.648767,0.633701,0.618357,0.603189,0.589645,0.576885,0.563836,0.551737,0.540289,0.529348,0.518672,0.508287,0.501079,0.486755,0.473191,0.460324,0.44809,0.436474,0.42545,0.414951,0.404928,0.395365,0.387066,0.364117,0.34282,0.323144,0.305043,0.288595,0.273603
0.000189,11.0843,10.2042,9.33196,8.51929,7.82667,7.13972,6.49991,5.93734,5.4597,5.03254,4.5669,4.17376,3.7464,3.45969,3.23249,3.02218,2.83336,2.64502,2.46994,2.31064,2.16031,2.0429,1.93415,1.84169,1.75356,1.68111,1.60746,1.53976,1.47565,1.41606,1.36143,1.3114,1.26357,1.21802,1.17617,1.13467,1.09765,1.06241,1.02965,0.999033,0.969952,0.942718,0.916934,0.892484,0.869354,0.847421,0.826645,0.805668,0.78648,0.768291,0.746902,0.729479,0.713424,0.69706,0.680743,0.666161,0.652398,0.638407,0.625379,0.613008,0.601171,0.589639,0.578403,0.570593,0.555045,0.540293,0.526274,0.512924,0.500213,0.488127,0.4766,0.465577,0.455044,0.445888,0.420499,0.396816,0.374834,0.354499,0.335887,0.318765
