3.54813e-06,3.09935e-06,4.03545e-06,5.32175e-06,7.09924e-06,9.56861e-06,1.30164e-05,1.78526e-05,2.46655e-05,3.43013e-05,4.79793e-05,6.74613e-05,9.52966e-05,0.000135182,0.000192487,0.000275027,0.000394191,0.00056661,0.000816609,0.00117983,0.00170862,0.00248001,0.00360773,0.00526028,0.00768874,0.0112698,0.0165748,0.0244835,0.0363819,0.0545318,0.0828273,0.128569,0.207521,0.363446,0.765979,1.29754,1.55159,1.69339,1.78291,1.84241,1.88259,1.90943
3.75837e-06,3.283e-06,4.27456e-06,5.63709e-06,7.5199e-06,1.01356e-05,1.37877e-05,1.89104e-05,2.6127e-05,3.63338e-05,5.08224e-05,7.14588e-05,0.000100944,0.000143193,0.000203894,0.000291327,0.000417555,0.000600199,0.00086503,0.00124981,0.00181002,0.00262731,0.00382225,0.00557361,0.00814794,0.0119457,0.0175749,0.0259748,0.0386306,0.057981,0.0882649,0.137553,0.223746,0.399026,0.858161,1.34894,1.58095,1.71355,1.79808,1.85444,1.89246,1.91773
3.98107e-06,3.47753e-06,4.52785e-06,5.9711e-06,7.96548e-06,1.07362e-05,1.46046e-05,2.00309e-05,2.76752e-05,3.84867e-05,5.38339e-05,7.56932e-05,0.000106925,0.000151678,0.000215978,0.000308592,0.000442305,0.000635781,0.000916323,0.00132395,0.00191745,0.00278337,0.00404957,0.0059057,0.0086348,0.0126625,0.0186365,0.0275596,0.0410247,0.0616639,0.0940995,0.147281,0.241637,0.439955,0.951266,1.39583,1.60868,1.73291,1.81277,1.86615,1.90211,1.92587
4.21697e-06,3.68358e-06,4.79614e-06,6.32492e-06,8.43747e-06,1.13723e-05,1.547e-05,2.12179e-05,2.93151e-05,4.07673e-05,5.70238e-05,8.01785e-05,0.000113261,0.000160667,0.000228777,0.000326882,0.000468522,0.000673472,0.000970661,0.00140249,0.00203126,0.00294872,0.00429046,0.0062577,0.00915101,0.013423,0.0197635,0.0292441,0.0435742,0.0655982,0.100366,0.157831,0.261443,0.487426,1.03992,1.43887,1.63494,1.75152,1.82701,1.87757,1.91155,1.93386
4.46684e-06,3.90185e-06,5.08033e-06,6.69969e-06,8.93742e-06,1.20462e-05,1.63867e-05,2.24751e-05,3.10521e-05,4.31829e-05,6.04028e-05,8.49296e-05,0.000119973,0.000170188,0.000242335,0.000346256,0.000496294,0.0007134,0.00102822,0.0014857,0.00215184,0.00312393,0.00454574,0.00663082,0.00969838,0.0142297,0.0209602,0.031035,0.0462904,0.0698037,0.107103,0.169297,0.283468,0.542873,1.12118,1.47861,1.65989,1.76943,1.84082,1.8887,1.9208,1.9417
4.73151e-06,4.13305e-06,5.38136e-06,7.09667e-06,9.46699e-06,1.276e-05,1.73577e-05,2.38068e-05,3.28921e-05,4.57417e-05,6.3982e-05,8.99623e-05,0.000127083,0.000180273,0.000256697,0.000366778,0.000525712,0.000755696,0.0010892,0.00157384,0.00227959,0.00330957,0.00481628,0.00702632,0.0102788,0.0150857,0.0222309,0.0329394,0.049185,0.0743018,0.114354,0.181785,0.308085,0.607849,1.19436,1.51551,1.68364,1.78671,1.85424,1.89957,1.92984,1.94939
5.01187e-06,4.37795e-06,5.70023e-06,7.51718e-06,1.0028e-05,1.3516e-05,1.83862e-05,2.52175e-05,3.48411e-05,4.84521e-05,6.77734e-05,9.52932e-05,0.000134613,0.000190956,0.00027191,0.000388517,0.000556876,0.000800501,0.0011538,0.00166723,0.00241495,0.00350628,0.00510299,0.00744559,0.0108943,0.015994,0.0235806,0.0349651,0.0522712,0.0791162,0.122168,0.195421,0.33576,0.683546,1.26001,1.54994,1.70631,1.80338,1.86729,1.91017,1.9387,1.95694
5.30884e-06,4.63736e-06,6.03799e-06,7.9626e-06,1.06221e-05,1.43169e-05,1.94756e-05,2.67118e-05,3.69056e-05,5.13232e-05,7.17893e-05,0.00010094,0.00014259,0.000202273,0.000288025,0.000411545,0.000589887,0.000847965,0.00122223,0.00176616,0.00255835,0.00371473,0.00540686,0.00789006,0.0115471,0.016958,0.0250144,0.0371204,0.055563,0.0842729,0.1306,0.21035,0.367075,0.769741,1.31909,1.5822,1.72799,1.8195,1.87998,1.92054,1.94739,1.96436
5.62341e-06,4.91214e-06,6.39576e-06,8.43442e-06,1.12516e-05,1.51653e-05,2.06296e-05,2.82946e-05,3.90924e-05,5.43644e-05,7.60433e-05,0.000106921,0.00015104,0.00021426,0.000305095,0.000435938,0.000624856,0.000898244,0.00129473,0.00187097,0.0027103,0.0039356,0.00572891,0.00836127,0.0122395,0.0179811,0.0265378,0.0394141,0.0590757,0.0898005,0.139712,0.226746,0.40277,0.863484,1.37255,1.61255,1.74876,1.83509,1.89233,1.93066,1.9559,1.97164
5.95662e-06,5.2032e-06,6.77473e-06,8.93419e-06,1.19183e-05,1.60639e-05,2.1852e-05,2.99711e-05,4.14089e-05,5.75858e-05,8.05494e-05,0.000113257,0.000159991,0.000226957,0.000323177,0.000461777,0.000661899,0.000951507,0.00137153,0.00198202,0.00287129,0.00416966,0.00607025,0.00886085,0.012974,0.019067,0.0281566,0.0418559,0.062826,0.095731,0.149575,0.244815,0.443783,0.959174,1.42127,1.64119,1.76869,1.85019,1.90435,1.94057,1.96425,1.9788
6.30957e-06,5.51151e-06,7.17617e-06,9.46358e-06,1.26245e-05,1.70157e-05,2.31469e-05,3.17471e-05,4.38626e-05,6.09981e-05,8.53224e-05,0.000119969,0.000169472,0.000240408,0.000342331,0.000489149,0.000701139,0.00100793,0.00145289,0.00209966,0.00304186,0.00441769,0.00643205,0.00939056,0.0137531,0.02022,0.0298773,0.0444562,0.0668321,0.102099,0.16027,0.264805,0.491295,1.05104,1.46594,1.6683,1.78785,1.86483,1.91607,1.95025,1.97243,1.98584
6.68344e-06,5.83809e-06,7.60138e-06,1.00243e-05,1.33725e-05,1.8024e-05,2.45184e-05,3.36282e-05,4.64616e-05,6.46125e-05,9.03784e-05,0.000127078,0.000179515,0.000254655,0.00036262,0.000518143,0.000742707,0.0010677,0.00153909,0.0022243,0.0032226,0.00468054,0.00681555,0.00995222,0.0145796,0.0214441,0.0317066,0.0472263,0.071114,0.108945,0.171889,0.28702,0.546745,1.13561,1.50715,1.69405,1.80629,1.87903,1.9275,1.95973,1.98046,1.99276
7.07946e-06,6.18402e-06,8.05179e-06,1.06183e-05,1.41649e-05,1.9092e-05,2.59712e-05,3.56209e-05,4.92147e-05,6.84412e-05,9.57339e-05,0.000134608,0.000190153,0.000269747,0.000384112,0.000548857,0.000786741,0.00113102,0.0016304,0.00235636,0.00341411,0.0049591,0.00722207,0.0105478,0.0154566,0.022744,0.0336518,0.0501784,0.0756935,0.116313,0.184541,0.31183,0.611728,1.2119,1.54538,1.71855,1.82407,1.89282,1.93866,1.96901,1.98835,1.99956
7.49894e-06,6.55045e-06,8.52889e-06,1.12475e-05,1.50042e-05,2.02233e-05,2.75102e-05,3.77316e-05,5.2131e-05,7.24968e-05,0.000101407,0.000142585,0.000201422,0.000285734,0.000406879,0.000581392,0.000833387,0.0011981,0.00172714,0.00249627,0.00361703,0.00525431,0.007653,0.0111794,0.0163872,0.0241247,0.0357208,0.0533255,0.0805945,0.12425,0.198349,0.339697,0.687586,1.28033,1.58102,1.74193,1.84123,1.90623,1.94955,1.9781,1.99609,2.00626
7.94328e-06,6.93858e-06,9.03426e-06,1.19139e-05,1.58933e-05,2.14216e-05,2.91403e-05,3.99673e-05,5.522e-05,7.67926e-05,0.000107416,0.000151035,0.000213358,0.000302667,0.000430995,0.000615857,0.0008828,0.00126916,0.00182963,0.0026445,0.00383206,0.00556718,0.00810984,0.0118493,0.0173747,0.0255913,0.037922,0.0566822,0.0858435,0.132814,0.213461,0.371198,0.774414,1.34186,1.61439,1.76428,1.85781,1.91926,1.96018,1.987,2.00369,2.01284
