0.000107744,33.9982,30.5833,28.0977,26.8854,26.8701,28.4792,30.7079,31.3065,29.655,24.6125,19.8658,13.3441,9.32876,6.70463,5.29957,4.44492,3.86948,3.31552,2.97532,2.6724,2.40564,2.19482,2.00322,1.83006,1.687,1.54431,1.4252,1.31621,1.21671,1.12601,1.03864,0.960041,0.889199,0.822274,0.762267,0.703962,0.652138,0.604267,0.558875,0.517512,0.478863,0.443881,0.410727,0.380298,0.35245,0.326548,0.302205,0.279879,0.259164,0.240052,0.222275,0.205845,0.190727,0.176592,0.163594,0.151479,0.140265,0.129936,0.120331,0.111453,0.103194,0.0955576,0.0884968,0.0819694,0.0759125,0.0703021,0.0651136,0.0603061,0.0558476,0.0517237,0.0478974,0.0443587,0.0410793,0.0380499,0.0352367,0.0326349,0.030224,0.027988,0.0259227,0.0240059,0.0222327
0.000165451,34.2706,30.8909,28.4825,27.3879,27.503,29.2623,31.5171,32.0768,30.4211,25.7186,21.7272,16.0903,12.0869,9.32047,7.68707,6.6095,5.84238,5.0718,4.58359,4.13987,3.74261,3.42472,3.13305,2.86745,2.64673,2.42556,2.24026,2.07024,1.91467,1.77262,1.63559,1.51218,1.40086,1.29562,1.20121,1.10943,1.02783,0.95244,0.880934,0.815764,0.754862,0.699735,0.647481,0.599521,0.555625,0.514796,0.476424,0.441229,0.408574,0.378445,0.350421,0.324519,0.300686,0.278403,0.25791,0.238811,0.221132,0.204848,0.189705,0.17571,0.162689,0.15065,0.139518,0.129228,0.119679,0.110834,0.102654,0.0950746,0.0880457,0.0815442,0.075512,0.069933,0.0647629,0.059987,0.0555519,0.0514501,0.0476492,0.0441241,0.0408681,0.0378462,0.0350506
0.000249,34.5219,31.1739,28.8359,27.8468,28.075,29.9578,32.2268,32.7486,31.0826,26.6337,23.2096,18.57,14.2931,11.3152,9.59193,8.42886,7.57085,6.67566,6.08906,5.54215,5.04141,4.63341,4.25373,3.90391,3.61056,3.31449,3.06501,2.83509,2.62401,2.43074,2.24391,2.07536,1.92311,1.77903,1.64967,1.52386,1.41193,1.30847,1.21032,1.12084,1.0372,0.961488,0.889711,0.823825,0.763519,0.707423,0.654699,0.606339,0.561468,0.520067,0.481558,0.445963,0.413213,0.382591,0.35443,0.328184,0.303888,0.28151,0.260701,0.241469,0.223574,0.20703,0.191732,0.17759,0.164468,0.152313,0.141072,0.130656,0.120996,0.112062,0.103772,0.0961052,0.0890002,0.0824369,0.0763421,0.0707051,0.0654817,0.0606374,0.0561628,0.05201,0.0481681
0.000367617,34.7544,31.4352,29.1613,28.2676,28.5949,30.5808,32.8559,33.3416,31.6618,27.4114,24.438,21.0893,16.6388,12.9337,11.0565,9.82983,8.91414,7.93757,7.28357,6.66322,6.08632,5.61031,5.16291,4.7473,4.39653,4.04073,3.7397,3.46142,3.20534,2.97043,2.74301,2.5376,2.35188,2.17601,2.01803,1.86429,1.72748,1.60099,1.48097,1.37153,1.26922,1.1766,1.08878,1.00817,0.934377,0.865735,0.801217,0.742039,0.687128,0.636463,0.589337,0.545777,0.505698,0.468223,0.43376,0.401639,0.371906,0.344519,0.319052,0.295516,0.273616,0.253368,0.234647,0.21734,0.20128,0.186404,0.172647,0.1599,0.148079,0.137144,0.126999,0.117616,0.108921,0.100889,0.0934295,0.0865308,0.0801383,0.0742097,0.0687336,0.0636512,0.0589495
0.000532902,34.9699,31.6769,29.462,28.6549,29.0697,31.1427,33.4184,33.8697,32.1745,28.0846,25.4803,23.395,21.0941,14.4805,12.2423,10.9363,9.97024,8.92883,8.22216,7.54455,6.90825,6.37908,5.87866,5.41144,5.01559,4.61284,4.27126,3.95494,3.66343,3.39573,3.13634,2.90188,2.68981,2.48889,2.30834,2.13261,1.97619,1.83155,1.69428,1.56911,1.4521,1.34614,1.24568,1.15346,1.06904,0.990512,0.916699,0.848994,0.78617,0.728204,0.674286,0.624448,0.578592,0.535716,0.496285,0.459535,0.425515,0.394181,0.365043,0.338114,0.313057,0.289892,0.268471,0.248669,0.230295,0.213275,0.197534,0.18295,0.169424,0.156914,0.145306,0.13457,0.124622,0.115432,0.106897,0.0990042,0.0916902,0.084907,0.0786415,0.0728265,0.067447
0.000759152,35.17,31.901,29.7406,29.0125,29.505,31.6525,33.9248,34.3437,32.6323,28.6758,26.3795,25.2271,25.208,16.6282,13.272,11.8471,10.8297,9.73132,8.98046,8.25561,7.57073,6.99831,6.45487,5.94589,5.51363,5.07299,4.69873,4.35175,4.03172,3.73762,3.45251,3.19469,2.96141,2.74036,2.54167,2.34825,2.17607,2.01684,1.86571,1.7279,1.59906,1.48239,1.37177,1.27022,1.17726,1.09079,1.0095,0.934945,0.865764,0.801929,0.742553,0.68767,0.637171,0.589955,0.546532,0.506061,0.468597,0.434091,0.402003,0.372347,0.344753,0.319242,0.295653,0.273846,0.253611,0.234868,0.217534,0.201473,0.186578,0.172801,0.160018,0.148195,0.137239,0.127119,0.11772,0.109028,0.100974,0.0935036,0.0866038,0.0802001,0.0742759
0.00106364,35.3561,32.1092,29.9992,29.3436,29.9055,32.1171,34.3834,34.7718,33.0439,29.2004,27.1651,26.6514,27.2274,24.1677,14.2524,12.6285,11.5529,10.4011,9.61144,8.84608,8.12008,7.51132,6.93191,6.38812,5.92557,5.45347,5.05209,4.67972,4.33607,4.02013,3.71374,3.43661,3.1858,2.94809,2.73441,2.52638,2.34118,2.16989,2.00732,1.85906,1.72045,1.59493,1.47592,1.36666,1.26665,1.17361,1.08616,1.00594,0.931505,0.862824,0.79894,0.739889,0.685556,0.634754,0.588034,0.54449,0.504181,0.467055,0.43253,0.400622,0.370933,0.343485,0.318105,0.294642,0.27287,0.252704,0.234053,0.216773,0.200746,0.185923,0.172169,0.159449,0.147661,0.136772,0.12666,0.117308,0.108641,0.100604,0.0931804,0.0862903,0.0799163
0.00146685,35.5296,32.3031,30.2399,29.6509,30.2751,32.5423,34.8008,35.1603,33.4161,29.6701,27.8585,27.7904,28.5864,26.5015,15.3299,13.329,12.1806,10.9753,10.1502,9.349,8.58717,7.94705,7.33677,6.76322,6.27483,5.77595,5.35153,4.95758,4.59388,4.25942,3.93499,3.64148,3.37582,3.124,2.89762,2.67721,2.48098,2.29949,2.12722,1.97012,1.82323,1.69022,1.5641,1.44832,1.34234,1.24374,1.15106,1.06605,0.987167,0.914383,0.846682,0.784103,0.726523,0.672685,0.623173,0.577027,0.53431,0.494965,0.458377,0.424562,0.393099,0.364011,0.337114,0.312249,0.289176,0.267805,0.24804,0.229726,0.212743,0.197033,0.182458,0.168978,0.156485,0.144945,0.134229,0.124318,0.115134,0.106616,0.0987487,0.0914469,0.084692
0.0019926,35.6915,32.4838,30.4643,29.9367,30.6171,32.9329,35.1822,35.5147,33.7546,30.0936,28.4759,28.7299,29.6211,27.859,16.9353,13.9901,12.7424,11.4799,10.621,9.78694,8.99308,8.32524,7.68785,7.08828,6.57736,6.05519,5.61075,5.19808,4.817,4.46648,4.12641,3.81873,3.54021,3.27618,3.03881,2.80769,2.60191,2.41159,2.23093,2.06618,1.91214,1.77264,1.64038,1.51896,1.4078,1.30439,1.2072,1.11804,1.03531,0.95898,0.887977,0.822346,0.761958,0.705495,0.653568,0.605171,0.56037,0.519106,0.480734,0.44527,0.412272,0.381765,0.353556,0.327479,0.303281,0.280867,0.260138,0.240931,0.223119,0.206644,0.191357,0.177219,0.164118,0.152015,0.140776,0.130381,0.120749,0.111816,0.103565,0.0959073,0.0888229
0.00266816,35.8427,32.6526,30.6739,30.203,30.9343,33.2928,35.5321,35.8391,34.0635,30.4776,29.0295,29.5243,30.4581,28.8497,22.6161,14.6585,13.2622,11.9338,11.0411,10.1761,9.35285,8.65991,7.9982,7.37541,6.84447,6.30163,5.83945,5.41023,5.01378,4.64908,4.29522,3.97502,3.68515,3.41035,3.16329,2.92272,2.70853,2.51042,2.32237,2.15086,1.99051,1.8453,1.70762,1.58122,1.46551,1.35787,1.25669,1.16388,1.07776,0.998293,0.92438,0.856059,0.793195,0.734417,0.680362,0.629981,0.583344,0.540388,0.500442,0.463524,0.429174,0.397416,0.368051,0.340904,0.315714,0.292381,0.270803,0.250809,0.232266,0.215115,0.199202,0.184485,0.170846,0.158247,0.146547,0.135727,0.1257,0.116401,0.107811,0.0998393,0.0924644
