,1.00017,1.06058,1.12493,1.1932,1.26541,1.34226,1.42376,1.50991,1.60142,1.69865,1.8016,1.91098,2.0268,2.14976,2.27988,2.41822,2.56478,2.72027,2.88542,3.06022,3.24609,3.4427,3.65145,3.87308,4.10793,4.35672,4.62124,4.90113,5.19854,5.51382,5.84805,6.20265,6.57869,6.97762,7.40085,7.84946,8.3256,8.83033,9.36581,9.93381,10.5361,11.1749,11.8527,12.5712,13.3336,14.1422,14.9997,15.9091,16.8739,17.8969,18.9822,20.1332,21.3543,22.649,24.0224,25.479,27.024,28.6629,30.4009,32.2443,34.1996,36.2733,38.4727,40.8058,43.2802,45.9043,48.6878,51.6405,54.7718,58.093,61.6154,65.3516,69.3144,73.5174,77.9756,82.7037,87.7185,93.0375,98.6793,104.663,111.01,117.741,124.88,132.453,140.484,149.003,158.038,167.621,177.785,188.566,200
0.043158,19.2244,18.1294,17.0924,16.1144,15.1949,14.3249,13.5049,12.7343,12.0067,11.3194,10.6726,10.0617,9.48675,8.94411,8.43366,7.9512,7.49685,7.06831,6.66376,6.28313,5.92334,5.58508,5.26577,4.96446,4.68064,4.41335,4.16073,3.92312,3.69868,3.48719,3.28789,3.09992,2.92273,2.75563,2.59804,2.44956,2.30947,2.17746,2.05297,1.93558,1.82493,1.72062,1.62223,1.52951,1.44205,1.3596,1.28187,1.2086,1.1395,1.07436,1.01293,0.955025,0.900415,0.848943,0.800409,0.754649,0.711506,0.670822,0.632472,0.596314,0.56222,0.53008,0.499776,0.4712,0.444262,0.418866,0.394918,0.372338,0.351052,0.330982,0.312061,0.29422,0.277399,0.26154,0.246586,0.232489,0.219198,0.206666,0.194851,0.183711,0.173208,0.163305,0.153969,0.145167,0.136867,0.129043,0.121665,0.114709,0.108151,0.101968,0.0961387
0.0511468,19.7521,18.6271,17.5616,16.5568,15.612,14.7181,13.8756,13.0839,12.3363,11.6302,10.9656,10.3379,9.74718,9.18964,8.66518,8.16948,7.70265,7.26235,6.84669,6.45561,6.08595,5.7384,5.41033,5.10074,4.80913,4.5345,4.27495,4.03082,3.80021,3.58292,3.37815,3.18502,3.00296,2.83128,2.66936,2.5168,2.37287,2.23724,2.10933,1.98872,1.87503,1.76785,1.66676,1.5715,1.48164,1.39692,1.31706,1.24178,1.17078,1.10385,1.04074,0.981242,0.925133,0.872248,0.822382,0.775366,0.731038,0.689238,0.649835,0.612684,0.577654,0.544632,0.513496,0.484136,0.456458,0.430364,0.40576,0.38256,0.360689,0.340068,0.320627,0.302297,0.285014,0.26872,0.253356,0.238872,0.225215,0.21234,0.2002,0.188754,0.177963,0.167788,0.158196,0.149152,0.140625,0.132585,0.125005,0.117858,0.11112,0.104767,0.0987779
0.0596515,30.401,19.1151,18.0218,16.9906,16.021,15.1037,14.2391,13.4267,12.6595,11.9349,11.2529,10.6088,10.0026,9.43041,8.89221,8.38352,7.90446,7.45263,7.02608,6.62475,6.2454,5.88875,5.55208,5.23438,4.93513,4.65331,4.38695,4.13642,3.89978,3.67679,3.46666,3.26847,3.08164,2.90546,2.7393,2.58275,2.43504,2.29586,2.16459,2.04082,1.92416,1.81417,1.71043,1.61267,1.52046,1.43352,1.35157,1.27431,1.20145,1.13277,1.06801,1.00695,0.949372,0.895101,0.843928,0.79568,0.750192,0.707296,0.666861,0.628736,0.592789,0.558901,0.526949,0.49682,0.468417,0.44164,0.416391,0.392583,0.370139,0.348978,0.329028,0.310217,0.292482,0.27576,0.259994,0.24513,0.231116,0.217903,0.205445,0.1937,0.182625,0.172185,0.162341,0.153059,0.144309,0.136059,0.12828,0.120946,0.114032,0.107512,0.101366
0.0686631,30.401,19.5968,18.4759,17.4187,16.4248,15.4843,14.598,13.7651,12.9785,12.2356,11.5364,10.8761,10.2546,9.66805,9.11629,8.59478,8.10365,7.64043,7.20313,6.79169,6.40278,6.03714,5.69199,5.36628,5.05949,4.77057,4.4975,4.24066,3.99805,3.76944,3.55401,3.35083,3.1593,2.97867,2.80833,2.64783,2.4964,2.35371,2.21914,2.09225,1.97264,1.85988,1.75353,1.65331,1.55877,1.46965,1.38563,1.30642,1.23173,1.16132,1.09492,1.03233,0.973295,0.917657,0.865195,0.815731,0.769096,0.725119,0.683665,0.64458,0.607727,0.572985,0.540228,0.50934,0.480221,0.452769,0.426884,0.402476,0.379466,0.357772,0.337319,0.318034,0.299852,0.282709,0.266545,0.251307,0.23694,0.223394,0.210622,0.198581,0.187227,0.176524,0.166432,0.156916,0.147946,0.139487,0.131513,0.123994,0.116905,0.110222,0.10392
0.0781706,30.401,30.401,18.9264,17.8434,16.8253,15.8619,14.9539,14.1007,13.295,12.534,11.8177,11.1413,10.5047,9.9038,9.33858,8.80435,8.30125,7.82673,7.37877,6.9573,6.55891,6.18435,5.83078,5.49713,5.18286,4.88689,4.60717,4.34406,4.09554,3.86136,3.64067,3.43254,3.23633,3.0513,2.87681,2.71239,2.55727,2.4111,2.27325,2.14327,2.02074,1.90523,1.79629,1.69363,1.59678,1.50548,1.41941,1.33828,1.26176,1.18963,1.12162,1.0575,0.997028,0.940033,0.886291,0.835622,0.78785,0.7428,0.700336,0.660297,0.622546,0.586957,0.553401,0.521759,0.49193,0.463809,0.437293,0.41229,0.388719,0.366496,0.345544,0.325789,0.307163,0.289603,0.273045,0.257435,0.242718,0.228841,0.215758,0.203423,0.191793,0.180828,0.17049,0.160743,0.151553,0.142889,0.13472,0.127018,0.119756,0.112909,0.106454
0.0881611,30.401,30.401,19.3751,18.2665,17.2241,16.2379,15.3084,14.435,13.6102,12.8311,12.0979,11.4054,10.7537,10.1386,9.55997,9.01308,8.49805,8.01228,7.5537,7.12224,6.7144,6.33096,5.96901,5.62746,5.30573,5.00275,4.71639,4.44705,4.19263,3.9529,3.72699,3.51392,3.31306,3.12364,2.94501,2.7767,2.6179,2.46826,2.32714,2.19408,2.06865,1.9504,1.83888,1.73378,1.63463,1.54117,1.45306,1.37001,1.29167,1.21784,1.14821,1.08257,1.02066,0.962319,0.907303,0.855432,0.806528,0.76041,0.716939,0.675951,0.637305,0.600872,0.566521,0.534129,0.503593,0.474805,0.44766,0.422064,0.397934,0.375185,0.353736,0.333513,0.314445,0.296468,0.279518,0.263538,0.248472,0.234267,0.220873,0.208246,0.19634,0.185115,0.174532,0.164553,0.155146,0.146276,0.137913,0.130029,0.122595,0.115586,0.108978
0.0986197,30.401,30.401,30.401,18.6891,17.6227,16.6137,15.6626,14.769,13.9251,13.128,12.3778,11.6693,11.0025,10.3732,9.78117,9.22163,8.69468,8.19768,7.72848,7.28704,6.86976,6.47745,6.10713,5.75767,5.4285,5.1185,4.82552,4.54995,4.28965,4.04436,3.81322,3.59522,3.38972,3.19592,3.01315,2.84095,2.67847,2.52537,2.38099,2.24485,2.11652,1.99553,1.88143,1.77389,1.67246,1.57684,1.48669,1.40171,1.32156,1.24602,1.17478,1.10762,1.04428,0.984586,0.928297,0.875226,0.82519,0.778005,0.733528,0.691592,0.652051,0.614775,0.579629,0.546488,0.515245,0.485791,0.458018,0.43183,0.407142,0.383866,0.361921,0.34123,0.321721,0.303328,0.285986,0.269636,0.254221,0.239687,0.225984,0.213064,0.200883,0.189398,0.17857,0.168361,0.158736,0.149661,0.141105,0.133037,0.125432,0.118261,0.1115
0.10953,30.401,30.401,30.401,19.1125,18.0219,16.9901,16.0175,15.1036,14.2405,13.4254,12.6583,11.9337,11.2518,10.6082,10.0028,9.43055,8.89166,8.3834,7.90357,7.45212,7.0254,6.6242,6.24549,5.88811,5.55148,5.23446,4.93484,4.65303,4.38683,4.13599,3.89961,3.67667,3.46651,3.26832,3.08142,2.90531,2.73915,2.58259,2.43493,2.2957,2.16447,2.04074,1.92405,1.81408,1.71035,1.61256,1.52037,1.43346,1.3515,1.27425,1.20139,1.13271,1.06794,1.00689,0.949327,0.895054,0.843884,0.795631,0.750146,0.70726,0.666823,0.628703,0.592761,0.558869,0.526918,0.496797,0.468394,0.441613,0.416366,0.392562,0.37012,0.34896,0.32901,0.3102,0.292465,0.275745,0.25998,0.245117,0.231103,0.217891,0.205434,0.193689,0.182616,0.172175,0.162332,0.153051,0.144301,0.136051,0.128273,0.12094,0.114026
0.120874,30.401,30.401,30.401,30.401,18.4227,17.3679,16.3737,15.4395,14.5572,13.724,12.9398,12.1991,11.502,10.8441,10.2252,9.64027,9.0894,8.56984,8.07934,7.61785,7.18164,6.77151,6.38438,6.01905,5.67494,5.35087,5.04459,4.75651,4.48439,4.22797,3.98634,3.75844,3.5436,3.34101,3.14994,2.96992,2.80007,2.64002,2.48908,2.34676,2.2126,2.08613,1.96684,1.85443,1.74838,1.64842,1.55418,1.46534,1.38156,1.30258,1.22811,1.1579,1.09169,1.02928,0.97044,0.914959,0.862651,0.813325,0.766828,0.722988,0.681653,0.642685,0.605943,0.571297,0.538636,0.507845,0.478811,0.451434,0.425625,0.401292,0.378352,0.356721,0.336327,0.317099,0.298969,0.281877,0.265762,0.250568,0.236243,0.222737,0.210002,0.197996,0.186677,0.176004,0.165942,0.156455,0.14751,0.139077,0.131126,0.123629,0.116561
