,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.333,1.4,1.47,1.544,1.622,1.704,1.79,1.88,1.974,2.073,2.177,2.286,2.401,2.522,2.649,2.782,2.922,3.069,3.223,3.385,3.555,3.733,3.92,4.116,4.322,4.539,4.766,5.005,5.256,5.519,5.795,6.085,6.39,6.71,7.046,7.399,7.769,8.158,8.566,8.995,9.445,9.918,10.414,10.935
0.000553,7.82697,7.98245,7.87216,7.99316,9.2217,9.1285,9.5629,11.923,12.0601,11.8631,11.7227,11.4825,11.0551,10.5018,9.85836,9.24418,8.15878,7.16607,5.76723,4.36057,3.58455,3.11444,2.79454,2.54818,2.34845,2.17997,2.04592,1.92023,1.80417,1.69829,1.60424,1.517,1.44185,1.36384,1.29209,1.22527,1.16282,1.105,1.0509,0.999821,0.948997,0.8974,0.851907,0.809587,0.770189,0.732951,0.697627,0.664131,0.632478,0.602437,0.573892,0.545729,0.518413,0.490749,0.465307,0.441435,0.419039,0.397987,0.378275,0.360023
0.000792,7.85219,8.00364,7.89605,8.04806,9.26714,9.19423,9.67718,12.0934,12.2248,12.0271,11.9129,11.6978,11.3126,10.8552,10.3778,9.87053,8.80327,8.006,7.09242,5.95217,4.70887,3.84767,3.31456,2.9444,2.66502,2.44131,2.26865,2.11374,1.97494,1.85109,1.74234,1.64299,1.55779,1.47158,1.39284,1.31971,1.25166,1.1888,1.13003,1.07471,1.02018,0.965702,0.917278,0.87212,0.829995,0.790175,0.75238,0.716544,0.682622,0.650415,0.619792,0.589714,0.560619,0.531547,0.504638,0.479274,0.455413,0.432918,0.411794,0.392151
0.00112,7.87526,8.02325,7.91178,8.10033,9.34577,9.25441,9.8007,12.2377,12.3709,12.1728,12.0817,11.8838,11.5253,11.128,10.7975,12.1691,9.47767,8.62036,7.84927,7.04575,6.12315,5.08319,4.19483,3.58018,3.14738,2.82137,2.58129,2.37661,2.20006,2.04729,1.91557,1.79774,1.69746,1.59887,1.50976,1.42754,1.35162,1.28182,1.21677,1.15582,1.09641,1.03789,0.985568,0.936802,0.891291,0.848331,0.807578,0.768979,0.732427,0.697748,0.664787,0.632573,0.601515,0.570811,0.542265,0.515279,0.489854,0.465838,0.443243,0.422176
0.00158,7.89699,8.04202,7.93142,8.15194,9.37274,9.31196,9.97647,12.3582,12.5066,12.3078,12.2383,12.0525,11.7128,11.3591,11.1706,12.8961,12.2158,9.24086,8.42106,7.73469,7.04027,6.28744,5.45596,4.63732,3.95799,3.43997,3.07356,2.77703,2.53224,2.329,2.15847,2.01009,1.88553,1.76701,1.66148,1.5652,1.47738,1.39733,1.32314,1.25415,1.18777,1.12327,1.06551,1.0118,0.961736,0.914623,0.870002,0.827826,0.787936,0.750159,0.714306,0.679462,0.645995,0.613219,0.582653,0.553712,0.526425,0.500628,0.47633,0.453628
0.00223,7.91839,8.06043,7.94364,8.20418,9.41205,9.36816,10.7805,12.4587,12.6357,12.4365,12.3884,12.2107,11.8852,11.5674,11.7148,13.2935,12.731,11.5886,8.96309,8.27197,7.66732,7.06694,6.4408,5.78966,5.1121,4.44135,3.89955,3.44596,3.07615,2.77923,2.53783,2.33443,2.16749,2.01435,1.88077,1.76077,1.65343,1.5569,1.46822,1.38669,1.30954,1.23556,1.16957,1.1085,1.0518,0.998715,0.948567,0.901317,0.856766,0.814723,0.77494,0.736541,0.699831,0.664167,0.630873,0.599348,0.56963,0.541538,0.515065,0.490302
0.0032,7.93927,8.07863,7.96508,8.25782,9.45515,9.42481,11.2419,12.5852,12.761,12.561,12.5342,12.3616,12.0473,11.7625,13.3298,13.6038,13.0954,12.2736,9.8133,8.76851,8.17465,7.6359,7.10482,6.579,6.04924,5.49308,4.97356,4.44977,3.95603,3.52887,3.17359,2.87335,2.6308,2.41508,2.23071,2.06736,1.92535,1.8004,1.68693,1.5841,1.48882,1.3987,1.31918,1.2462,1.17896,1.11653,1.05777,1.00264,0.950971,0.902503,0.856884,0.813238,0.771753,0.731725,0.694413,0.65915,0.625957,0.594626,0.565105,0.537486
0.00459,7.9593,8.09626,7.99168,8.3117,9.49693,9.47772,11.4783,12.6873,12.8795,12.6792,12.6732,12.5028,12.1974,11.946,13.6397,13.8605,13.3855,12.6812,11.6857,9.35174,8.63748,8.10334,7.60743,7.13407,6.67584,6.20727,5.78097,5.34175,4.8962,4.46596,4.0648,3.6842,3.35577,3.05725,2.79851,2.56326,2.36272,2.18972,2.03422,1.89505,1.7686,1.65042,1.54782,1.45479,1.3702,1.29257,1.21974,1.15172,1.08855,1.02985,0.9751,0.923304,0.87434,0.827371,0.783801,0.742817,0.704368,0.668194,0.634143,0.602321
0.00651,7.97783,8.11271,8.01758,8.36394,9.53618,9.53161,11.6084,12.7913,12.9885,12.7875,12.8014,12.6308,12.3327,12.1181,13.8767,14.0742,13.6227,12.9837,12.1763,11.3159,9.13999,8.52846,8.02601,7.56703,7.13596,6.70336,6.31982,5.92991,5.53892,5.16411,4.8111,4.45856,4.13343,3.81898,3.53032,3.24254,2.98492,2.75856,2.55289,2.36657,2.19611,2.03588,1.89725,1.77273,1.66101,1.55958,1.46473,1.37619,1.29464,1.21961,1.15044,1.0859,1.02538,0.967328,0.913935,0.864076,0.817541,0.773996,0.73308,0.694909
0.00894,7.99401,8.12712,8.05333,8.40974,9.57094,9.58657,11.6976,12.8775,13.0832,12.8813,12.913,12.7408,12.4485,12.2773,14.0609,14.2469,13.8126,13.2147,12.4952,11.9788,11.148,8.96471,8.39984,7.92627,7.49704,7.07455,6.70626,6.33469,5.96583,5.61622,5.29064,4.96608,4.66614,4.37542,4.10573,3.82876,3.5686,3.33152,3.11004,2.90361,2.70688,2.51542,2.34217,2.18583,2.04498,1.91675,1.79672,1.68348,1.57863,1.48197,1.39336,1.31177,1.23542,1.16178,1.09453,1.03216,0.974237,0.920302,0.869734,0.822683
0.0119,8.00788,8.13957,8.05923,8.45122,9.60121,9.62966,11.7602,12.9454,13.1639,12.9619,13.0087,12.8341,12.5466,12.4336,14.207,14.3866,13.9657,13.3961,12.7302,12.3591,12.2241,9.57758,8.77853,8.25342,7.80537,7.37709,7.0098,6.64193,6.27979,5.93871,5.62325,5.30972,5.02038,4.74147,4.48282,4.21818,3.96764,3.73759,3.52148,3.31898,3.12324,2.92952,2.74583,2.57804,2.42418,2.28176,2.14735,2.01881,1.89743,1.78323,1.67675,1.57925,1.48747,1.39794,1.31599,1.23995,1.16932,1.10355,1.04199,0.984728
0.0156,8.02092,8.15136,8.07159,8.49204,9.63281,9.66415,11.836,13.0144,13.24,13.0371,13.0987,12.9211,12.6381,12.6416,14.3367,14.5123,14.1031,13.5562,12.9311,12.666,12.7335,12.6349,9.30234,8.62424,8.1242,7.67234,7.29429,6.92032,6.55612,6.2151,5.90155,5.59077,5.30406,5.02877,4.77328,4.51314,4.26655,4.03956,3.82615,3.62613,3.43276,3.24128,3.05724,2.88805,2.73158,2.58536,2.44677,2.31374,2.18691,2.06596,1.95045,1.84409,1.74308,1.6437,1.55169,1.46563,1.38514,1.30968,1.23889,1.17286
0.02,8.03229,8.16163,8.08324,8.52918,9.65818,9.70109,11.8871,13.0718,13.3064,13.1029,13.1774,12.9965,12.7178,13.4495,14.4446,14.618,14.2188,13.6894,13.0954,12.9135,13.1164,13.107,12.6271,9.08011,8.46544,7.96455,7.562,7.17226,6.79846,6.45111,6.1339,5.82058,5.53172,5.25521,4.99841,4.73797,4.49102,4.2633,4.04901,3.84798,3.65372,3.46149,3.27656,3.10571,2.94703,2.79807,2.65672,2.52101,2.3915,2.26773,2.14855,2.03799,1.93259,1.82878,1.73207,1.64106,1.55553,1.47494,1.39906,1.32807
