5.16e-08,7.33567,8.28921,5.55146,3.24995,1.65944,0.762854,0.344054,0.157326,0.0745739,0.0374463,0.0202481,0.0118798,0.00755151,0.00515898,0.00374636,0.00285974,0.00227237,0.00186473,0.00157049,0.00135097,0.00118256,0.00105028,0.000944253,0.000857779,0.000786172,0.000726084,0.000675061,0.000631281,0.000593357,0.000560226,0.00053106,0.000505201,0.000482127,0.000461415,0.000442725,0.000425771,0.000410323,0.000396186,0.000371217,0.000349836,0.000331296,0.000315041,0.000300651,0.000287801,0.00027624,0.000260887,0.000247476,0.000228453,0.000218613,0.000206938,0.000196618,0.000189618,0.000179122,0.000171613,0.000164769,0.000157009,0.000150002,0.000143635,0.00013782,0.000130047,0.000125634,0.000120196,0.00011521,0.00011062,0.000105373,0.000101521,9.70846e-05,9.38052e-05,9.0005e-05,8.58321e-05,8.26393e-05,7.91082e-05,7.58663e-05,7.28798e-05,7.01194e-05,6.71522e-05,6.44258e-05,6.19122e-05,5.92694e-05,5.6843e-05,5.46075e-05,5.25412e-05,5.03958e-05,4.82086e-05,4.63963e-05,4.45362e-05,4.2655e-05,4.09262e-05,3.93322e-05,3.7729e-05,3.61336e-05,3.46675e-05,3.33158e-05,3.19733e-05,3.06499e-05,2.94318e-05,2.82348e-05,2.71314e-05,2.59888e-05,2.49385e-05,2.39699e-05,2.29782e-05,2.20653e-05,2.11817e-05,2.02917e-05,1.95078e-05,1.87188e-05,1.79621e-05,1.72374e-05,1.65196e-05,1.58592e-05,1.52287e-05,1.46078e-05,1.40179e-05,1.34575e-05,1.29101e-05,1.23916e-05,1.18877e-05,1.14114e-05,1.09502e-05,1.05148e-05,1.00852e-05,9.6809e-06,9.29218e-06,8.91912e-06,8.55505e-06,8.21346e-06,7.88129e-06,7.55948e-06,7.25817e-06,6.96683e-06,6.68185e-06,6.41557e-06,6.15602e-06,5.90721e-06
6.19e-08,9.64262,10.7304,7.24875,4.154,2.13126,0.951097,0.419998,0.190203,0.089777,0.0449968,0.0243107,0.0142579,0.00906151,0.00618997,0.00449479,0.00343096,0.0027262,0.00223711,0.00188409,0.00162073,0.00141868,0.00125998,0.00113278,0.00102904,0.000943135,0.000871048,0.000809837,0.000757314,0.000711819,0.000672074,0.000637083,0.00060606,0.00057838,0.000553533,0.00053111,0.000510773,0.00049224,0.000475281,0.000445325,0.000419676,0.000397435,0.000377935,0.000360672,0.000345257,0.000331387,0.000312969,0.00029688,0.000274061,0.000262256,0.00024825,0.00023587,0.000227472,0.00021488,0.000205873,0.000197662,0.000188353,0.000179947,0.000172309,0.000165333,0.000156008,0.000150714,0.000144191,0.000138209,0.000132704,0.000126409,0.000121788,0.000116466,0.000112532,0.000107973,0.000102967,9.91367e-05,9.49007e-05,9.10116e-05,8.7429e-05,8.41175e-05,8.05579e-05,7.72872e-05,7.42718e-05,7.11015e-05,6.81907e-05,6.55089e-05,6.303e-05,6.04564e-05,5.78325e-05,5.56585e-05,5.3427e-05,5.11703e-05,4.90964e-05,4.71841e-05,4.5261e-05,4.3347e-05,4.15883e-05,3.99667e-05,3.83561e-05,3.67686e-05,3.53073e-05,3.38714e-05,3.25477e-05,3.1177e-05,2.99171e-05,2.8755e-05,2.75654e-05,2.64702e-05,2.54102e-05,2.43426e-05,2.34021e-05,2.24556e-05,2.15478e-05,2.06785e-05,1.98174e-05,1.90252e-05,1.82688e-05,1.7524e-05,1.68163e-05,1.6144e-05,1.54873e-05,1.48653e-05,1.42608e-05,1.36895e-05,1.31362e-05,1.26139e-05,1.20985e-05,1.16135e-05,1.11472e-05,1.06997e-05,1.02629e-05,9.85313e-06,9.45465e-06,9.06859e-06,8.70713e-06,8.35763e-06,8.01576e-06,7.69632e-06,7.38495e-06,7.08648e-06
7.43e-08,11.8398,12.4893,9.01738,5.15302,2.72966,1.19708,0.515113,0.230479,0.108224,0.0541205,0.0292108,0.017124,0.0108805,0.00743169,0.00539611,0.00411879,0.00327266,0.00268549,0.00226169,0.00194552,0.00170298,0.00151246,0.00135977,0.00123524,0.00113211,0.00104558,0.000972104,0.000909054,0.000854442,0.000806731,0.00076473,0.000727491,0.000694262,0.000664438,0.000637522,0.000613109,0.000590863,0.000570505,0.000534548,0.000503759,0.000477061,0.000453655,0.000432933,0.000414429,0.000397781,0.000375673,0.00035636,0.000328968,0.000314799,0.000297987,0.000283126,0.000273046,0.000257931,0.000247119,0.000237263,0.000226089,0.000215999,0.000206831,0.000198457,0.000187264,0.00018091,0.00017308,0.000165899,0.000159291,0.000151735,0.000146188,0.000139799,0.000135077,0.000129605,0.000123596,0.000118998,0.000113914,0.000109246,0.000104945,0.00010097,9.66975e-05,9.27715e-05,8.9152e-05,8.53465e-05,8.18526e-05,7.86335e-05,7.5658e-05,7.25687e-05,6.94192e-05,6.68096e-05,6.4131e-05,6.14221e-05,5.89327e-05,5.66373e-05,5.43289e-05,5.20314e-05,4.99204e-05,4.7974e-05,4.60407e-05,4.41351e-05,4.23811e-05,4.06574e-05,3.90685e-05,3.74232e-05,3.59109e-05,3.4516e-05,3.3088e-05,3.17735e-05,3.05011e-05,2.92196e-05,2.80907e-05,2.69546e-05,2.58649e-05,2.48214e-05,2.37878e-05,2.28368e-05,2.19289e-05,2.10349e-05,2.01854e-05,1.93784e-05,1.85902e-05,1.78436e-05,1.71179e-05,1.64321e-05,1.5768e-05,1.51411e-05,1.45225e-05,1.39403e-05,1.33805e-05,1.28433e-05,1.23191e-05,1.18272e-05,1.13489e-05,1.08855e-05,1.04516e-05,1.00321e-05,9.6217e-06,9.23826e-06,8.86451e-06,8.50624e-06
8.92e-08,13.5784,13.8586,10.7118,6.24551,3.42452,1.52112,0.635154,0.279918,0.130604,0.0651334,0.0351123,0.0205721,0.013068,0.00892453,0.00647956,0.00494553,0.00392945,0.00322438,0.00271549,0.00233585,0.00204463,0.00181588,0.00163256,0.00148303,0.00135922,0.00125532,0.0011671,0.0010914,0.00102583,0.000968551,0.000918123,0.000873413,0.000833519,0.000797711,0.000765395,0.000736085,0.000709378,0.000684935,0.000641766,0.000604801,0.000572748,0.000544646,0.000519767,0.000497552,0.000477564,0.000451022,0.000427835,0.000394949,0.000377937,0.000357753,0.000339913,0.00032781,0.000309664,0.000296684,0.000284851,0.000271435,0.000259321,0.000248315,0.000238261,0.000224823,0.000217194,0.000207794,0.000199173,0.000191239,0.000182168,0.000175508,0.000167839,0.000162169,0.000155599,0.000148385,0.000142866,0.000136761,0.000131157,0.000125994,0.000121222,0.000116092,0.000111378,0.000107033,0.000102464,9.82694e-05,9.44047e-05,9.08324e-05,8.71235e-05,8.33423e-05,8.02093e-05,7.69935e-05,7.37413e-05,7.07527e-05,6.79969e-05,6.52254e-05,6.24672e-05,5.99327e-05,5.75959e-05,5.52749e-05,5.29872e-05,5.08813e-05,4.88119e-05,4.69044e-05,4.49291e-05,4.31134e-05,4.14388e-05,3.97244e-05,3.81462e-05,3.66186e-05,3.50801e-05,3.37247e-05,3.23608e-05,3.10525e-05,2.97997e-05,2.85588e-05,2.74171e-05,2.63271e-05,2.52538e-05,2.4234e-05,2.32651e-05,2.23187e-05,2.14224e-05,2.05512e-05,1.97278e-05,1.89305e-05,1.81779e-05,1.74352e-05,1.67362e-05,1.60642e-05,1.54193e-05,1.47899e-05,1.41993e-05,1.36251e-05,1.30687e-05,1.25478e-05,1.20442e-05,1.15515e-05,1.10911e-05,1.06424e-05,1.02123e-05
1.07e-07,14.9344,14.9926,12.2098,7.46568,4.16766,1.94287,0.787605,0.340534,0.157649,0.0783611,0.0421818,0.0246975,0.0156836,0.010709,0.00777444,0.00593352,0.00471428,0.00386828,0.00325773,0.00280225,0.00245285,0.00217842,0.00195847,0.00177909,0.00163054,0.00150591,0.00140007,0.00130926,0.0012306,0.00116188,0.00110138,0.00104775,0.000999891,0.000956936,0.00091817,0.000883008,0.000850968,0.000821647,0.000769859,0.000725516,0.000687065,0.000653354,0.000623509,0.00059686,0.000572882,0.000541041,0.000513228,0.000473777,0.00045337,0.000429157,0.000407755,0.000393237,0.000371469,0.000355897,0.000341703,0.00032561,0.000311079,0.000297876,0.000285815,0.000269695,0.000260543,0.000249266,0.000238925,0.000229408,0.000218526,0.000210538,0.000201337,0.000194536,0.000186655,0.000178001,0.00017138,0.000164057,0.000157334,0.00015114,0.000145416,0.000139262,0.000133608,0.000128395,0.000122915,0.000117883,0.000113247,0.000108961,0.000104512,9.99763e-05,9.6218e-05,9.23604e-05,8.84591e-05,8.48739e-05,8.15682e-05,7.82436e-05,7.49348e-05,7.18945e-05,6.90913e-05,6.63071e-05,6.35627e-05,6.10365e-05,5.85541e-05,5.62658e-05,5.38963e-05,5.17183e-05,4.97094e-05,4.76528e-05,4.57596e-05,4.39272e-05,4.20816e-05,4.04557e-05,3.88195e-05,3.72502e-05,3.57473e-05,3.42587e-05,3.28892e-05,3.15816e-05,3.02941e-05,2.90707e-05,2.79085e-05,2.67732e-05,2.5698e-05,2.4653e-05,2.36652e-05,2.27088e-05,2.18059e-05,2.0915e-05,2.00765e-05,1.92704e-05,1.84967e-05,1.77417e-05,1.70333e-05,1.63444e-05,1.56771e-05,1.50522e-05,1.4448e-05,1.3857e-05,1.33048e-05,1.27665e-05,1.22505e-05
1.28e-07,16.0369,15.9683,13.4853,8.81882,4.94127,2.46293,0.980479,0.414335,0.190003,0.0940685,0.0505495,0.0295735,0.0187729,0.0128159,0.00930293,0.0070996,0.00564051,0.00462817,0.00389759,0.00335259,0.00293454,0.00260619,0.00234303,0.00212842,0.0019507,0.00180158,0.00167496,0.00156632,0.0014722,0.00138999,0.00131761,0.00125345,0.0011962,0.0011448,0.00109843,0.00105636,0.00101803,0.000982953,0.000920995,0.000867944,0.000821944,0.000781613,0.00074591,0.000714029,0.000685344,0.000647252,0.000613977,0.000566783,0.000542369,0.000513403,0.0004878,0.000470431,0.00044439,0.000425762,0.000408781,0.000389529,0.000372145,0.00035635,0.000341921,0.000322637,0.000311688,0.000298198,0.000285827,0.000274441,0.000261424,0.000251867,0.00024086,0.000232724,0.000223296,0.000212943,0.000205022,0.000196261,0.000188219,0.000180809,0.000173961,0.0001666,0.000159835,0.0001536,0.000147043,0.000141023,0.000135477,0.000130351,0.000125028,0.000119602,0.000115106,0.000110491,0.000105824,0.000101535,9.75802e-05,9.36029e-05,8.96446e-05,8.60075e-05,8.26541e-05,7.93233e-05,7.60402e-05,7.30181e-05,7.00484e-05,6.73109e-05,6.44763e-05,6.18707e-05,5.94675e-05,5.70072e-05,5.47424e-05,5.25502e-05,5.03423e-05,4.83973e-05,4.64399e-05,4.45625e-05,4.27646e-05,4.09838e-05,3.93454e-05,3.77811e-05,3.62409e-05,3.47774e-05,3.3387e-05,3.20289e-05,3.07426e-05,2.94924e-05,2.83108e-05,2.71665e-05,2.60865e-05,2.50207e-05,2.40176e-05,2.30532e-05,2.21277e-05,2.12245e-05,2.0377e-05,1.95529e-05,1.87545e-05,1.8007e-05,1.72842e-05,1.65772e-05,1.59165e-05,1.52726e-05,1.46554e-05
1.54e-07,17.0205,16.8802,14.634,10.3157,5.81149,3.0832,1.24018,0.509353,0.230748,0.11367,0.0609507,0.0356238,0.0226026,0.0154266,0.0111965,0.00854403,0.00678772,0.00556929,0.00469002,0.00403415,0.00353105,0.00313593,0.00281925,0.00256099,0.00234715,0.0021677,0.00201534,0.00188461,0.00177138,0.00167245,0.00158536,0.00150815,0.00143926,0.00137743,0.00132162,0.00127101,0.00122488,0.00118268,0.00110813,0.0010443,0.000988952,0.000940425,0.000897464,0.000859105,0.000824593,0.000778762,0.000738724,0.000681944,0.000652566,0.000617716,0.000586912,0.000566012,0.000534681,0.000512267,0.000491836,0.000468672,0.000447756,0.000428752,0.000411392,0.000388189,0.000375016,0.000358785,0.0003439,0.000330201,0.000314539,0.00030304,0.000289797,0.000280008,0.000268664,0.000256208,0.000246677,0.000236137,0.00022646,0.000217546,0.000209306,0.000200449,0.00019231,0.000184807,0.000176919,0.000169676,0.000163003,0.000156835,0.000150431,0.000143902,0.000138493,0.00013294,0.000127325,0.000122164,0.000117406,0.000112621,0.000107858,0.000103482,9.94474e-05,9.54399e-05,9.14898e-05,8.78536e-05,8.42806e-05,8.09869e-05,7.75763e-05,7.44413e-05,7.15498e-05,6.85897e-05,6.58647e-05,6.32272e-05,6.05706e-05,5.82305e-05,5.58754e-05,5.36166e-05,5.14533e-05,4.93107e-05,4.73395e-05,4.54574e-05,4.36042e-05,4.18433e-05,4.01705e-05,3.85364e-05,3.69888e-05,3.54846e-05,3.40629e-05,3.26861e-05,3.13866e-05,3.01043e-05,2.88974e-05,2.77371e-05,2.66235e-05,2.55368e-05,2.45171e-05,2.35256e-05,2.2565e-05,2.16656e-05,2.07959e-05,1.99453e-05,1.91504e-05,1.83757e-05,1.7633e-05
1.85e-07,17.8955,17.7238,15.6538,11.7672,6.79378,3.74233,1.57974,0.628306,0.280362,0.137268,0.0734125,0.0428566,0.0271764,0.0185428,0.0134561,0.0102673,0.00815621,0.00669182,0.00563517,0.00484701,0.00424248,0.00376769,0.00338717,0.00307687,0.00281992,0.00260431,0.00242126,0.00226419,0.00212813,0.00200927,0.00190464,0.00181188,0.00172911,0.00165481,0.00158777,0.00152696,0.00147155,0.00142084,0.00133128,0.00125459,0.0011881,0.0011298,0.00107819,0.0010321,0.000990644,0.000935575,0.000887477,0.000819259,0.000783972,0.0007421,0.000705089,0.000679988,0.000642346,0.000615418,0.000590872,0.000563044,0.000537919,0.000515086,0.000494232,0.000466354,0.000450529,0.000431029,0.000413147,0.00039669,0.000377874,0.00036406,0.00034815,0.00033639,0.000322762,0.000307798,0.000296348,0.000283686,0.00027206,0.000261351,0.000251452,0.000240811,0.000231034,0.00022202,0.000212543,0.000203842,0.000195825,0.000188415,0.000180722,0.000172878,0.000166379,0.000159709,0.000152963,0.000146763,0.000141047,0.000135298,0.000129577,0.000124319,0.000119472,0.000114658,0.000109912,0.000105544,0.000101251,9.72944e-05,9.31971e-05,8.94308e-05,8.59571e-05,8.24009e-05,7.91272e-05,7.59586e-05,7.27671e-05,6.99557e-05,6.71264e-05,6.44128e-05,6.18139e-05,5.92399e-05,5.68717e-05,5.46107e-05,5.23843e-05,5.02689e-05,4.82592e-05,4.62961e-05,4.44368e-05,4.26297e-05,4.09217e-05,3.92678e-05,3.77066e-05,3.61661e-05,3.47162e-05,3.33222e-05,3.19844e-05,3.06788e-05,2.94539e-05,2.82627e-05,2.71086e-05,2.60281e-05,2.49834e-05,2.39614e-05,2.30065e-05,2.20758e-05,2.11835e-05
2.22e-07,18.7011,18.5272,16.59,13.0808,7.93892,4.42713,2.01781,0.779079,0.341114,0.165765,0.0883728,0.0515169,0.0326459,0.022267,0.0161555,0.0123255,0.0097905,0.00803229,0.00676371,0.00581755,0.00509186,0.00452194,0.0040652,0.00369273,0.00338433,0.00312556,0.00290583,0.00271731,0.00255402,0.00241137,0.00228579,0.00217445,0.00207512,0.00198596,0.00190549,0.00183251,0.00176601,0.00170515,0.00159766,0.00150563,0.00142582,0.00135586,0.00129392,0.00123861,0.00118885,0.00112277,0.00106505,0.000983179,0.000940827,0.000890579,0.000846164,0.000816038,0.000770863,0.000738547,0.000709091,0.000675695,0.000645541,0.000618141,0.000593111,0.000559657,0.000540666,0.000517264,0.000495805,0.000476055,0.000453475,0.000436897,0.000417804,0.000403691,0.000387337,0.000369378,0.000355638,0.000340442,0.000326491,0.000313638,0.000301759,0.00028899,0.000277256,0.000266439,0.000255066,0.000244624,0.000235003,0.000226111,0.000216878,0.000207466,0.000199667,0.000191661,0.000183566,0.000176126,0.000169266,0.000162367,0.000155501,0.000149192,0.000143375,0.000137597,0.000131902,0.00012666,0.000121508,0.00011676,0.000111843,0.000107323,0.000103154,9.88866e-05,9.4958e-05,9.11555e-05,8.73255e-05,8.39516e-05,8.05563e-05,7.72997e-05,7.41809e-05,7.1092e-05,6.825e-05,6.55365e-05,6.28648e-05,6.03261e-05,5.79143e-05,5.55585e-05,5.33272e-05,5.11585e-05,4.91089e-05,4.7124e-05,4.52505e-05,4.34017e-05,4.16618e-05,3.99889e-05,3.83835e-05,3.68167e-05,3.53466e-05,3.39171e-05,3.25322e-05,3.12355e-05,2.99817e-05,2.87554e-05,2.76094e-05,2.64924e-05,2.54217e-05
2.66e-07,19.4604,19.3046,17.4726,14.2458,9.25665,5.15553,2.55164,0.972146,0.415651,0.200133,0.106288,0.0618549,0.0391652,0.0267025,0.019369,0.0147752,0.0117353,0.00962724,0.00810642,0.0069722,0.00610233,0.0054192,0.00487176,0.00442533,0.00405571,0.00374556,0.00348223,0.00325628,0.00306059,0.00288964,0.00273914,0.00260571,0.00248667,0.00237981,0.00228339,0.00219592,0.00211623,0.0020433,0.00191449,0.0018042,0.00170857,0.00162473,0.0015505,0.00148423,0.00142459,0.00134541,0.00127624,0.00117813,0.00112738,0.00106717,0.00101395,0.000977843,0.000923716,0.000884991,0.000849694,0.000809678,0.000773539,0.00074071,0.00071072,0.00067063,0.000647873,0.000619831,0.000594116,0.00057045,0.000543393,0.000523527,0.000500649,0.000483737,0.00046414,0.000442621,0.000426156,0.000407947,0.000391229,0.000375829,0.000361594,0.000346292,0.000332233,0.00031927,0.000305642,0.00029313,0.000281601,0.000270946,0.000259882,0.000248603,0.000239258,0.000229665,0.000219964,0.000211049,0.000202829,0.000194562,0.000186334,0.000178774,0.000171804,0.000164881,0.000158056,0.000151775,0.000145602,0.000139912,0.00013402,0.000128604,0.000123609,0.000118495,0.000113787,0.00010923,0.000104641,0.000100598,9.65295e-05,9.26272e-05,8.889e-05,8.51885e-05,8.1783e-05,7.85315e-05,7.533e-05,7.2288e-05,6.93979e-05,6.6575e-05,6.39013e-05,6.13026e-05,5.88465e-05,5.64681e-05,5.42231e-05,5.20077e-05,4.99227e-05,4.79182e-05,4.59944e-05,4.41169e-05,4.23554e-05,4.06425e-05,3.89829e-05,3.74291e-05,3.59267e-05,3.44572e-05,3.3084e-05,3.17455e-05,3.04625e-05
3.19e-07,20.1992,20.0753,18.3317,15.3092,10.6878,5.97686,3.15742,1.2251,0.50895,0.242247,0.128049,0.0743648,0.0470398,0.0320551,0.023245,0.0177289,0.0140798,0.0115498,0.00972472,0.00836375,0.00732004,0.00650044,0.00584367,0.00530809,0.00486468,0.00449262,0.00417673,0.00390569,0.00367095,0.00346588,0.00328535,0.00312531,0.00298251,0.00285435,0.00273868,0.00263377,0.00253819,0.0024507,0.00229621,0.00216392,0.00204921,0.00194865,0.00185963,0.00178013,0.00170861,0.00161364,0.00153067,0.00141301,0.00135214,0.00127992,0.00121609,0.00117279,0.00110787,0.00106142,0.00101909,0.00097109,0.000927749,0.000888373,0.000852402,0.000804323,0.000777029,0.000743398,0.000712556,0.000684172,0.000651721,0.000627895,0.000600456,0.000580173,0.000556669,0.00053086,0.000511113,0.000489274,0.000469223,0.000450752,0.000433679,0.000415327,0.000398465,0.000382919,0.000366573,0.000351567,0.00033774,0.00032496,0.000311691,0.000298164,0.000286955,0.00027545,0.000263815,0.000253123,0.000243264,0.000233349,0.000223481,0.000214414,0.000206054,0.00019775,0.000189566,0.000182032,0.000174628,0.000167804,0.000160737,0.000154242,0.00014825,0.000142117,0.000136471,0.000131006,0.000125502,0.000120653,0.000115773,0.000111093,0.000106611,0.000102171,9.80869e-05,9.41872e-05,9.03474e-05,8.66989e-05,8.32327e-05,7.9847e-05,7.66403e-05,7.35236e-05,7.05779e-05,6.77253e-05,6.50327e-05,6.23757e-05,5.98751e-05,5.74709e-05,5.51636e-05,5.29119e-05,5.07992e-05,4.87447e-05,4.67544e-05,4.48908e-05,4.30889e-05,4.13264e-05,3.96794e-05,3.80742e-05,3.65353e-05
3.83e-07,20.9291,20.8402,19.1777,16.3078,12.0918,6.94731,3.80475,1.56093,0.62713,0.294185,0.154599,0.0895554,0.0565805,0.0385329,0.027933,0.0213,0.0169138,0.0138732,0.0116803,0.0100452,0.00879131,0.00780676,0.00701783,0.00637453,0.00584193,0.00539506,0.00501566,0.00469016,0.00440822,0.00416193,0.00394513,0.00375292,0.00358144,0.00342752,0.00328861,0.00316263,0.00304784,0.00294279,0.00275726,0.0025984,0.00246065,0.00233989,0.00223299,0.00213753,0.00205165,0.0019376,0.00183798,0.00169668,0.0016236,0.00153687,0.00146023,0.00140823,0.00133027,0.00127451,0.00122368,0.00116604,0.001114,0.00106672,0.00102353,0.000965792,0.000933019,0.000892636,0.000855603,0.000821521,0.000782554,0.000753946,0.000720998,0.000696643,0.000668421,0.000637431,0.00061372,0.000587496,0.00056342,0.000541241,0.000520741,0.000498705,0.000478457,0.00045979,0.000440164,0.000422144,0.000405542,0.000390196,0.000374264,0.00035802,0.000344562,0.000330747,0.000316777,0.000303938,0.0002921,0.000280194,0.000268345,0.000257458,0.00024742,0.000237449,0.000227621,0.000218575,0.000209685,0.000201491,0.000193006,0.000185206,0.000178012,0.000170647,0.000163868,0.000157306,0.000150696,0.000144874,0.000139015,0.000133395,0.000128013,0.000122682,0.000117778,0.000113095,0.000108485,0.000104104,9.99418e-05,9.58764e-05,9.2026e-05,8.82836e-05,8.47465e-05,8.13212e-05,7.80882e-05,7.48977e-05,7.18951e-05,6.90083e-05,6.62378e-05,6.3534e-05,6.09972e-05,5.85303e-05,5.61404e-05,5.39027e-05,5.17391e-05,4.96227e-05,4.76451e-05,4.57176e-05,4.38698e-05
4.6e-07,21.6524,21.586,20.0014,17.2643,13.3759,8.1188,4.49032,2.00159,0.778047,0.358316,0.186943,0.107955,0.0681061,0.0463478,0.0335842,0.025603,0.0203273,0.0166714,0.0140351,0.0120696,0.0105626,0.00937936,0.00843128,0.00765825,0.00701826,0.0064813,0.00602544,0.00563434,0.00529559,0.00499969,0.00473921,0.00450829,0.00430226,0.00411734,0.00395046,0.00379912,0.00366121,0.003535,0.00331212,0.00312128,0.00295581,0.00281074,0.00268232,0.00256765,0.00246447,0.00232747,0.0022078,0.00203807,0.00195027,0.0018461,0.00175403,0.00169157,0.00159793,0.00153094,0.00146988,0.00140065,0.00133813,0.00128134,0.00122946,0.0011601,0.00112074,0.00107223,0.00102775,0.000986806,0.00094,0.000905636,0.000866059,0.000836804,0.000802904,0.000765679,0.000737196,0.000705697,0.000676777,0.000650136,0.000625511,0.000599042,0.00057472,0.000552297,0.000528722,0.000507077,0.000487135,0.000468702,0.000449563,0.000430052,0.000413886,0.000397292,0.00038051,0.000365089,0.000350869,0.000336568,0.000322335,0.000309257,0.000297199,0.000285222,0.000273418,0.000262551,0.000251873,0.00024203,0.000231837,0.000222468,0.000213827,0.000204981,0.000196837,0.000188955,0.000181016,0.000174022,0.000166984,0.000160233,0.000153768,0.000147365,0.000141474,0.00013585,0.000130311,0.000125049,0.00012005,0.000115166,0.000110541,0.000106046,0.000101797,9.76826e-05,9.37991e-05,8.99667e-05,8.636e-05,8.28923e-05,7.95644e-05,7.63167e-05,7.32695e-05,7.03063e-05,6.74355e-05,6.47476e-05,6.21487e-05,5.96065e-05,5.72311e-05,5.49157e-05,5.26962e-05
5.52e-07,22.362,22.2938,20.7808,18.1831,14.5345,9.48785,5.23954,2.54845,0.97223,0.437431,0.226182,0.130119,0.0819443,0.055715,0.0403519,0.0307533,0.0244119,0.0200186,0.0168515,0.0144906,0.0126807,0.0112597,0.0101212,0.00919298,0.00842455,0.00777986,0.00723255,0.00676299,0.00635633,0.00600109,0.0056884,0.00541119,0.00516386,0.00494188,0.00474156,0.00455988,0.00439434,0.00424285,0.00397531,0.00374624,0.00354762,0.0033735,0.00321935,0.00308171,0.00295788,0.00279344,0.0026498,0.00244608,0.0023407,0.00221568,0.00210517,0.00203021,0.00191781,0.00183742,0.00176413,0.00168104,0.00160601,0.00153784,0.00147557,0.00139233,0.00134509,0.00128687,0.00123348,0.00118435,0.00112817,0.00108693,0.00103943,0.00100432,0.00096363,0.000918952,0.000884769,0.000846964,0.000812255,0.000780281,0.000750727,0.000718958,0.000689768,0.000662857,0.000634562,0.000608584,0.00058465,0.000562526,0.000539557,0.00051614,0.000496738,0.000476822,0.000456681,0.000438172,0.000421106,0.000403942,0.00038686,0.000371164,0.000356692,0.000342318,0.00032815,0.000315109,0.000302293,0.000290479,0.000278246,0.000267002,0.000256631,0.000246014,0.00023624,0.00022678,0.000217251,0.000208858,0.000200411,0.000192309,0.00018455,0.000176865,0.000169795,0.000163044,0.000156397,0.000150081,0.000144081,0.00013822,0.000132669,0.000127274,0.000122175,0.000117237,0.000112576,0.000107976,0.000103648,9.94858e-05,9.54917e-05,9.15938e-05,8.79366e-05,8.43802e-05,8.09348e-05,7.77088e-05,7.45896e-05,7.15386e-05,6.86876e-05,6.59088e-05,6.3245e-05
6.62e-07,23.0512,22.9526,21.5019,19.0604,15.6049,10.9414,6.10172,3.17457,1.22664,0.535834,0.273976,0.156883,0.0985872,0.0669585,0.0484665,0.0369244,0.0293038,0.0240265,0.0202231,0.0173885,0.0152155,0.0135099,0.0121434,0.0110293,0.0101071,0.00933348,0.00867671,0.00811327,0.0076253,0.00719906,0.00682388,0.00649127,0.00619453,0.0059282,0.00568787,0.0054699,0.0052713,0.00508956,0.00476859,0.00449377,0.0042555,0.00404662,0.0038617,0.00369658,0.00354803,0.00335078,0.00317847,0.0029341,0.00280769,0.00265772,0.00252516,0.00243523,0.00230042,0.00220398,0.00211607,0.0020164,0.0019264,0.00184464,0.00176995,0.00167009,0.00161342,0.00154359,0.00147955,0.00142061,0.00135323,0.00130376,0.00124678,0.00120467,0.00115586,0.00110227,0.00106127,0.00101592,0.000974292,0.000935939,0.000900489,0.000862383,0.00082737,0.00079509,0.000761151,0.000729991,0.000701282,0.000674745,0.000647194,0.000619105,0.000595832,0.000571943,0.000547785,0.000525583,0.000505112,0.000484525,0.000464035,0.000445208,0.000427849,0.000410608,0.000393613,0.00037797,0.000362598,0.000348427,0.000333754,0.000320266,0.000307826,0.000295091,0.000283367,0.00027202,0.000260591,0.000250523,0.000240391,0.000230673,0.000221366,0.000212148,0.000203667,0.00019557,0.000187597,0.000180021,0.000172824,0.000165794,0.000159136,0.000152664,0.000146547,0.000140624,0.000135034,0.000129517,0.000124324,0.000119332,0.000114541,0.000109866,0.000105479,0.000101213,9.70805e-05,9.3211e-05,8.94695e-05,8.58098e-05,8.23902e-05,7.90569e-05,7.58617e-05
