,0.33773,0.35556,0.3734,0.39123,0.40907,0.4269,0.44474,0.46257,0.48041,0.51608,0.53391,0.55175,0.58742,0.60525,0.64092,0.67659,0.69443,0.7301,0.76577,0.80144,0.83711,0.87278,0.90845,0.96195,0.99762,1.05113,1.0868,1.1403,1.19381,1.24731,1.30082,1.35432,1.42566,1.47917,1.54338,1.62898,1.68606,1.77166,1.85727,1.94288,2.02849,2.1141,2.1997,2.31385,2.39946,2.5136,2.62774,2.74189,2.88457,2.99871,3.14139,3.28407,3.42675,3.59797,3.76918,3.91186,4.11162,4.28283,4.48258,4.68234,4.88209,5.11038,5.33866,5.59549,5.85231,6.10914,6.36596,6.67986,6.96522,7.27911,7.62154,7.96398,8.30641,8.67738,9.07688,9.47638,9.90442,10.361,10.8176,11.3027,11.8163,12.3585,12.9292,13.5,14.0992,14.727,15.4119,16.0967,16.8101,17.5806,18.3796,19.2072,20.0632,20.9764,21.9181,22.8883,23.9441,25,26.1414,27.3114,28.5384,29.8225,31.1637,32.562,34.0459,35.5583,37.1848,38.8399,40.6092,42.4355,44.3188,46.3164,48.3995,50.5968,52.8796,55.2481,57.7308,60.3275,63.0385,65.8921,68.8598,71.9417,75.1948,78.5906,82.1005,85.8102,89.6625,93.7147,97.938,99.9926
1e-09,20.6447,21.2784,19.7761,16.6584,5.52401,1.10054,0.343203,0.118277,0.0441069,0.00800025,0.00392565,0.00210889,0.000771044,0.000514156,0.000265352,0.000202292,0.000128631,8.97013e-05,6.69755e-05,5.26509e-05,4.30587e-05,3.63152e-05,3.13819e-05,2.61144e-05,2.3533e-05,2.14556e-05,1.90105e-05,1.71291e-05,1.56373e-05,1.44248e-05,1.34184e-05,1.2568e-05,1.16178e-05,1.10114e-05,1.03481e-05,9.62943e-06,9.21245e-06,8.6607e-06,8.1804e-06,7.75739e-06,7.38111e-06,7.04353e-06,6.73854e-06,6.37417e-06,6.12783e-06,5.82953e-06,5.56071e-06,5.31694e-06,5.04212e-06,4.84274e-06,4.61545e-06,4.40923e-06,4.22117e-06,4.01617e-06,3.86025e-06,3.68874e-06,3.50724e-06,3.36552e-06,3.21419e-06,3.07602e-06,2.94935e-06,2.8169e-06,2.69591e-06,2.57173e-06,2.47063e-06,2.35495e-06,2.25976e-06,2.16268e-06,2.06511e-06,1.976e-06,1.89427e-06,1.81251e-06,1.73156e-06,1.65754e-06,1.58461e-06,1.51783e-06,1.45226e-06,1.3883e-06,1.32974e-06,1.27271e-06,1.21742e-06,1.16405e-06,1.11516e-06,1.06795e-06,1.02044e-06,9.76975e-07,9.3533e-07,8.93911e-07,8.56002e-07,8.19852e-07,7.8418e-07,7.50374e-07,7.18333e-07,6.87049e-07,6.57513e-07,6.28845e-07,6.01853e-07,5.76427e-07,5.51251e-07,5.2763e-07,5.04937e-07,4.83192e-07,4.62394e-07,4.42535e-07,4.23247e-07,4.05242e-07,3.87815e-07,3.71005e-07,3.55092e-07,3.39801e-07,3.25144e-07,3.11125e-07,2.97736e-07,2.84972e-07,2.72666e-07,2.60975e-07,2.4975e-07,2.39e-07,2.28722e-07,2.18817e-07,2.09387e-07,2.0042e-07,1.91825e-07,1.83535e-07,1.75628e-07,1.68094e-07,1.60874e-07,1.5392e-07,1.47328e-07,1.44259e-07
1.25e-09,21.5297,21.9004,20.4388,17.6707,10.6773,1.45823,0.436068,0.148678,0.0552518,0.0100044,0.0049081,0.00263643,0.000963848,0.000642715,0.000331696,0.000252867,0.000160789,0.000112127,8.37197e-05,6.58138e-05,5.38236e-05,4.53942e-05,3.92274e-05,3.26431e-05,2.94162e-05,2.68195e-05,2.37632e-05,2.14114e-05,1.95467e-05,1.8031e-05,1.6773e-05,1.571e-05,1.45222e-05,1.37642e-05,1.29351e-05,1.20368e-05,1.15155e-05,1.08259e-05,1.02255e-05,9.69673e-06,9.22636e-06,8.80441e-06,8.42316e-06,7.96773e-06,7.65979e-06,7.28691e-06,6.95089e-06,6.64616e-06,6.30262e-06,6.05341e-06,5.76935e-06,5.51156e-06,5.27648e-06,5.02021e-06,4.82532e-06,4.61092e-06,4.38407e-06,4.20692e-06,4.01774e-06,3.84503e-06,3.68671e-06,3.52113e-06,3.3699e-06,3.21467e-06,3.08828e-06,2.94369e-06,2.82471e-06,2.70336e-06,2.5814e-06,2.47e-06,2.36784e-06,2.26564e-06,2.16445e-06,2.07193e-06,1.98076e-06,1.89728e-06,1.81533e-06,1.73538e-06,1.66217e-06,1.59088e-06,1.52178e-06,1.45506e-06,1.39396e-06,1.33495e-06,1.27555e-06,1.22122e-06,1.16916e-06,1.11738e-06,1.07e-06,1.02481e-06,9.80229e-07,9.37966e-07,8.9792e-07,8.5881e-07,8.2189e-07,7.86057e-07,7.52318e-07,7.20533e-07,6.89061e-07,6.59536e-07,6.31172e-07,6.03988e-07,5.77991e-07,5.53169e-07,5.29059e-07,5.06554e-07,4.8477e-07,4.63757e-07,4.43865e-07,4.24753e-07,4.06431e-07,3.88907e-07,3.72172e-07,3.56214e-07,3.40832e-07,3.26219e-07,3.12189e-07,2.98749e-07,2.85903e-07,2.73522e-07,2.61735e-07,2.50525e-07,2.3978e-07,2.2942e-07,2.19535e-07,2.10119e-07,2.01093e-07,1.924e-07,1.8416e-07,1.80325e-07
1.5625e-09,22.2861,22.4533,21.0204,18.4968,13.5261,1.98148,0.556722,0.187171,0.0692506,0.012512,0.00613672,0.00329601,0.00120488,0.000803424,0.000414627,0.00031609,0.000200989,0.000140161,0.00010465,8.22676e-05,6.72797e-05,5.67428e-05,4.90344e-05,4.08039e-05,3.67704e-05,3.35244e-05,2.9704e-05,2.67642e-05,2.44333e-05,2.25388e-05,2.09662e-05,1.96376e-05,1.81529e-05,1.72052e-05,1.61689e-05,1.5046e-05,1.43945e-05,1.35323e-05,1.27819e-05,1.21209e-05,1.1533e-05,1.10056e-05,1.0529e-05,9.95969e-06,9.57472e-06,9.10868e-06,8.68863e-06,8.30771e-06,7.87831e-06,7.56678e-06,7.21167e-06,6.88945e-06,6.59559e-06,6.27527e-06,6.03165e-06,5.76367e-06,5.4801e-06,5.25866e-06,5.02218e-06,4.8063e-06,4.60838e-06,4.40141e-06,4.21238e-06,4.01833e-06,3.86037e-06,3.67961e-06,3.5309e-06,3.37919e-06,3.22675e-06,3.0875e-06,2.95981e-06,2.83205e-06,2.70556e-06,2.58991e-06,2.47595e-06,2.37161e-06,2.26916e-06,2.16922e-06,2.07773e-06,1.98861e-06,1.90222e-06,1.81883e-06,1.74245e-06,1.66869e-06,1.59444e-06,1.52653e-06,1.46145e-06,1.39674e-06,1.33751e-06,1.28102e-06,1.22529e-06,1.17246e-06,1.1224e-06,1.07351e-06,1.02737e-06,9.82572e-07,9.40399e-07,9.00668e-07,8.6133e-07,8.24422e-07,7.88965e-07,7.54987e-07,7.22492e-07,6.91464e-07,6.61324e-07,6.33193e-07,6.05963e-07,5.79696e-07,5.54831e-07,5.3094e-07,5.0804e-07,4.86133e-07,4.65216e-07,4.45269e-07,4.26041e-07,4.07773e-07,3.90236e-07,3.73438e-07,3.57379e-07,3.41903e-07,3.27169e-07,3.13156e-07,2.99726e-07,2.86775e-07,2.7442e-07,2.62648e-07,2.51366e-07,2.405e-07,2.302e-07,2.25406e-07
1.95313e-09,22.9468,22.9506,21.5387,19.1957,15.1631,2.8174,0.715395,0.236079,0.0868562,0.0156501,0.00767342,0.00412075,0.00150621,0.00100433,0.000518299,0.000395121,0.000251242,0.000175202,0.000130813,0.000102835,8.41001e-05,7.0929e-05,6.12933e-05,5.10051e-05,4.59632e-05,4.19057e-05,3.71302e-05,3.34554e-05,3.05418e-05,2.81735e-05,2.62079e-05,2.45472e-05,2.26911e-05,2.15066e-05,2.02112e-05,1.88076e-05,1.79932e-05,1.69154e-05,1.59774e-05,1.51512e-05,1.44163e-05,1.3757e-05,1.31612e-05,1.24497e-05,1.19685e-05,1.13859e-05,1.08608e-05,1.03847e-05,9.84791e-06,9.45852e-06,9.01462e-06,8.61187e-06,8.24454e-06,7.8441e-06,7.53959e-06,7.20459e-06,6.85013e-06,6.57335e-06,6.27775e-06,6.00789e-06,5.7605e-06,5.50179e-06,5.26548e-06,5.02294e-06,4.82547e-06,4.59954e-06,4.41364e-06,4.22401e-06,4.03345e-06,3.85939e-06,3.69977e-06,3.54008e-06,3.38197e-06,3.2374e-06,3.09495e-06,2.96452e-06,2.83646e-06,2.71154e-06,2.59716e-06,2.48577e-06,2.37778e-06,2.27354e-06,2.17807e-06,2.08587e-06,1.99306e-06,1.90817e-06,1.82682e-06,1.74593e-06,1.67189e-06,1.60128e-06,1.53161e-06,1.46558e-06,1.40301e-06,1.34189e-06,1.28421e-06,1.22822e-06,1.1755e-06,1.12584e-06,1.07667e-06,1.03053e-06,9.86211e-07,9.43737e-07,9.03115e-07,8.64331e-07,8.26657e-07,7.91496e-07,7.57456e-07,7.24622e-07,6.93543e-07,6.63679e-07,6.35051e-07,6.07669e-07,5.8152e-07,5.56588e-07,5.32554e-07,5.09718e-07,4.87797e-07,4.66798e-07,4.46724e-07,4.27379e-07,4.08963e-07,3.91447e-07,3.74658e-07,3.5847e-07,3.43026e-07,3.28312e-07,3.14209e-07,3.00627e-07,2.87751e-07,2.81759e-07
2.44141e-09,23.5333,23.4022,22.0058,19.802,16.3328,4.44578,0.927633,0.2985,0.109032,0.0195785,0.00959569,0.0051521,0.00188291,0.00125549,0.000647895,0.000493913,0.000314057,0.000219005,0.000163518,0.000128545,0.000105126,8.86615e-05,7.66169e-05,6.37564e-05,5.7454e-05,5.23822e-05,4.64128e-05,4.18192e-05,3.81773e-05,3.5217e-05,3.27599e-05,3.0684e-05,2.83639e-05,2.68833e-05,2.5264e-05,2.35095e-05,2.24915e-05,2.11443e-05,1.99718e-05,1.8939e-05,1.80204e-05,1.71963e-05,1.64516e-05,1.55621e-05,1.49606e-05,1.42323e-05,1.3576e-05,1.29809e-05,1.23099e-05,1.18232e-05,1.12683e-05,1.07648e-05,1.03057e-05,9.80513e-06,9.42452e-06,9.00575e-06,8.56268e-06,8.21667e-06,7.84719e-06,7.50988e-06,7.20063e-06,6.87723e-06,6.58186e-06,6.27867e-06,6.03184e-06,5.74942e-06,5.51705e-06,5.28001e-06,5.04182e-06,4.82424e-06,4.62472e-06,4.42509e-06,4.22746e-06,4.04675e-06,3.86868e-06,3.70565e-06,3.54558e-06,3.38943e-06,3.24645e-06,3.10721e-06,2.97223e-06,2.84193e-06,2.72258e-06,2.60733e-06,2.49133e-06,2.38521e-06,2.28353e-06,2.18241e-06,2.08986e-06,2.0016e-06,1.91452e-06,1.83197e-06,1.75376e-06,1.67737e-06,1.60527e-06,1.53527e-06,1.46938e-06,1.4073e-06,1.34583e-06,1.28816e-06,1.23276e-06,1.17967e-06,1.1289e-06,1.08041e-06,1.03332e-06,9.89371e-07,9.46819e-07,9.05778e-07,8.66929e-07,8.29599e-07,7.93816e-07,7.59587e-07,7.26902e-07,6.95734e-07,6.65693e-07,6.37149e-07,6.09746e-07,5.83498e-07,5.58406e-07,5.34225e-07,5.11204e-07,4.89309e-07,4.68324e-07,4.48087e-07,4.28783e-07,4.10391e-07,3.92761e-07,3.75783e-07,3.59689e-07,3.52199e-07
3.05176e-09,24.0603,23.8158,22.4308,20.3373,17.2504,8.99945,1.21865,0.378638,0.137023,0.0244978,0.0120007,0.00644195,0.0023539,0.00156948,0.0008099,0.00061741,0.000392578,0.00027376,0.000204401,0.000160682,0.000131408,0.000110827,9.57714e-05,7.96958e-05,7.18176e-05,6.54779e-05,5.80161e-05,5.22742e-05,4.77216e-05,4.40213e-05,4.09499e-05,3.83549e-05,3.5455e-05,3.36042e-05,3.15801e-05,2.93869e-05,2.81144e-05,2.64305e-05,2.49647e-05,2.36738e-05,2.25255e-05,2.14953e-05,2.05645e-05,1.94526e-05,1.87008e-05,1.77904e-05,1.69701e-05,1.62261e-05,1.53874e-05,1.4779e-05,1.40854e-05,1.3456e-05,1.28821e-05,1.22564e-05,1.17806e-05,1.12572e-05,1.07033e-05,1.02709e-05,9.809e-06,9.38735e-06,9.00079e-06,8.59655e-06,8.22733e-06,7.84835e-06,7.53979e-06,7.18678e-06,6.89632e-06,6.60002e-06,6.30227e-06,6.03031e-06,5.78089e-06,5.53138e-06,5.28434e-06,5.05845e-06,4.83587e-06,4.63207e-06,4.43198e-06,4.23679e-06,4.05807e-06,3.88401e-06,3.7153e-06,3.55242e-06,3.40323e-06,3.25917e-06,3.11417e-06,2.98152e-06,2.85442e-06,2.72801e-06,2.61233e-06,2.502e-06,2.39315e-06,2.28997e-06,2.1922e-06,2.09671e-06,2.00659e-06,1.91909e-06,1.83672e-06,1.75913e-06,1.68229e-06,1.6102e-06,1.54096e-06,1.47459e-06,1.41112e-06,1.35052e-06,1.29165e-06,1.23671e-06,1.18353e-06,1.13223e-06,1.08366e-06,1.037e-06,9.92269e-07,9.49483e-07,9.08626e-07,8.69669e-07,8.32115e-07,7.96437e-07,7.62183e-07,7.29373e-07,6.98009e-07,6.67781e-07,6.39005e-07,6.11636e-07,5.85404e-07,5.6011e-07,5.35979e-07,5.12989e-07,4.90952e-07,4.6973e-07,4.49611e-07,4.40249e-07
3.8147e-09,24.5385,24.1969,22.8204,20.8165,18.0082,12.5087,1.63339,0.482332,0.172443,0.0306611,0.0150105,0.00805528,0.00294278,0.00196202,0.00101243,0.000771792,0.000490735,0.000342207,0.000255504,0.000200855,0.000164261,0.000138535,0.000119715,9.96198e-05,8.97724e-05,8.18477e-05,7.25204e-05,6.53429e-05,5.96523e-05,5.50268e-05,5.11875e-05,4.79438e-05,4.43188e-05,4.20054e-05,3.94752e-05,3.67337e-05,3.5143e-05,3.30382e-05,3.1206e-05,2.95923e-05,2.81569e-05,2.68692e-05,2.57057e-05,2.43159e-05,2.3376e-05,2.22381e-05,2.12126e-05,2.02827e-05,1.92343e-05,1.84737e-05,1.76068e-05,1.68201e-05,1.61027e-05,1.53206e-05,1.47258e-05,1.40715e-05,1.33792e-05,1.28386e-05,1.22613e-05,1.17342e-05,1.1251e-05,1.07457e-05,1.02842e-05,9.81046e-06,9.42477e-06,8.98351e-06,8.62041e-06,8.25005e-06,7.87786e-06,7.5379e-06,7.22614e-06,6.91423e-06,6.60543e-06,6.32307e-06,6.04485e-06,5.7901e-06,5.53998e-06,5.29599e-06,5.0726e-06,4.85503e-06,4.64413e-06,4.44053e-06,4.25405e-06,4.07397e-06,3.89272e-06,3.7269e-06,3.56803e-06,3.41002e-06,3.26542e-06,3.1275e-06,2.99144e-06,2.86247e-06,2.74025e-06,2.6209e-06,2.50824e-06,2.39887e-06,2.29591e-06,2.19891e-06,2.10287e-06,2.01276e-06,1.9262e-06,1.84324e-06,1.76391e-06,1.68815e-06,1.61457e-06,1.5459e-06,1.47941e-06,1.41528e-06,1.35458e-06,1.29625e-06,1.24034e-06,1.18686e-06,1.13579e-06,1.08709e-06,1.04015e-06,9.95549e-07,9.52732e-07,9.1172e-07,8.72512e-07,8.34729e-07,7.98758e-07,7.64548e-07,7.31758e-07,7.00138e-07,6.69974e-07,6.41236e-07,6.13691e-07,5.87163e-07,5.62015e-07,5.50312e-07
4.76837e-09,24.976,24.55,23.1799,21.2501,18.6547,14.3005,2.26383,0.617933,0.217412,0.0383872,0.0187782,0.0100735,0.00367909,0.00245281,0.00126561,0.000964787,0.000613439,0.000427768,0.000319385,0.000251071,0.000205328,0.000173171,0.000149645,0.000124526,0.000112216,0.00010231,9.0651e-05,8.16789e-05,7.45655e-05,6.87837e-05,6.39846e-05,5.99299e-05,5.53987e-05,5.25068e-05,4.93441e-05,4.59172e-05,4.39288e-05,4.12977e-05,3.90076e-05,3.69905e-05,3.51962e-05,3.35866e-05,3.21322e-05,3.03948e-05,2.92201e-05,2.77977e-05,2.65158e-05,2.53534e-05,2.40429e-05,2.30922e-05,2.20085e-05,2.10252e-05,2.01284e-05,1.91507e-05,1.84073e-05,1.75894e-05,1.67241e-05,1.60483e-05,1.53266e-05,1.46678e-05,1.40638e-05,1.34322e-05,1.28553e-05,1.22631e-05,1.1781e-05,1.12294e-05,1.07755e-05,1.03126e-05,9.84734e-06,9.42239e-06,9.03268e-06,8.6428e-06,8.2568e-06,7.90385e-06,7.55607e-06,7.23764e-06,6.92499e-06,6.62e-06,6.34076e-06,6.06879e-06,5.80517e-06,5.55068e-06,5.31757e-06,5.09247e-06,4.8659e-06,4.65864e-06,4.46004e-06,4.26253e-06,4.08179e-06,3.90939e-06,3.73931e-06,3.57809e-06,3.42533e-06,3.27613e-06,3.1353e-06,2.9986e-06,2.86989e-06,2.74864e-06,2.62859e-06,2.51595e-06,2.40775e-06,2.30406e-06,2.20489e-06,2.11019e-06,2.01822e-06,1.93237e-06,1.84927e-06,1.76911e-06,1.69323e-06,1.62032e-06,1.55043e-06,1.48357e-06,1.41974e-06,1.35886e-06,1.30019e-06,1.24444e-06,1.19092e-06,1.13965e-06,1.09064e-06,1.04341e-06,9.98451e-07,9.55686e-07,9.14698e-07,8.75174e-07,8.3747e-07,8.01547e-07,7.67115e-07,7.33955e-07,7.02521e-07,6.87891e-07
5.96046e-09,25.3789,24.8789,23.5135,21.6458,19.2187,15.5278,3.35574,0.797878,0.27475,0.0480797,0.0234962,0.0125989,0.00459984,0.00306646,0.00158214,0.00120606,0.000766828,0.000534725,0.000399239,0.000313844,0.000256663,0.000216465,0.000187057,0.000155658,0.000140271,0.000127889,0.000113314,0.000102099,9.32071e-05,8.598e-05,7.99812e-05,7.49129e-05,6.92489e-05,6.56336e-05,6.16806e-05,5.73967e-05,5.49112e-05,5.16224e-05,4.87596e-05,4.62383e-05,4.39954e-05,4.19834e-05,4.01653e-05,3.79937e-05,3.65251e-05,3.47472e-05,3.31449e-05,3.16918e-05,3.00537e-05,2.88654e-05,2.75107e-05,2.62815e-05,2.51605e-05,2.39385e-05,2.30092e-05,2.19869e-05,2.09051e-05,2.00604e-05,1.91583e-05,1.83348e-05,1.75798e-05,1.67903e-05,1.60691e-05,1.53289e-05,1.47263e-05,1.40368e-05,1.34695e-05,1.28908e-05,1.23092e-05,1.1778e-05,1.12909e-05,1.08035e-05,1.0321e-05,9.87985e-06,9.44511e-06,9.04708e-06,8.65627e-06,8.27502e-06,7.92597e-06,7.58602e-06,7.25649e-06,6.93837e-06,6.64699e-06,6.36561e-06,6.08239e-06,5.82332e-06,5.57507e-06,5.32818e-06,5.10225e-06,4.88675e-06,4.67415e-06,4.47263e-06,4.28167e-06,4.09517e-06,3.91914e-06,3.74826e-06,3.58738e-06,3.43582e-06,3.28574e-06,3.14495e-06,3.0097e-06,2.88008e-06,2.75611e-06,2.63775e-06,2.52278e-06,2.41547e-06,2.31159e-06,2.21139e-06,2.11654e-06,2.0254e-06,1.93804e-06,1.85447e-06,1.77467e-06,1.69858e-06,1.62524e-06,1.55555e-06,1.48865e-06,1.42457e-06,1.36331e-06,1.30427e-06,1.24807e-06,1.19461e-06,1.14338e-06,1.09397e-06,1.04684e-06,1.00194e-06,9.58897e-07,9.17447e-07,8.78153e-07,8.59867e-07
