,0.378908,0.414654,0.4504,0.486146,0.521892,0.557638,0.593384,0.62913,0.664876,0.700622,0.736368,0.772114,0.80786,0.843606,0.879352,0.915098,0.950844,0.98659,1.02234,1.05808,1.09383,1.12957,1.16532,1.20107,1.23681,1.27256,1.3083,1.34405,1.3798,1.41554,1.45129,1.48703,1.52278,1.55853,1.59427,1.63002,1.66576,1.70151,1.73726,1.773,1.80875,1.84449,1.88024,1.91599,1.95173,1.98748,2.02322,2.05897,2.09472,2.13046,2.16621,2.2377,2.30919,2.38068,2.45218,2.52367,2.59516,2.66665,2.73814,2.80964,2.88113,2.95262,3.02411,3.0956,3.1671,3.23859,3.31008,3.38157,3.45306,3.52456,3.59605,3.66754,3.73903,3.81052,3.88202,3.95351,4.025,4.09649,4.16798,4.23948,4.31097,4.38246,4.45395,4.52544,4.59694,4.66843,4.73992,4.81141,4.8829,4.9544,5.02589,5.20462,5.49059,5.77655,6.09827,6.41998,6.7417,7.09916,7.45662,7.84982,8.27877,8.70773,9.13668,9.63712,10.1376,10.638,11.2099,11.7819,12.3896,13.033,13.6764,14.3913,15.1063,15.8927,16.7148,17.5727,18.4664,19.3958,20.3967,21.4333,22.5057,23.6496,24.8292,26.116,27.4386,28.797,30.2626,31.7996,33.4082,35.0883,36.8756,38.7344
1e-08,15.4742,13.7073,11.7983,10.1881,8.76692,7.23392,4.8271,1.22895,0.318119,0.110267,0.0454923,0.0212127,0.010841,0.00594124,0.0055546,0.00533762,0.00513696,0.00495084,0.00477773,0.00461632,0.00446546,0.00432415,0.00419151,0.00406676,0.00394922,0.00383829,0.00373342,0.00363413,0.00353998,0.00345058,0.00336559,0.00328469,0.00320758,0.00313402,0.00306375,0.00299656,0.00293226,0.00287065,0.00281159,0.0027549,0.00270046,0.00264812,0.00259778,0.00254931,0.00250262,0.00245761,0.00241419,0.00237228,0.00233179,0.00229267,0.00225484,0.0021828,0.00211522,0.0020517,0.00199188,0.00193545,0.00188214,0.00183168,0.00178385,0.00173846,0.00169532,0.00165428,0.00161517,0.00157787,0.00154225,0.0015082,0.00147563,0.00144443,0.00141453,0.00138583,0.00135828,0.0013318,0.00130634,0.00128183,0.00125822,0.00123547,0.00121353,0.00119235,0.0011719,0.00115213,0.00113303,0.00111454,0.00109665,0.00107933,0.00106254,0.00104627,0.00103049,0.00101518,0.00100032,0.000985881,0.000971857,0.000938483,0.000889604,0.000845564,0.000800956,0.000760819,0.000724513,0.000688032,0.000655049,0.000622236,0.000589996,0.000560932,0.000534597,0.000506836,0.000481816,0.00045915,0.000435724,0.000414573,0.000394239,0.000374775,0.000357144,0.000339402,0.000323339,0.000307339,0.000292222,0.000277956,0.000264505,0.00025183,0.000239473,0.00022789,0.000217032,0.000206534,0.000196722,0.000187029,0.000178013,0.000169617,0.000161402,0.000153601,0.000146205,0.000139204,0.000132457,0.000126101
1.25892e-08,15.5664,13.7538,11.8452,10.2515,8.86896,7.42658,5.31312,1.63745,0.408445,0.139896,0.0574837,0.0267576,0.0136627,0.00748413,0.00715263,0.00687323,0.00661483,0.00637517,0.00615226,0.00594441,0.00575015,0.00556818,0.00539738,0.00523674,0.00508539,0.00494254,0.0048075,0.00467964,0.00455841,0.0044433,0.00433386,0.00422968,0.00413039,0.00403566,0.00394517,0.00385865,0.00377585,0.00369652,0.00362046,0.00354747,0.00347736,0.00340997,0.00334514,0.00328273,0.00322261,0.00316465,0.00310874,0.00305477,0.00300264,0.00295226,0.00290354,0.00281078,0.00272376,0.00264196,0.00256494,0.00249227,0.00242362,0.00235864,0.00229706,0.00223861,0.00218306,0.0021302,0.00207984,0.00203181,0.00198594,0.0019421,0.00190016,0.00185999,0.00182148,0.00178453,0.00174905,0.00171496,0.00168217,0.00165061,0.00162021,0.00159091,0.00156265,0.00153538,0.00150904,0.0014836,0.00145899,0.00143519,0.00141216,0.00138985,0.00136823,0.00134728,0.00132696,0.00130724,0.0012881,0.00126951,0.00125146,0.00120848,0.00114554,0.00108883,0.00103139,0.000979703,0.000932951,0.000885975,0.000843502,0.00080125,0.000759735,0.000722309,0.000688398,0.000652651,0.000620432,0.000591245,0.00056108,0.000533843,0.000507659,0.000482596,0.000459892,0.000437046,0.000416362,0.000395759,0.000376293,0.000357922,0.000340601,0.00032428,0.000308368,0.000293453,0.00027947,0.000265953,0.000253318,0.000240836,0.000229227,0.000218414,0.000207837,0.000197791,0.000188267,0.000179253,0.000170565,0.00016238
1.58489e-08,15.6537,13.7985,11.8903,10.3122,8.96527,7.60263,5.72546,2.19054,0.527423,0.177866,0.0727082,0.0337696,0.0172238,0.00942923,0.00916444,0.00880645,0.00847538,0.0081683,0.0078827,0.00761639,0.00736749,0.00713434,0.0069155,0.00670968,0.00651576,0.00633273,0.0061597,0.00599588,0.00584055,0.00569306,0.00555284,0.00541935,0.00529214,0.00517076,0.00505482,0.00494397,0.00483788,0.00473624,0.00463879,0.00454527,0.00445544,0.00436909,0.00428603,0.00420607,0.00412903,0.00405477,0.00398313,0.00391398,0.00384719,0.00378264,0.00372022,0.00360136,0.00348986,0.00338506,0.00328637,0.00319327,0.00310531,0.00302205,0.00294315,0.00286826,0.00279709,0.00272936,0.00266484,0.00260329,0.00254453,0.00248836,0.00243461,0.00238314,0.0023338,0.00228646,0.00224101,0.00219732,0.00215531,0.00211487,0.00207592,0.00203838,0.00200218,0.00196724,0.00193349,0.00190089,0.00186936,0.00183887,0.00180935,0.00178077,0.00175307,0.00172623,0.00170019,0.00167493,0.0016504,0.00162659,0.00160345,0.00154839,0.00146774,0.00139508,0.00132148,0.00125526,0.00119536,0.00113517,0.00108075,0.00102662,0.000973425,0.000925473,0.000882023,0.000836221,0.000794941,0.000757544,0.000718894,0.000683996,0.000650448,0.000618336,0.000589245,0.000559973,0.000533472,0.000507074,0.000482133,0.000458595,0.000436402,0.000415491,0.000395102,0.000375993,0.000358077,0.000340758,0.000324568,0.000308575,0.000293701,0.000279848,0.000266295,0.000253423,0.000241221,0.000229671,0.000218539,0.000208052
1.99526e-08,15.7363,13.8415,11.9338,10.3704,9.05646,7.76462,6.07996,2.88517,0.686207,0.226766,0.0920813,0.0426471,0.0217208,0.0118822,0.0116971,0.0112402,0.0108177,0.0104257,0.0100612,0.00972128,0.00940359,0.00910601,0.00882668,0.00856398,0.00831647,0.00808286,0.00786202,0.00765292,0.00745466,0.00726641,0.00708743,0.00691706,0.00675469,0.00659977,0.00645179,0.0063103,0.00617489,0.00604516,0.00592078,0.00580141,0.00568675,0.00557655,0.00547053,0.00536847,0.00527014,0.00517536,0.00508392,0.00499566,0.00491041,0.00482802,0.00474835,0.00459664,0.00445433,0.00432057,0.0041946,0.00407578,0.0039635,0.00385724,0.00375652,0.00366094,0.0035701,0.00348365,0.0034013,0.00332275,0.00324774,0.00317605,0.00310745,0.00304175,0.00297878,0.00291835,0.00286034,0.00280458,0.00275095,0.00269934,0.00264963,0.00260172,0.0025555,0.00251091,0.00246784,0.00242622,0.00238598,0.00234706,0.00230939,0.0022729,0.00223756,0.00220329,0.00217006,0.00213781,0.00210651,0.00207612,0.00204658,0.0019763,0.00187337,0.00178063,0.00168669,0.00160217,0.00152571,0.00144889,0.00137943,0.00131034,0.00124244,0.00118124,0.00112578,0.00106732,0.00101463,0.000966901,0.000917569,0.000873027,0.000830207,0.00078922,0.00075209,0.000714729,0.000680903,0.00064721,0.000615376,0.000585333,0.000557007,0.000530317,0.000504293,0.000479903,0.000457036,0.00043493,0.000414267,0.000393854,0.000374869,0.000357187,0.000339889,0.00032346,0.000307885,0.000293144,0.000278935,0.00026555
2.51188e-08,15.8148,13.8829,11.9756,10.4263,9.14304,7.9146,6.3892,3.63382,0.901692,0.290154,0.116806,0.0539033,0.0274043,0.0149771,0.0148856,0.0143041,0.0137664,0.0132676,0.0128037,0.0123711,0.0119668,0.0115882,0.0112327,0.0108984,0.0105834,0.0102861,0.0100051,0.00973898,0.00948667,0.00924711,0.00901935,0.00880254,0.00859591,0.00839875,0.00821044,0.00803039,0.00785806,0.00769297,0.00753468,0.00738277,0.00723687,0.00709662,0.0069617,0.00683182,0.0067067,0.00658607,0.00646971,0.00635739,0.0062489,0.00614405,0.00604267,0.00584961,0.00566851,0.00549828,0.00533798,0.00518676,0.00504388,0.00490865,0.00478049,0.00465885,0.00454325,0.00443324,0.00432843,0.00422847,0.00413302,0.00404178,0.00395449,0.00387088,0.00379074,0.00371385,0.00364002,0.00356906,0.00350082,0.00343514,0.00337187,0.0033109,0.00325209,0.00319534,0.00314053,0.00308757,0.00303636,0.00298683,0.00293889,0.00289246,0.00284748,0.00280387,0.00276158,0.00272055,0.00268071,0.00264203,0.00260445,0.00251501,0.00238402,0.002266,0.00214646,0.0020389,0.0019416,0.00184383,0.00175544,0.00166751,0.00158111,0.00150322,0.00143265,0.00135826,0.0012912,0.00123046,0.00116768,0.001111,0.00105651,0.00100435,0.000957098,0.000909552,0.000866506,0.000823629,0.000783117,0.000744885,0.000708838,0.000674872,0.000641755,0.000610716,0.000581616,0.000553485,0.000527189,0.000501212,0.000477053,0.00045455,0.000432537,0.000411629,0.00039181,0.00037305,0.000354969,0.000337934
3.16228e-08,15.8894,13.9228,12.0159,10.48,9.22547,8.05425,6.66268,4.32479,1.20008,0.373032,0.148483,0.0682038,0.034595,0.0188842,0.0188997,0.0181614,0.0174787,0.0168454,0.0162564,0.0157072,0.0151939,0.014713,0.0142617,0.0138373,0.0134373,0.0130599,0.0127031,0.0123652,0.0120449,0.0117407,0.0114515,0.0111763,0.0109139,0.0106636,0.0104245,0.0101959,0.00997708,0.00976748,0.0095665,0.00937363,0.00918838,0.00901031,0.00883901,0.00867411,0.00851524,0.00836209,0.00821435,0.00807174,0.007934,0.00780087,0.00767215,0.00742703,0.00719709,0.00698096,0.00677744,0.00658544,0.00640402,0.00623233,0.00606961,0.00591517,0.00576839,0.00562872,0.00549565,0.00536873,0.00524754,0.0051317,0.00502087,0.00491472,0.00481296,0.00471534,0.00462159,0.0045315,0.00444486,0.00436146,0.00428114,0.00420373,0.00412906,0.004057,0.00398741,0.00392017,0.00385516,0.00379227,0.0037314,0.00367245,0.00361534,0.00355997,0.00350628,0.00345418,0.0034036,0.00335449,0.00330677,0.00319322,0.0030269,0.00287706,0.00272528,0.00258871,0.00246518,0.00234105,0.00222882,0.00211718,0.00200748,0.00190859,0.00181898,0.00172453,0.00163939,0.00156227,0.00148256,0.00141059,0.00134141,0.00127518,0.00121519,0.00115482,0.00110017,0.00104573,0.000994295,0.000945753,0.000899985,0.00085686,0.000814813,0.000775404,0.000738456,0.000702739,0.000669352,0.00063637,0.000605696,0.000577125,0.000549176,0.000522631,0.000497466,0.000473647,0.00045069,0.000429062
3.98107e-08,15.9604,13.9613,12.0549,10.5317,9.30416,8.18491,6.90746,4.91448,1.6212,0.482637,0.189268,0.0864165,0.0437043,0.0238201,0.0239531,0.0230174,0.0221521,0.0213495,0.020603,0.0199069,0.0192564,0.018647,0.018075,0.0175371,0.0170302,0.0165518,0.0160996,0.0156714,0.0152654,0.0148799,0.0145134,0.0141646,0.0138321,0.0135148,0.0132118,0.0129221,0.0126448,0.0123791,0.0121244,0.01188,0.0116452,0.0114195,0.0112024,0.0109934,0.010792,0.0105979,0.0104107,0.01023,0.0100554,0.00988667,0.00972352,0.00941287,0.00912145,0.00884753,0.00858959,0.00834625,0.00811633,0.00789873,0.0076925,0.00749676,0.00731074,0.00713372,0.00696508,0.00680422,0.00665063,0.00650381,0.00636334,0.00622881,0.00609985,0.00597612,0.00585731,0.00574313,0.00563332,0.00552763,0.00542583,0.00532772,0.00523309,0.00514176,0.00505356,0.00496834,0.00488595,0.00480624,0.0047291,0.00465439,0.004582,0.00451183,0.00444378,0.00437775,0.00431366,0.00425141,0.00419094,0.00404702,0.00383623,0.00364632,0.00345396,0.00328088,0.00312431,0.002967,0.00282476,0.00268327,0.00254424,0.00241891,0.00230534,0.00218563,0.00207773,0.00197999,0.00187897,0.00178776,0.00170007,0.00161614,0.00154011,0.0014636,0.00139433,0.00132534,0.00126015,0.00119863,0.00114062,0.00108597,0.00103268,0.000982731,0.000935905,0.000890637,0.000848324,0.000806523,0.000767647,0.000731437,0.000696014,0.000662371,0.000630479,0.000600291,0.000571196,0.000543785
5.01187e-08,16.0281,13.9984,12.0926,10.5815,9.37944,8.30772,7.1289,5.41025,2.21413,0.629845,0.242125,0.109687,0.0552638,0.0300618,0.0303149,0.0291308,0.0280356,0.0270198,0.0260751,0.0251942,0.0243708,0.0235996,0.0228757,0.0221949,0.0215534,0.020948,0.0203756,0.0198337,0.0193199,0.018832,0.0183682,0.0179266,0.0175058,0.0171043,0.0167208,0.0163541,0.0160032,0.015667,0.0153446,0.0150352,0.0147381,0.0144525,0.0141777,0.0139132,0.0136584,0.0134127,0.0131758,0.012947,0.0127261,0.0125125,0.0123061,0.0119129,0.0115441,0.0111974,0.010871,0.010563,0.010272,0.00999662,0.00973561,0.00948788,0.00925245,0.00902842,0.00881498,0.00861141,0.00841702,0.00823121,0.00805343,0.00788317,0.00771996,0.00756336,0.007413,0.0072685,0.00712952,0.00699576,0.00686692,0.00674275,0.00662298,0.0065074,0.00639578,0.00628792,0.00618365,0.00608277,0.00598513,0.00589058,0.00579897,0.00571017,0.00562404,0.00554047,0.00545935,0.00538058,0.00530404,0.00512189,0.00485513,0.00461478,0.00437132,0.00415227,0.00395412,0.00375502,0.00357501,0.00339594,0.00321998,0.00306136,0.00291764,0.00276613,0.00262958,0.00250587,0.00237802,0.00226258,0.00215161,0.00204539,0.00194916,0.00185233,0.00176467,0.00167735,0.00159484,0.00151698,0.00144357,0.0013744,0.00130695,0.00124374,0.00118448,0.00112719,0.00107364,0.00102073,0.000971532,0.000925705,0.000880874,0.000838296,0.000797932,0.000759727,0.000722904,0.000688213
6.30958e-08,16.0927,14.0342,12.129,10.6297,9.45163,8.42363,7.33105,5.83143,2.98638,0.831768,0.311231,0.139544,0.0699644,0.0379638,0.0383241,0.0368271,0.0354426,0.0341585,0.0329641,0.0318505,0.0308096,0.0298346,0.0289194,0.0280587,0.0272478,0.0264824,0.0257588,0.0250738,0.0244242,0.0238074,0.023221,0.0226628,0.0221308,0.0216233,0.0211384,0.0206749,0.0202312,0.0198062,0.0193986,0.0190075,0.0186319,0.0182708,0.0179235,0.0175891,0.0172669,0.0169564,0.0166568,0.0163676,0.0160883,0.0158184,0.0155573,0.0150603,0.014594,0.0141558,0.0137431,0.0133537,0.0129859,0.0126377,0.0123078,0.0119946,0.0116969,0.0114137,0.0111439,0.0108865,0.0106408,0.0104059,0.0101811,0.0099659,0.00975956,0.0095616,0.00937151,0.00918883,0.00901313,0.00884403,0.00868116,0.00852418,0.00837277,0.00822665,0.00808554,0.00794919,0.00781736,0.00768983,0.0075664,0.00744687,0.00733106,0.00721879,0.00710991,0.00700426,0.00690171,0.00680212,0.00670536,0.00647509,0.00613785,0.005834,0.00552622,0.0052493,0.0049988,0.0047471,0.00451953,0.00429314,0.0040707,0.00387017,0.00368847,0.00349694,0.00332431,0.00316792,0.00300629,0.00286036,0.00272006,0.00258578,0.00246412,0.00234171,0.00223089,0.0021205,0.0020162,0.00191777,0.00182496,0.00173751,0.00165225,0.00157234,0.00149742,0.00142499,0.00135729,0.00129041,0.00122821,0.00117028,0.0011136,0.00105977,0.00100875,0.000960446,0.000913895,0.000870039
