,0.34166,0.373237,0.409326,0.440903,0.476992,0.508569,0.544658,0.576235,0.612324,0.643901,0.67999,0.713823,0.747656,0.781489,0.815322,0.849155,0.882988,0.916821,0.950654,0.984487,1.01832,1.04539,1.08147,1.11756,1.15365,1.18072,1.21681,1.2529,1.28898,1.31605,1.35214,1.38823,1.42432,1.45138,1.48747,1.51905,1.55965,1.58671,1.62731,1.65438,1.69498,1.72205,1.76265,1.78971,1.83031,1.85738,1.89798,1.92504,1.96564,1.99271,2.03331,2.10098,2.16864,2.23631,2.30397,2.37164,2.43931,2.50697,2.57464,2.6423,2.70997,2.77764,2.8453,2.91297,2.98063,3.0483,3.10243,3.18363,3.23776,3.31896,3.3731,3.4543,3.50843,3.58963,3.64376,3.72496,3.77909,3.86029,3.91442,3.99562,4.06329,4.13096,4.19862,4.26629,4.33395,4.40162,4.46929,4.53695,4.60462,4.67228,4.73995,4.90911,5.17978,5.45044,5.75494,6.05944,6.36393,6.70226,7.04059,7.41276,7.81875,8.22475,8.63075,9.10441,9.57807,10.0517,10.5931,11.1344,11.7095,12.3185,12.9275,13.6042,14.2809,15.0252,15.8033,16.6153,17.4612,18.3408,19.2881,20.2693,21.2843,22.3669,23.4834,24.7014,25.9532,27.2389,28.626,30.0809,31.6034,33.2273,34.8852,36.6445,38.4715,40.4338,44.5952,46.862,49.298,51.7002,54.3053,57.0119
6.30961e-06,0.579817,10.7528,11.0208,8.8879,5.00984,1.59448,0.455791,0.183543,0.0766834,0.040219,0.0216209,0.0130491,0.00842094,0.00574044,0.00409445,0.00303267,0.00231853,0.00182075,0.00146295,0.00119881,0.00100272,0.000876063,0.000741392,0.000635801,0.000551635,0.000499296,0.000440724,0.000392288,0.000351796,0.000325639,0.000295349,0.000269384,0.000246958,0.000232082,0.000214437,0.000201541,0.000185899,0.000176571,0.000163988,0.000156422,0.000146138,0.000139909,0.000131385,0.000126189,0.000119037,0.000114652,0.000108583,0.000104844,9.96447e-05,9.64265e-05,9.21198e-05,8.53915e-05,7.94971e-05,7.42977e-05,6.96844e-05,6.55678e-05,6.18758e-05,5.87032e-05,5.56799e-05,5.29331e-05,5.04279e-05,4.81355e-05,4.60307e-05,4.40924e-05,4.23024e-05,4.07136e-05,3.94706e-05,3.77357e-05,3.66577e-05,3.51466e-05,3.42041e-05,3.28776e-05,3.20469e-05,3.08742e-05,3.01372e-05,2.90936e-05,2.84359e-05,2.75019e-05,2.69117e-05,2.60712e-05,2.5455e-05,2.48228e-05,2.42208e-05,2.36465e-05,2.30986e-05,2.2575e-05,2.20742e-05,2.15947e-05,2.11357e-05,2.06952e-05,2.02729e-05,1.92876e-05,1.78953e-05,1.66901e-05,1.5515e-05,1.44953e-05,1.36026e-05,1.27329e-05,1.19695e-05,1.1231e-05,1.0525e-05,9.90481e-06,9.35583e-06,8.79014e-06,8.29146e-06,7.84866e-06,7.39975e-06,7.00193e-06,6.62605e-06,6.2722e-06,5.95656e-06,5.6436e-06,5.36422e-06,5.08963e-06,4.83351e-06,4.59475e-06,4.3722e-06,4.16477e-06,3.96461e-06,3.77886e-06,3.60633e-06,3.44101e-06,3.28777e-06,3.13761e-06,2.99903e-06,2.87089e-06,2.74638e-06,2.62892e-06,0,0,2.09903e-06,2.01656e-06,1.93928e-06,1.8644e-06,1.72832e-06,1.66475e-06,1.60321e-06,1.5484e-06,1.49462e-06,1.44412e-06
7.94329e-06,0.736316,11.5686,11.4205,9.35924,5.88868,2.0974,0.584297,0.232993,0.0969214,0.0507508,0.0272585,0.0164443,0.0106089,0.0072305,0.00515653,0.00381897,0.00291948,0.00229256,0.00184198,0.00150938,0.00126246,0.00110298,0.000933416,0.000800469,0.0006945,0.000628603,0.000554858,0.000493877,0.000442898,0.000409966,0.000371831,0.000339142,0.000310907,0.000292179,0.000269964,0.000253729,0.000234036,0.000222292,0.000206451,0.000196926,0.000183979,0.000176137,0.000165406,0.000158865,0.000149859,0.000144339,0.000136699,0.000131992,0.000125446,0.000121395,0.000115973,0.000107502,0.000100081,9.3536e-05,8.77278e-05,8.25451e-05,7.78969e-05,7.39035e-05,7.00973e-05,6.66391e-05,6.34854e-05,6.0599e-05,5.79494e-05,5.55093e-05,5.32558e-05,5.12555e-05,4.96906e-05,4.75065e-05,4.61493e-05,4.4247e-05,4.30604e-05,4.13905e-05,4.03446e-05,3.88682e-05,3.79407e-05,3.66268e-05,3.57987e-05,3.46227e-05,3.38798e-05,3.28217e-05,3.20459e-05,3.12502e-05,3.0492e-05,2.97693e-05,2.90794e-05,2.84203e-05,2.77897e-05,2.71863e-05,2.66082e-05,2.60538e-05,2.55219e-05,2.42818e-05,2.25288e-05,2.10117e-05,1.95321e-05,1.82486e-05,1.71246e-05,1.60299e-05,1.50688e-05,1.4139e-05,1.32501e-05,1.24694e-05,1.17783e-05,1.10661e-05,1.04384e-05,9.88083e-06,9.31574e-06,8.81487e-06,8.34168e-06,7.89625e-06,7.49882e-06,7.10483e-06,6.75318e-06,6.40744e-06,6.08503e-06,5.78443e-06,5.50429e-06,5.24311e-06,4.99116e-06,4.7573e-06,4.54011e-06,4.33195e-06,4.13904e-06,3.95002e-06,3.77554e-06,3.61421e-06,3.4575e-06,3.30959e-06,0,0,2.64059e-06,2.53684e-06,2.43962e-06,2.34543e-06,2.17423e-06,2.09427e-06,2.01685e-06,1.94789e-06,1.88023e-06,1.81671e-06
1e-05,0.937195,12.2545,11.7711,9.76475,6.64203,2.76135,0.752762,0.296434,0.12263,0.0640803,0.0343795,0.0207285,0.0133678,0.0091086,0.00649478,0.00480951,0.0036764,0.00288678,0.00231931,0.00190046,0.00158953,0.00138871,0.0011752,0.0010078,0.000874382,0.00079141,0.000698561,0.000621783,0.000557599,0.000516137,0.000468124,0.000426969,0.000391421,0.000367842,0.000339874,0.000319434,0.00029464,0.000279855,0.000259912,0.00024792,0.00023162,0.000221747,0.000208237,0.000200002,0.000188665,0.000181715,0.000172097,0.00016617,0.00015793,0.000152829,0.000146003,0.000135339,0.000125996,0.000117756,0.000110444,0.000103919,9.80676e-05,9.30397e-05,8.82479e-05,8.38944e-05,7.99238e-05,7.62904e-05,7.29544e-05,6.98825e-05,6.70456e-05,6.45277e-05,6.25573e-05,5.98076e-05,5.8099e-05,5.57042e-05,5.42099e-05,5.21078e-05,5.07913e-05,4.89325e-05,4.77646e-05,4.61107e-05,4.50684e-05,4.35879e-05,4.26523e-05,4.13201e-05,4.03435e-05,3.93418e-05,3.83874e-05,3.74776e-05,3.6609e-05,3.5779e-05,3.49854e-05,3.42257e-05,3.3498e-05,3.28e-05,3.21303e-05,3.05691e-05,2.83624e-05,2.64522e-05,2.45897e-05,2.29737e-05,2.15588e-05,2.01805e-05,1.89705e-05,1.78e-05,1.6681e-05,1.56981e-05,1.48281e-05,1.39315e-05,1.31412e-05,1.24393e-05,1.17279e-05,1.10973e-05,1.05016e-05,9.94076e-06,9.44055e-06,8.94452e-06,8.50175e-06,8.06651e-06,7.66063e-06,7.28218e-06,6.92948e-06,6.60072e-06,6.2835e-06,5.98908e-06,5.71567e-06,5.45363e-06,5.21075e-06,4.97277e-06,4.75316e-06,4.55004e-06,4.35274e-06,4.16657e-06,0,0,3.32446e-06,3.19384e-06,3.07144e-06,2.95285e-06,2.73734e-06,2.63666e-06,2.53917e-06,2.45237e-06,2.3672e-06,2.28722e-06
1.25892e-05,1.19629,12.8383,12.0818,10.1179,7.27238,3.58363,0.975907,0.378239,0.155366,0.0809735,0.0433818,0.0261373,0.0168483,0.0114764,0.00818133,0.0060575,0.00462988,0.0036352,0.00292045,0.00239295,0.00200139,0.0017485,0.00147965,0.00126886,0.00110087,0.000996399,0.000879491,0.000782823,0.00070201,0.000649807,0.000589358,0.000537542,0.000492787,0.000463101,0.000427889,0.000402156,0.00037094,0.000352326,0.000327217,0.00031212,0.000291599,0.000279169,0.00026216,0.000251792,0.000237519,0.000228769,0.00021666,0.000209199,0.000198825,0.000192403,0.000183809,0.000170384,0.000158622,0.000148248,0.000139042,0.000130828,0.000123461,0.000117131,0.000111098,0.000105618,0.000100619,9.60445e-05,9.18449e-05,8.79776e-05,8.4406e-05,8.1236e-05,7.87554e-05,7.52937e-05,7.31427e-05,7.01278e-05,6.82468e-05,6.56001e-05,6.39427e-05,6.16028e-05,6.01325e-05,5.80502e-05,5.67379e-05,5.48741e-05,5.36964e-05,5.20194e-05,5.07897e-05,4.95286e-05,4.83272e-05,4.71817e-05,4.6088e-05,4.50434e-05,4.40442e-05,4.30878e-05,4.21714e-05,4.12929e-05,4.045e-05,3.84843e-05,3.57061e-05,3.33014e-05,3.09566e-05,2.89221e-05,2.71409e-05,2.54056e-05,2.38825e-05,2.24088e-05,2.10002e-05,1.97628e-05,1.86675e-05,1.75387e-05,1.65437e-05,1.56602e-05,1.47645e-05,1.39708e-05,1.32207e-05,1.25147e-05,1.18849e-05,1.12605e-05,1.0703e-05,1.01552e-05,9.64415e-06,9.16774e-06,8.72371e-06,8.30981e-06,7.91046e-06,7.53983e-06,7.1956e-06,6.86571e-06,6.55998e-06,6.26038e-06,5.98385e-06,5.72819e-06,5.47978e-06,5.24538e-06,0,0,4.1902e-06,4.02555e-06,3.87128e-06,3.7218e-06,3.45015e-06,3.32326e-06,3.2004e-06,3.09099e-06,2.98363e-06,2.88282e-06
1.57895e-05,1.52626,13.3337,12.355,10.4241,7.79324,4.46617,1.26929,0.482457,0.196414,0.10203,0.0545668,0.0328468,0.0211612,0.0144085,0.0102688,0.0076016,0.0058093,0.00456081,0.00366383,0.0030019,0.00251061,0.00219333,0.00185603,0.0015916,0.00138085,0.00124981,0.00110316,0.000981891,0.000880526,0.000815047,0.000739222,0.000674226,0.000618088,0.000580852,0.000536686,0.000504408,0.000465254,0.000441907,0.000410414,0.000391477,0.000365738,0.000350147,0.000328814,0.000315809,0.000297907,0.000286932,0.000271744,0.000262386,0.000249374,0.000241319,0.00023054,0.000213702,0.000198949,0.000185937,0.000174392,0.000164089,0.000154849,0.00014691,0.000139343,0.000132469,0.000126199,0.000120462,0.000115194,0.000110344,0.000105864,0.000101888,9.87771e-05,9.44354e-05,9.17374e-05,8.79562e-05,8.55969e-05,8.22775e-05,8.01986e-05,7.72637e-05,7.54196e-05,7.2808e-05,7.11621e-05,6.88245e-05,6.73473e-05,6.52439e-05,6.37017e-05,6.21198e-05,6.0613e-05,5.91761e-05,5.78048e-05,5.64943e-05,5.52413e-05,5.40418e-05,5.28924e-05,5.17906e-05,5.07332e-05,4.82678e-05,4.47835e-05,4.17673e-05,3.88266e-05,3.62748e-05,3.40406e-05,3.18644e-05,2.9954e-05,2.81057e-05,2.63389e-05,2.47869e-05,2.3413e-05,2.19973e-05,2.07494e-05,1.96413e-05,1.85179e-05,1.75224e-05,1.65817e-05,1.56962e-05,1.49063e-05,1.41231e-05,1.34239e-05,1.27368e-05,1.20958e-05,1.14983e-05,1.09414e-05,1.04223e-05,9.92144e-06,9.45658e-06,9.02483e-06,8.61111e-06,8.22764e-06,7.85186e-06,7.50508e-06,7.18439e-06,6.8728e-06,6.57884e-06,0,0,5.25754e-06,5.05096e-06,4.85737e-06,4.66985e-06,4.32897e-06,4.16978e-06,4.01562e-06,3.87833e-06,3.74362e-06,3.61714e-06
2e-05,1.97689,13.7841,12.6115,10.708,8.25423,5.33716,1.68457,0.625055,0.25143,0.130036,0.0693819,0.0417151,0.0268543,0.0182753,0.0130198,0.00963571,0.00736254,0.00577953,0.00464246,0.00380348,0.00318084,0.00277878,0.00235138,0.00201633,0.0017493,0.00158327,0.00139748,0.00124385,0.00111543,0.00103247,0.000936414,0.000854075,0.000782957,0.000735792,0.00067984,0.000638951,0.000589351,0.000559774,0.00051988,0.000495892,0.000463286,0.000443536,0.000416512,0.000400038,0.000377362,0.000363459,0.00034422,0.000332366,0.000315883,0.00030568,0.000292026,0.000270696,0.000252008,0.000235526,0.000220901,0.00020785,0.000196146,0.000186089,0.000176505,0.000167797,0.000159855,0.000152588,0.000145915,0.000139771,0.000134097,0.000129061,0.00012512,0.00011962,0.000116203,0.000111413,0.000108424,0.000104219,0.000101586,9.78686e-05,9.55329e-05,9.22247e-05,9.01398e-05,8.71786e-05,8.53076e-05,8.26433e-05,8.06899e-05,7.8686e-05,7.67775e-05,7.49574e-05,7.32201e-05,7.15604e-05,6.9973e-05,6.84535e-05,6.69979e-05,6.56021e-05,6.42628e-05,6.11401e-05,5.67263e-05,5.29058e-05,4.91807e-05,4.59484e-05,4.31186e-05,4.03619e-05,3.7942e-05,3.56008e-05,3.33628e-05,3.1397e-05,2.96568e-05,2.78636e-05,2.62828e-05,2.48792e-05,2.34562e-05,2.21952e-05,2.10037e-05,1.9882e-05,1.88815e-05,1.78894e-05,1.70038e-05,1.61334e-05,1.53216e-05,1.45646e-05,1.38592e-05,1.32017e-05,1.25672e-05,1.19784e-05,1.14315e-05,1.09075e-05,1.04217e-05,9.94573e-06,9.50647e-06,9.10025e-06,8.70561e-06,8.33326e-06,0,0,6.64114e-06,6.38019e-06,6.13567e-06,5.89878e-06,5.46822e-06,5.26712e-06,5.07237e-06,4.89897e-06,4.72881e-06,4.56904e-06
2.51316e-05,2.55119,14.1667,12.8358,10.9537,8.6369,6.0635,2.22927,0.807742,0.320092,0.164642,0.0875926,0.0525872,0.0338216,0.0230021,0.0163801,0.0121188,0.00925791,0.00726632,0.0058361,0.00478105,0.00399815,0.00349264,0.00295533,0.00253415,0.0021985,0.0019898,0.00175627,0.00156318,0.00140177,0.00129751,0.00117678,0.00107331,0.00098393,0.000924649,0.000854333,0.000802941,0.00074061,0.000703444,0.000653304,0.000623161,0.000582186,0.000557369,0.000523405,0.000502703,0.000474206,0.000456735,0.000432558,0.00041766,0.000396947,0.000384126,0.000366967,0.000340163,0.000316679,0.000295967,0.000277587,0.000261188,0.00024648,0.000233842,0.000221798,0.000210855,0.000200876,0.000191744,0.000183359,0.000175638,0.000168507,0.000162178,0.000157226,0.000150315,0.000146021,0.000140002,0.000136246,0.000130963,0.000127654,0.000122982,0.000120047,0.00011589,0.00011327,0.000109549,0.000107198,0.00010385,0.000101395,9.88769e-05,9.64786e-05,9.41915e-05,9.20086e-05,8.99228e-05,8.79282e-05,8.60187e-05,8.41895e-05,8.24355e-05,8.07526e-05,7.68285e-05,7.12823e-05,6.64814e-05,6.18004e-05,5.77387e-05,5.41826e-05,5.07186e-05,4.76777e-05,4.47359e-05,4.19236e-05,3.94533e-05,3.72665e-05,3.50132e-05,3.30269e-05,3.1263e-05,2.9475e-05,2.78903e-05,2.63931e-05,2.49836e-05,2.37263e-05,2.24797e-05,2.13669e-05,2.02731e-05,1.92529e-05,1.83019e-05,1.74154e-05,1.65891e-05,1.57919e-05,1.5052e-05,1.43647e-05,1.37062e-05,1.30959e-05,1.24977e-05,1.19457e-05,1.14353e-05,1.09394e-05,1.04715e-05,0,0,8.341e-06,8.01327e-06,7.70617e-06,7.40864e-06,6.86786e-06,6.61528e-06,6.37071e-06,6.15291e-06,5.9392e-06,5.73854e-06
3.15789e-05,3.30926,14.507,13.0404,11.1758,8.9708,6.67329,2.94136,1.05198,0.408976,0.208882,0.110718,0.0663473,0.042621,0.028963,0.0206134,0.0152449,0.011643,0.00913653,0.00733723,0.00601021,0.00502566,0.00439004,0.00371449,0.00318499,0.00276306,0.00250072,0.00220719,0.00196449,0.00176162,0.00163058,0.00147885,0.00134879,0.00123647,0.00116196,0.00107359,0.00100902,0.000930677,0.000883972,0.000820964,0.000783077,0.000731584,0.000700396,0.000657722,0.000631703,0.000595889,0.000573936,0.000543552,0.000524835,0.000498802,0.000482692,0.00046113,0.000427447,0.000397937,0.000371909,0.000348813,0.000328205,0.000309723,0.000293842,0.000278708,0.000264957,0.000252417,0.000240941,0.000230405,0.000220702,0.000211742,0.000203789,0.000197567,0.000188882,0.000183486,0.000175923,0.000171204,0.000164564,0.000160406,0.000154536,0.000150847,0.000145624,0.000142332,0.000137656,0.000134702,0.000130494,0.00012741,0.000124246,0.000121232,0.000118358,0.000115615,0.000112994,0.000110488,0.000108088,0.00010579,0.000103586,0.000101471,9.65401e-05,8.95708e-05,8.35382e-05,7.76561e-05,7.25522e-05,6.80839e-05,6.37311e-05,5.99101e-05,5.62133e-05,5.26797e-05,4.95755e-05,4.68277e-05,4.39962e-05,4.15002e-05,3.92839e-05,3.7037e-05,3.50458e-05,3.31644e-05,3.13933e-05,2.98135e-05,2.82471e-05,2.68488e-05,2.54743e-05,2.41924e-05,2.29973e-05,2.18834e-05,2.08452e-05,1.98434e-05,1.89137e-05,1.80501e-05,1.72227e-05,1.64557e-05,1.57041e-05,1.50105e-05,1.43691e-05,1.3746e-05,1.3158e-05,0,0,1.05153e-05,1.01021e-05,9.71499e-06,9.33989e-06,8.65814e-06,8.33972e-06,8.03139e-06,7.75681e-06,7.4874e-06,7.23442e-06
3.98684e-05,4.33161,14.8178,13.2316,11.3818,9.27133,7.19576,3.80399,1.39125,0.52778,0.267051,0.140863,0.084206,0.0540099,0.0366638,0.0260751,0.0192747,0.0147154,0.0115448,0.00926964,0.00759215,0.00634786,0.0055447,0.00469117,0.00402226,0.00348927,0.00315791,0.00278716,0.00248064,0.00222443,0.00205894,0.00186732,0.00170308,0.00156124,0.00146715,0.00135557,0.00127402,0.0011751,0.00111612,0.00103656,0.000988722,0.000923701,0.000884324,0.000830433,0.000797584,0.000752365,0.000724644,0.000686282,0.000662643,0.00062978,0.000609438,0.000582212,0.000539681,0.000502422,0.000469557,0.000440397,0.00041438,0.000391043,0.000370992,0.000351884,0.000334522,0.000318689,0.0003042,0.000290897,0.000278647,0.000267334,0.000257293,0.000249437,0.000238472,0.000231659,0.00022211,0.000216152,0.000207769,0.000202519,0.000195107,0.000190451,0.000183855,0.000179699,0.000173796,0.000170066,0.000164754,0.000160859,0.000156865,0.00015306,0.000149431,0.000145968,0.000142659,0.000139494,0.000136465,0.000133563,0.000130781,0.00012811,0.000121885,0.000113086,0.000105469,9.80431e-05,9.15994e-05,8.59579e-05,8.04623e-05,7.56381e-05,7.09709e-05,6.65095e-05,6.25903e-05,5.91211e-05,5.55463e-05,5.23951e-05,4.95969e-05,4.67601e-05,4.42462e-05,4.18709e-05,3.96348e-05,3.76403e-05,3.56625e-05,3.38971e-05,3.21619e-05,3.05434e-05,2.90346e-05,2.76283e-05,2.63175e-05,2.50527e-05,2.38789e-05,2.27886e-05,2.17439e-05,2.07756e-05,1.98267e-05,1.8951e-05,1.81413e-05,1.73545e-05,1.66122e-05,0,0,1.32431e-05,1.27227e-05,1.22352e-05,1.17628e-05,1.09042e-05,1.05031e-05,1.01148e-05,9.76901e-06,9.42972e-06,9.11111e-06
5.01316e-05,5.62822,15.0932,13.4044,11.567,9.53441,7.63193,4.66487,1.85035,0.682411,0.341173,0.178848,0.106583,0.0682301,0.0462557,0.0328669,0.0242801,0.0185289,0.0145322,0.0116659,0.00955318,0.00798658,0.00697557,0.00590132,0.00505955,0.00438891,0.003972,0.00350556,0.00311995,0.00279765,0.00258947,0.00234844,0.00214186,0.00196344,0.00184511,0.00170476,0.00160219,0.00147778,0.0014036,0.00130354,0.00124338,0.0011616,0.00111208,0.00104431,0.00100299,0.000946126,0.000911265,0.000863022,0.000833294,0.000791962,0.000766379,0.00073214,0.000678656,0.000631798,0.000590471,0.000553803,0.000521082,0.000491733,0.000466522,0.00044249,0.000420657,0.000400746,0.000382527,0.000365798,0.000350395,0.000336168,0.00032354,0.000313662,0.000299872,0.000291305,0.000279298,0.000271806,0.000261264,0.000254663,0.000245343,0.000239487,0.000231193,0.000225967,0.000218543,0.000213852,0.000207173,0.000202276,0.000197253,0.000192468,0.000187905,0.00018355,0.000179389,0.00017541,0.000171601,0.000167951,0.000164452,0.000161094,0.000153266,0.000142201,0.000132624,0.000123286,0.000115183,0.000108089,0.000101178,9.51118e-05,8.92429e-05,8.36328e-05,7.87047e-05,7.43422e-05,6.98471e-05,6.58845e-05,6.23659e-05,5.87988e-05,5.56376e-05,5.26508e-05,4.98389e-05,4.73309e-05,4.4844e-05,4.2624e-05,4.0442e-05,3.84069e-05,3.65097e-05,3.47413e-05,3.3093e-05,3.15025e-05,3.00266e-05,2.86556e-05,2.73419e-05,2.61243e-05,2.49311e-05,2.383e-05,2.28117e-05,2.18224e-05,2.08891e-05,0,0,1.66431e-05,1.59891e-05,1.53763e-05,1.47827e-05,1.37036e-05,1.31996e-05,1.27116e-05,1.2277e-05,1.18506e-05,1.14502e-05
6.31579e-05,7.20372,15.345,13.5654,11.7386,9.77299,8.01137,5.43957,2.48246,0.891702,0.438801,0.228156,0.135422,0.086473,0.0585233,0.0415353,0.0306592,0.0233842,0.0183333,0.014713,0.0120462,0.0100692,0.00879375,0.00743878,0.00637723,0.00553159,0.00500595,0.00441791,0.00393181,0.00352554,0.00326314,0.00295935,0.00269898,0.00247412,0.00232498,0.0021481,0.00201884,0.00186206,0.00176858,0.00164249,0.00156667,0.00146363,0.00140122,0.00131582,0.00126376,0.0011921,0.00114817,0.00108738,0.00104992,0.000997843,0.000965605,0.000922465,0.000855074,0.000796033,0.00074396,0.000697754,0.000656526,0.000619551,0.000587782,0.000557504,0.000529997,0.00050491,0.000481954,0.000460875,0.000441466,0.000423544,0.000407632,0.000395184,0.000377812,0.000367019,0.000351888,0.000342451,0.000329168,0.00032085,0.000309109,0.00030173,0.000291279,0.000284694,0.000275343,0.000269432,0.000261016,0.000254846,0.000248517,0.00024249,0.00023674,0.000231255,0.00022601,0.000220998,0.000216198,0.0002116,0.000207192,0.000202961,0.000193099,0.000179158,0.000167092,0.000155326,0.000145117,0.000136179,0.000127473,0.00011983,0.000112436,0.000105367,9.91586e-05,9.36624e-05,8.79989e-05,8.30066e-05,7.85735e-05,7.40794e-05,7.00965e-05,6.63335e-05,6.2791e-05,5.9631e-05,5.64979e-05,5.3701e-05,5.09519e-05,4.83879e-05,4.59976e-05,4.37696e-05,4.1693e-05,3.96892e-05,3.78296e-05,3.61024e-05,3.44474e-05,3.29133e-05,3.141e-05,3.00227e-05,2.87398e-05,2.74934e-05,2.63175e-05,0,0,2.0992e-05,2.01672e-05,1.93943e-05,1.86454e-05,1.72844e-05,1.66488e-05,1.60332e-05,1.54851e-05,1.49472e-05,1.44422e-05
7.94737e-05,8.88045,15.5735,13.714,11.8964,9.98812,8.3415,6.09006,3.28898,1.17642,0.567112,0.291737,0.172257,0.109638,0.074039,0.0524691,0.038691,0.0294897,0.0231087,0.0185392,0.015175,0.0126821,0.0110744,0.00936684,0.00802939,0.00696414,0.00630209,0.00556151,0.00494937,0.0044378,0.00410741,0.00372492,0.00339712,0.00311404,0.00292629,0.00270362,0.0025409,0.00234355,0.00222587,0.00206716,0.00197173,0.00184203,0.00176347,0.00165598,0.00159046,0.00150027,0.00144497,0.00136846,0.00132132,0.00125577,0.0012152,0.0011609,0.00107609,0.00100178,0.000936243,0.000878094,0.000826204,0.000779671,0.000739687,0.000701583,0.000666964,0.000635395,0.000606501,0.00057998,0.000555552,0.000532996,0.000512974,0.000497309,0.000475446,0.000461862,0.000442822,0.000430944,0.000414229,0.000403762,0.000388983,0.000379698,0.000366548,0.000358263,0.000346493,0.000339055,0.000328464,0.000320699,0.000312736,0.000305148,0.000297915,0.000291011,0.000284412,0.000278104,0.000272064,0.000266278,0.00026073,0.000255405,0.000242995,0.000225452,0.000210267,0.00019546,0.000182614,0.000171367,0.000160409,0.000150792,0.000141488,0.000132592,0.00012478,0.000117863,0.000110736,0.000104454,9.88756e-05,9.32195e-05,8.82078e-05,8.34722e-05,7.90144e-05,7.50384e-05,7.10953e-05,6.75759e-05,6.41169e-05,6.08902e-05,5.78822e-05,5.50784e-05,5.24655e-05,4.99437e-05,4.76036e-05,4.54302e-05,4.33476e-05,4.14172e-05,3.95253e-05,3.77797e-05,3.61652e-05,3.4597e-05,3.31172e-05,0,0,2.64086e-05,2.5371e-05,2.43986e-05,2.34567e-05,2.17444e-05,2.09447e-05,2.01702e-05,1.94807e-05,1.88041e-05,1.81687e-05
0.0001,10.4561,15.7829,13.8524,12.0427,10.1845,8.63388,6.63553,4.18088,1.57335,0.738995,0.374795,0.21978,0.139294,0.0938013,0.0663476,0.0488621,0.0372091,0.0291399,0.0233676,0.0191211,0.0159762,0.0139488,0.0117962,0.0101107,0.00876851,0.00793443,0.00700157,0.00623059,0.00558635,0.00517031,0.00468868,0.00427595,0.00391954,0.00368317,0.00340284,0.00319799,0.00294955,0.00280143,0.00260163,0.00248151,0.00231824,0.00221937,0.00208407,0.0020016,0.00188808,0.00181849,0.00172218,0.00166285,0.00158035,0.00152928,0.00146095,0.0013542,0.00126068,0.0011782,0.00110501,0.00103971,0.00098115,0.000930832,0.000882881,0.000839311,0.000799581,0.000763222,0.000729842,0.000699102,0.000670714,0.00064552,0.000625807,0.000598292,0.000581199,0.000557237,0.000542289,0.000521255,0.000508085,0.000489487,0.000477804,0.000461253,0.000450826,0.000436015,0.000426655,0.000413328,0.000403556,0.000393534,0.000383988,0.000374884,0.000366196,0.000357893,0.000349952,0.000342353,0.000335072,0.000328091,0.000321392,0.000305773,0.000283698,0.000264589,0.000245958,0.000229791,0.000215638,0.000201851,0.000189748,0.000178039,0.000166847,0.000157015,0.000148311,0.000139344,0.000131438,0.000124419,0.000117302,0.000110995,0.000105036,9.94267e-05,9.44229e-05,8.94618e-05,8.50326e-05,8.06801e-05,7.662e-05,7.28348e-05,6.93067e-05,6.60185e-05,6.28457e-05,5.9901e-05,5.71659e-05,5.45455e-05,5.21163e-05,4.97357e-05,4.75389e-05,4.55076e-05,4.3534e-05,4.16719e-05,0,0,3.32489e-05,3.19425e-05,3.07183e-05,2.95323e-05,2.73765e-05,2.63696e-05,2.53948e-05,2.45265e-05,2.36746e-05,2.28746e-05
0.000125921,11.8214,15.9762,13.9819,12.1794,10.3655,8.89654,7.09973,5.01825,2.13692,0.97478,0.485002,0.281791,0.177599,0.119156,0.0840739,0.0618141,0.0470192,0.0367938,0.0294888,0.0241202,0.020147,0.0175871,0.0148701,0.0127434,0.0110504,0.00999854,0.00882226,0.00785029,0.00703816,0.00651376,0.00590674,0.0053866,0.00493746,0.00463961,0.00428639,0.00402827,0.00371525,0.00352863,0.00327692,0.00312558,0.0029199,0.00279534,0.0026249,0.00252101,0.00237801,0.00229034,0.00216903,0.00209429,0.00199037,0.00192605,0.00183997,0.00170551,0.00158772,0.00148384,0.00139166,0.00130941,0.00123565,0.00117227,0.00111188,0.001057,0.00100696,0.000961173,0.00091913,0.000880415,0.000844666,0.000812934,0.000788105,0.000753457,0.000731926,0.000701751,0.000682923,0.000656433,0.000639845,0.000616424,0.000601709,0.000580871,0.000567737,0.000549084,0.000537296,0.000520512,0.000508207,0.000495586,0.000483563,0.000472099,0.000461156,0.000450699,0.000440701,0.00043113,0.000421959,0.000413168,0.000404732,0.000385062,0.000357261,0.000333197,0.000309734,0.000289376,0.000271553,0.00025419,0.000238948,0.000224204,0.000210108,0.000197727,0.000186767,0.000175473,0.000165518,0.000156678,0.000147716,0.000139773,0.00013227,0.000125206,0.000118905,0.000112657,0.00010708,0.000101598,9.64855e-05,9.17187e-05,8.72764e-05,8.31356e-05,7.91396e-05,7.54317e-05,7.19874e-05,6.86874e-05,6.56283e-05,6.26308e-05,5.98642e-05,5.73061e-05,5.48208e-05,5.2476e-05,0,0,4.19087e-05,4.02619e-05,3.87189e-05,3.72238e-05,3.45065e-05,3.32376e-05,3.20086e-05,3.09143e-05,2.98404e-05,2.88322e-05
