,0.33008,0.358,0.38592,0.41384,0.44176,0.46968,0.4976,0.52552,0.55344,0.58136,0.60928,0.6372,0.66512,0.69304,0.72096,0.74888,0.7768,0.80472,0.83264,0.86056,0.88848,0.9164,0.97224,1.00016,1.02808,1.056,1.11184,1.13976,1.1956,1.22352,1.27936,1.30728,1.36312,1.41896,1.4748,1.50272,1.55856,1.6144,1.67024,1.754,1.80984,1.86568,1.94944,2.00528,2.08904,2.14488,2.22864,2.3124,2.39616,2.47992,2.56368,2.64744,2.7312,2.84288,2.95456,3.03832,3.15,3.26168,3.37336,3.51296,3.62464,3.73632,3.87592,4.01552,4.15512,4.29472,4.46224,4.62976,4.76936,4.93688,5.13232,5.29984,5.49528,5.69072,5.88616,6.0816,6.30496,6.52832,6.75168,7.00296,7.22632,7.4776,7.7568,8.036,8.3152,8.5944,8.90152,9.20864,9.54368,9.87872,10.2138,10.5767,10.9397,11.3306,11.7214,12.1402,12.559,13.0058,13.4804,13.9271,14.4297,14.9322,15.4627,15.9932,16.5516,17.1379,17.7522,18.3664,19.0086,19.6786,20.3766,21.0746,21.8285,22.5823,23.3641,24.2017,25.0393
5.27996e-06,0.0305247,0.0386148,0.0304945,0.0195542,0.0117379,0.00710087,0.00448253,0.00299089,0.00211154,0.00156997,0.00122097,0.000986156,0.000821822,0.000702694,0.000613614,0.000545157,0.000491271,0.000447951,0.00041247,0.000382932,0.000357977,0.000336623,0.000301968,0.000287695,0.000274992,0.0002636,0.000243974,0.000235444,0.000220394,0.000213711,0.000201707,0.000196288,0.000186423,0.000177651,0.000169783,0.000166141,0.000159364,0.000153181,0.000147511,0.000139822,0.000135164,0.00013083,0.000124861,0.000121195,0.000116104,0.000112953,0.000108549,0.000104489,0.000100733,9.72469e-05,9.40004e-05,9.09692e-05,8.81322e-05,8.46194e-05,8.13808e-05,7.91129e-05,7.62814e-05,7.36482e-05,7.1193e-05,6.83473e-05,6.62308e-05,6.42428e-05,6.19207e-05,5.97617e-05,5.77492e-05,5.58685e-05,5.37682e-05,5.18204e-05,5.03025e-05,4.85948e-05,4.6744e-05,4.52663e-05,4.36567e-05,4.21579e-05,4.07587e-05,3.94497e-05,3.8053e-05,3.67519e-05,3.55372e-05,3.42631e-05,3.3205e-05,3.20903e-05,3.09363e-05,2.98625e-05,2.88609e-05,2.79243e-05,2.69618e-05,2.60635e-05,2.51495e-05,2.42974e-05,2.35012e-05,2.26955e-05,2.19432e-05,2.1187e-05,2.04811e-05,1.97752e-05,1.91164e-05,1.84604e-05,1.7811e-05,1.72402e-05,1.66403e-05,1.60807e-05,1.55295e-05,1.50147e-05,1.45086e-05,1.40126e-05,1.35281e-05,1.3076e-05,1.26345e-05,1.22046e-05,1.17868e-05,1.13967e-05,1.10033e-05,1.06362e-05,1.02805e-05,9.92493e-06,9.59308e-06
5.91356e-06,0.034196,0.0432628,0.0341634,0.021905,0.0131481,0.00795364,0.00502071,0.00334994,0.002365,0.00175841,0.00136752,0.00110451,0.000920454,0.000787029,0.000687256,0.000610582,0.000550229,0.000501709,0.000461971,0.000428886,0.000400938,0.000377021,0.000338206,0.000322221,0.000307992,0.000295234,0.000273253,0.000263698,0.000246844,0.000239358,0.000225913,0.000219845,0.000208795,0.00019897,0.000190158,0.000186079,0.000178489,0.000171565,0.000165213,0.000156601,0.000151384,0.00014653,0.000139845,0.000135739,0.000130037,0.000126507,0.000121575,0.000117029,0.000112822,0.000108917,0.000105281,0.000101886,9.87086e-05,9.47741e-05,9.11471e-05,8.86069e-05,8.54356e-05,8.24863e-05,7.97365e-05,7.65492e-05,7.41789e-05,7.19524e-05,6.93517e-05,6.69336e-05,6.46794e-05,6.25731e-05,6.02206e-05,5.80392e-05,5.63392e-05,5.44265e-05,5.23534e-05,5.06986e-05,4.88956e-05,4.7217e-05,4.56499e-05,4.41837e-05,4.26195e-05,4.11624e-05,3.98018e-05,3.83749e-05,3.71898e-05,3.59413e-05,3.46488e-05,3.34461e-05,3.23244e-05,3.12753e-05,3.01974e-05,2.91913e-05,2.81676e-05,2.72132e-05,2.63214e-05,2.54191e-05,2.45766e-05,2.37296e-05,2.2939e-05,2.21484e-05,2.14105e-05,2.06758e-05,1.99484e-05,1.93091e-05,1.86372e-05,1.80104e-05,1.7393e-05,1.68166e-05,1.62497e-05,1.56941e-05,1.51515e-05,1.46451e-05,1.41507e-05,1.36692e-05,1.32012e-05,1.27643e-05,1.23238e-05,1.19126e-05,1.15142e-05,1.1116e-05,1.07443e-05
6.62318e-06,0.03831,0.0484725,0.0382752,0.0245389,0.0147279,0.00890887,0.00562353,0.00375208,0.00264888,0.00196946,0.00153165,0.00123708,0.00103092,0.000881483,0.000769736,0.00068386,0.000616261,0.000561918,0.000517411,0.000480356,0.000449053,0.000422265,0.000378793,0.000360889,0.000344953,0.000330663,0.000306044,0.000295343,0.000276465,0.000268081,0.000253023,0.000246227,0.00023385,0.000222847,0.000212977,0.000208409,0.000199908,0.000192153,0.000185039,0.000175394,0.00016955,0.000164114,0.000156627,0.000152028,0.000145641,0.000141689,0.000136165,0.000131072,0.000126361,0.000121987,0.000117915,0.000114113,0.000110554,0.000106147,0.000102085,9.924e-05,9.56881e-05,9.2385e-05,8.9305e-05,8.57355e-05,8.30807e-05,8.05868e-05,7.76738e-05,7.49658e-05,7.24413e-05,7.0082e-05,6.74472e-05,6.50041e-05,6.31e-05,6.09577e-05,5.86359e-05,5.67825e-05,5.47634e-05,5.28831e-05,5.1128e-05,4.94859e-05,4.7734e-05,4.61021e-05,4.4578e-05,4.298e-05,4.16527e-05,4.02543e-05,3.88068e-05,3.74599e-05,3.62033e-05,3.50284e-05,3.38211e-05,3.26943e-05,3.15477e-05,3.04789e-05,2.94801e-05,2.84694e-05,2.75258e-05,2.65771e-05,2.56917e-05,2.48062e-05,2.39798e-05,2.31569e-05,2.23423e-05,2.16262e-05,2.08737e-05,2.01717e-05,1.94802e-05,1.88346e-05,1.81997e-05,1.75775e-05,1.69697e-05,1.64026e-05,1.58489e-05,1.53095e-05,1.47854e-05,1.4296e-05,1.38026e-05,1.33422e-05,1.2896e-05,1.24499e-05,1.20337e-05
7.41797e-06,0.04292,0.0543118,0.0428834,0.0274904,0.0164978,0.00997893,0.00629879,0.00420254,0.00296685,0.00220587,0.00171549,0.00138556,0.00115466,0.000987279,0.000862118,0.000765934,0.000690222,0.000629356,0.000579507,0.000538004,0.000502944,0.000472941,0.000424251,0.000404198,0.00038635,0.000370345,0.000342772,0.000330786,0.000309643,0.000300253,0.000283388,0.000275775,0.000261914,0.000249591,0.000238536,0.000233419,0.000223898,0.000215212,0.000207245,0.000196442,0.000189898,0.000183809,0.000175423,0.000170272,0.000163119,0.000158692,0.000152505,0.000146802,0.000141525,0.000136627,0.000132065,0.000127807,0.000123821,0.000118886,0.000114336,0.000111149,0.000107171,0.000103472,0.000100022,9.60242e-05,9.30508e-05,9.02577e-05,8.69952e-05,8.39621e-05,8.11345e-05,7.84922e-05,7.55412e-05,7.2805e-05,7.06723e-05,6.8273e-05,6.56726e-05,6.35966e-05,6.13353e-05,5.92295e-05,5.72637e-05,5.54245e-05,5.34624e-05,5.16345e-05,4.99278e-05,4.81379e-05,4.66513e-05,4.50851e-05,4.34639e-05,4.19553e-05,4.05479e-05,3.92321e-05,3.78799e-05,3.66178e-05,3.53336e-05,3.41365e-05,3.30178e-05,3.18859e-05,3.0829e-05,2.97666e-05,2.87749e-05,2.77832e-05,2.68575e-05,2.59358e-05,2.50235e-05,2.42215e-05,2.33786e-05,2.25925e-05,2.1818e-05,2.10949e-05,2.03838e-05,1.96869e-05,1.90062e-05,1.8371e-05,1.77508e-05,1.71468e-05,1.65598e-05,1.60117e-05,1.54591e-05,1.49433e-05,1.44436e-05,1.3944e-05,1.34778e-05
8.30812e-06,0.0480867,0.0608574,0.0480483,0.0307976,0.0184808,0.0111777,0.00705518,0.0047071,0.003323,0.00247065,0.00192139,0.00155186,0.00129324,0.00110577,0.000965587,0.000857858,0.000773058,0.000704887,0.000649054,0.00060257,0.000563302,0.000529698,0.000475165,0.000452705,0.000432715,0.000414788,0.000383907,0.000370483,0.000346802,0.000336285,0.000317396,0.000308869,0.000293345,0.000279542,0.000267162,0.000261431,0.000250767,0.000241039,0.000232115,0.000220016,0.000212686,0.000205867,0.000196475,0.000190705,0.000182694,0.000177736,0.000170807,0.000164419,0.000158508,0.000153022,0.000147914,0.000143144,0.00013868,0.000133152,0.000128057,0.000124488,0.000120032,0.000115889,0.000112025,0.000107547,0.000104217,0.000101089,9.74351e-05,9.40379e-05,9.08711e-05,8.79116e-05,8.46064e-05,8.15418e-05,7.91533e-05,7.64661e-05,7.35535e-05,7.12286e-05,6.86957e-05,6.63373e-05,6.41356e-05,6.20758e-05,5.9878e-05,5.78309e-05,5.59193e-05,5.39145e-05,5.22496e-05,5.04955e-05,4.86797e-05,4.69901e-05,4.54139e-05,4.39401e-05,4.24256e-05,4.10121e-05,3.95738e-05,3.82331e-05,3.69801e-05,3.57124e-05,3.45287e-05,3.33387e-05,3.2228e-05,3.11173e-05,3.00806e-05,2.90483e-05,2.80264e-05,2.71282e-05,2.61842e-05,2.53037e-05,2.44362e-05,2.36264e-05,2.28299e-05,2.20494e-05,2.12871e-05,2.05756e-05,1.9881e-05,1.92045e-05,1.85471e-05,1.79331e-05,1.73142e-05,1.67366e-05,1.61769e-05,1.56173e-05,1.50952e-05
9.3051e-06,0.0538777,0.0681959,0.0538383,0.0345038,0.0207025,0.0125206,0.00790246,0.00527228,0.00372194,0.00276722,0.00215203,0.00173813,0.00144846,0.00123849,0.00108148,0.000960816,0.000865838,0.000789483,0.000726949,0.000674886,0.000630904,0.000593267,0.000532189,0.000507034,0.000484644,0.000464567,0.000429978,0.000414944,0.000388421,0.000376641,0.000355486,0.000345937,0.000328549,0.000313089,0.000299223,0.000292804,0.000280861,0.000269965,0.000259971,0.000246419,0.00023821,0.000230572,0.000220053,0.000213591,0.000204619,0.000199066,0.000191305,0.00018415,0.000177531,0.000171386,0.000165665,0.000160323,0.000155323,0.000149132,0.000143424,0.000139427,0.000134437,0.000129796,0.000125469,0.000120454,0.000116724,0.00011322,0.000109128,0.000105323,0.000101776,9.84615e-05,9.47598e-05,9.13275e-05,8.86523e-05,8.56426e-05,8.23806e-05,7.97765e-05,7.69397e-05,7.42982e-05,7.18323e-05,6.95252e-05,6.70638e-05,6.4771e-05,6.26301e-05,6.03846e-05,5.85199e-05,5.65553e-05,5.45215e-05,5.26292e-05,5.08639e-05,4.92132e-05,4.7517e-05,4.59339e-05,4.43229e-05,4.28212e-05,4.1418e-05,3.99981e-05,3.86723e-05,3.73396e-05,3.60956e-05,3.48516e-05,3.36904e-05,3.25343e-05,3.13898e-05,3.03838e-05,2.93265e-05,2.83403e-05,2.73688e-05,2.64617e-05,2.55696e-05,2.46955e-05,2.38416e-05,2.30449e-05,2.22669e-05,2.15091e-05,2.07728e-05,2.00853e-05,1.9392e-05,1.87451e-05,1.81182e-05,1.74915e-05,1.69067e-05
1.04217e-05,0.0603687,0.0764241,0.0603288,0.0386576,0.0231919,0.014025,0.0088516,0.00590534,0.00416879,0.00309942,0.00241035,0.00194675,0.00162232,0.00138713,0.00121128,0.00107613,0.000969754,0.000884235,0.000814193,0.00075588,0.00070662,0.000664465,0.000596057,0.000567883,0.000542805,0.000520318,0.000481579,0.00046474,0.000435034,0.000421841,0.000398147,0.000387451,0.000367977,0.000350662,0.000335132,0.000327942,0.000314566,0.000302362,0.000291168,0.000275991,0.000266797,0.000258242,0.000246461,0.000239223,0.000229174,0.000222955,0.000214262,0.000206249,0.000198836,0.000191953,0.000185545,0.000179562,0.000173962,0.000167028,0.000160636,0.000156159,0.00015057,0.000145372,0.000140526,0.000134909,0.000130732,0.000126807,0.000122224,0.000117962,0.00011399,0.000110278,0.000106131,0.000102287,9.92909e-05,9.592e-05,9.22666e-05,8.93501e-05,8.61728e-05,8.32143e-05,8.04526e-05,7.78686e-05,7.51118e-05,7.25439e-05,7.0146e-05,6.76311e-05,6.55426e-05,6.33421e-05,6.10645e-05,5.8945e-05,5.69678e-05,5.5119e-05,5.32193e-05,5.14461e-05,4.96419e-05,4.796e-05,4.63884e-05,4.47981e-05,4.33133e-05,4.18205e-05,4.04272e-05,3.90339e-05,3.77335e-05,3.64386e-05,3.51567e-05,3.403e-05,3.28458e-05,3.17412e-05,3.06532e-05,2.96372e-05,2.86382e-05,2.76591e-05,2.67028e-05,2.58103e-05,2.4939e-05,2.40904e-05,2.32657e-05,2.24956e-05,2.17192e-05,2.09946e-05,2.02925e-05,1.95906e-05,1.89356e-05
1.16723e-05,0.0676454,0.0856511,0.0676059,0.043313,0.0259813,0.0157105,0.00991485,0.00661447,0.00466931,0.0034715,0.00269969,0.00218043,0.00181704,0.00155364,0.00135666,0.00120529,0.00108614,0.000990358,0.00091191,0.000846596,0.000791424,0.000744209,0.00066759,0.000636034,0.000607947,0.000582762,0.000539373,0.000520513,0.000487241,0.000472465,0.000445927,0.000433948,0.000412137,0.000392744,0.00037535,0.000367298,0.000352316,0.000338647,0.000326111,0.000309112,0.000298814,0.000289233,0.000276038,0.000267932,0.000256677,0.000249711,0.000239975,0.000231,0.000222697,0.000214989,0.000207812,0.000201111,0.000194839,0.000187073,0.000179913,0.000174899,0.00016864,0.000162818,0.00015739,0.000151099,0.00014642,0.000142025,0.000136892,0.000132119,0.000127669,0.000123512,0.000118868,0.000114562,0.000111207,0.000107431,0.000103339,0.000100073,9.65142e-05,9.32007e-05,9.01074e-05,8.72134e-05,8.41258e-05,8.12497e-05,7.85639e-05,7.57473e-05,7.34082e-05,7.09438e-05,6.83926e-05,6.60187e-05,6.38043e-05,6.17337e-05,5.9606e-05,5.76201e-05,5.55994e-05,5.37156e-05,5.19553e-05,5.01742e-05,4.85112e-05,4.68392e-05,4.52788e-05,4.37183e-05,4.22618e-05,4.08115e-05,3.93758e-05,3.81138e-05,3.67876e-05,3.55505e-05,3.43318e-05,3.31939e-05,3.20749e-05,3.09784e-05,2.99073e-05,2.89078e-05,2.79319e-05,2.69814e-05,2.60577e-05,2.51952e-05,2.43256e-05,2.35141e-05,2.27278e-05,2.19416e-05,2.1208e-05
1.3073e-05,0.0758034,0.096,0.0757661,0.0485314,0.0291071,0.0175989,0.011106,0.00740885,0.00522996,0.00388828,0.00302379,0.00244217,0.00203516,0.00174012,0.00151951,0.00134996,0.00121651,0.00110922,0.00102136,0.000948204,0.000886409,0.000833527,0.00074771,0.000712367,0.000680909,0.0006527,0.000604105,0.00058298,0.000545716,0.000529166,0.000499443,0.000486026,0.000461597,0.000439877,0.000420396,0.000411377,0.000394597,0.000379289,0.000365248,0.000346209,0.000334675,0.000323944,0.000309165,0.000300086,0.000287481,0.000279679,0.000268775,0.000258723,0.000249423,0.00024079,0.000232751,0.000225246,0.000218221,0.000209523,0.000201505,0.000195889,0.000188878,0.000182358,0.000176279,0.000169232,0.000163992,0.00015907,0.00015332,0.000147974,0.000142991,0.000138334,0.000133133,0.000128311,0.000124553,0.000120324,0.000115741,0.000112083,0.000108097,0.000104386,0.000100921,9.76799e-05,9.42217e-05,9.10004e-05,8.79925e-05,8.48378e-05,8.2218e-05,7.94576e-05,7.66004e-05,7.39417e-05,7.14616e-05,6.91423e-05,6.67593e-05,6.45351e-05,6.22719e-05,6.0162e-05,5.81905e-05,5.61957e-05,5.4333e-05,5.24604e-05,5.07127e-05,4.89649e-05,4.73336e-05,4.57093e-05,4.41013e-05,4.26879e-05,4.12024e-05,3.98169e-05,3.8452e-05,3.71776e-05,3.59242e-05,3.46961e-05,3.34965e-05,3.2377e-05,3.1284e-05,3.02195e-05,2.91849e-05,2.82189e-05,2.7245e-05,2.6336e-05,2.54553e-05,2.45748e-05,2.37532e-05
1.46418e-05,0.0849511,0.107609,0.0849179,0.0543816,0.0326102,0.0197148,0.0124404,0.00829873,0.005858,0.00435513,0.00338681,0.00273535,0.00227946,0.001949,0.0017019,0.001512,0.00136253,0.00124236,0.00114394,0.00106201,0.000992796,0.000933565,0.000837448,0.000797863,0.000762629,0.000731034,0.000676606,0.000652946,0.000611209,0.000592673,0.000559383,0.000544356,0.000516995,0.000492669,0.000470848,0.000460748,0.000441954,0.000424808,0.000409082,0.000387759,0.00037484,0.000362821,0.000346269,0.0003361,0.000321981,0.000313243,0.000301031,0.000289773,0.000279357,0.000269687,0.000260684,0.000252279,0.000244411,0.000234669,0.000225688,0.000219398,0.000211546,0.000204243,0.000197434,0.000189542,0.000183673,0.00017816,0.00017172,0.000165733,0.000160152,0.000154936,0.000149111,0.00014371,0.0001395,0.000134764,0.000129631,0.000125534,0.00012107,0.000116913,0.000113033,0.000109403,0.000105529,0.000101922,9.85526e-05,9.50193e-05,9.20851e-05,8.89936e-05,8.57934e-05,8.28157e-05,8.00378e-05,7.74403e-05,7.47712e-05,7.228e-05,6.97452e-05,6.73822e-05,6.51742e-05,6.29398e-05,6.08536e-05,5.87564e-05,5.67989e-05,5.48413e-05,5.30142e-05,5.1195e-05,4.9394e-05,4.7811e-05,4.61473e-05,4.45954e-05,4.30667e-05,4.16393e-05,4.02356e-05,3.88601e-05,3.75165e-05,3.62627e-05,3.50384e-05,3.38462e-05,3.26875e-05,3.16055e-05,3.05147e-05,2.94967e-05,2.85103e-05,2.75241e-05,2.66039e-05
1.63988e-05,0.0952092,0.120633,0.0951826,0.0609403,0.0365361,0.0220854,0.0139353,0.00929556,0.00656147,0.00487805,0.00379342,0.00306373,0.0025531,0.00218297,0.00190618,0.00169349,0.00152607,0.00139147,0.00128124,0.00118947,0.00111195,0.00104561,0.000937954,0.000893617,0.000854155,0.000818768,0.000757807,0.000731307,0.000684562,0.0006638,0.000626515,0.000609684,0.00057904,0.000551794,0.000527355,0.000516042,0.000494993,0.000475789,0.000458176,0.000434293,0.000419824,0.000406363,0.000387824,0.000376435,0.000360622,0.000350836,0.000337158,0.000324548,0.000312882,0.000302053,0.000291969,0.000282554,0.000273742,0.000262831,0.000252772,0.000245728,0.000236933,0.000228754,0.000221128,0.000212289,0.000205716,0.000199541,0.000192328,0.000185623,0.000179371,0.00017353,0.000167006,0.000160956,0.000156242,0.000150937,0.000145188,0.000140599,0.000135599,0.000130944,0.000126598,0.000122532,0.000118194,0.000114153,0.00011038,0.000106423,0.000103136,9.96736e-05,9.60895e-05,9.27543e-05,8.96431e-05,8.67339e-05,8.37445e-05,8.09544e-05,7.81153e-05,7.54688e-05,7.29957e-05,7.04932e-05,6.81566e-05,6.58077e-05,6.36153e-05,6.14228e-05,5.93765e-05,5.73388e-05,5.53218e-05,5.35488e-05,5.16854e-05,4.99473e-05,4.82351e-05,4.66365e-05,4.50643e-05,4.35237e-05,4.20188e-05,4.06146e-05,3.92434e-05,3.7908e-05,3.66103e-05,3.53985e-05,3.41768e-05,3.30366e-05,3.19318e-05,3.08273e-05,2.97966e-05
1.83666e-05,0.106714,0.135249,0.106698,0.0682942,0.040936,0.0247418,0.0156101,0.0104122,0.00734947,0.00546379,0.00424887,0.00343153,0.00285959,0.002445,0.002135,0.00189676,0.00170924,0.00155849,0.00143502,0.00133224,0.00124541,0.0011711,0.00105052,0.00100086,0.000956668,0.000917034,0.000848751,0.000819072,0.000766716,0.000743463,0.000701703,0.000682853,0.00064853,0.000618014,0.000590642,0.000577972,0.000554397,0.000532888,0.000513161,0.000486412,0.000470207,0.00045513,0.000434366,0.000421611,0.0004039,0.000392939,0.000377619,0.000363497,0.000350431,0.000338301,0.000327008,0.000316463,0.000306593,0.000294373,0.000283107,0.000275217,0.000265367,0.000256207,0.000247665,0.000237766,0.000230403,0.000223487,0.000215409,0.000207899,0.000200897,0.000194355,0.000187048,0.000180273,0.000174992,0.000169051,0.000162612,0.000157472,0.000151872,0.000146658,0.000141791,0.000137237,0.000132378,0.000127852,0.000123626,0.000119194,0.000115513,0.000111635,0.000107621,0.000103886,0.000100401,9.71426e-05,9.37945e-05,9.06696e-05,8.74898e-05,8.45256e-05,8.17557e-05,7.89529e-05,7.6336e-05,7.37051e-05,7.12497e-05,6.8794e-05,6.65021e-05,6.422e-05,6.19608e-05,5.99752e-05,5.78881e-05,5.59414e-05,5.40238e-05,5.22333e-05,5.04724e-05,4.87469e-05,4.70615e-05,4.54886e-05,4.3953e-05,4.24573e-05,4.10039e-05,3.96467e-05,3.82783e-05,3.70013e-05,3.57639e-05,3.45269e-05,3.33725e-05
2.05706e-05,0.119621,0.151655,0.11962,0.0765415,0.0458684,0.0277187,0.0174867,0.0116633,0.00823225,0.00611994,0.00475904,0.00384354,0.0032029,0.00273852,0.00239129,0.00212445,0.00191442,0.00174555,0.00160727,0.00149214,0.00139488,0.00131166,0.0011766,0.00112099,0.00107148,0.00102709,0.000950619,0.000917378,0.000858737,0.000832687,0.000785917,0.000764803,0.000726364,0.000692181,0.000661525,0.000647338,0.000620931,0.000596845,0.000574747,0.000544787,0.000526639,0.000509753,0.000486496,0.000472208,0.000452375,0.000440098,0.000422938,0.000407122,0.000392487,0.000378902,0.000366253,0.000354443,0.000343389,0.000329702,0.000317084,0.000308247,0.000297215,0.000286955,0.000277389,0.000266301,0.000258055,0.000250309,0.000241261,0.000232849,0.000225008,0.00021768,0.000209496,0.000201908,0.000195993,0.000189339,0.000182128,0.000176371,0.000170099,0.000164259,0.000158808,0.000153707,0.000148266,0.000143197,0.000138463,0.000133499,0.000129377,0.000125033,0.000120537,0.000116353,0.00011245,0.000108801,0.000105051,0.000101551,9.79898e-05,9.46698e-05,9.15676e-05,8.84284e-05,8.54974e-05,8.25508e-05,7.98005e-05,7.70503e-05,7.44833e-05,7.19273e-05,6.9397e-05,6.71729e-05,6.48354e-05,6.26551e-05,6.05074e-05,5.8502e-05,5.65298e-05,5.45973e-05,5.27095e-05,5.0948e-05,4.9228e-05,4.75528e-05,4.5925e-05,4.44048e-05,4.28723e-05,4.1442e-05,4.00561e-05,3.86706e-05,3.73777e-05
2.30391e-05,0.134103,0.170075,0.134123,0.0857918,0.0513978,0.0310547,0.0195893,0.0130648,0.00922117,0.00685495,0.00533053,0.00430504,0.00358745,0.0030673,0.00267837,0.00237948,0.00214422,0.00195509,0.0018002,0.00167124,0.00156231,0.00146909,0.00131783,0.00125553,0.00120008,0.00115036,0.00106471,0.00102748,0.000961794,0.000932625,0.000880243,0.000856597,0.000813542,0.00077526,0.000740922,0.00072503,0.000695453,0.000668475,0.000643729,0.000610169,0.000589842,0.000570929,0.000544884,0.000528881,0.000506668,0.000492916,0.000473699,0.000455984,0.000439593,0.000424374,0.000410209,0.000396982,0.000384601,0.000369271,0.000355137,0.000345242,0.000332885,0.000321395,0.00031068,0.000298261,0.000289025,0.000280351,0.000270217,0.000260795,0.000252012,0.000243805,0.00023464,0.00022614,0.000219516,0.000212064,0.000203987,0.000197539,0.000190513,0.000183972,0.000177867,0.000172154,0.00016606,0.000160383,0.000155081,0.000149522,0.000144904,0.00014004,0.000135004,0.000130318,0.000125947,0.000121859,0.000117659,0.000113739,0.00010975,0.000106032,0.000102558,9.90408e-05,9.57582e-05,9.24581e-05,8.9378e-05,8.62979e-05,8.34224e-05,8.05599e-05,7.77255e-05,7.52351e-05,7.26168e-05,7.01747e-05,6.7769e-05,6.55229e-05,6.33141e-05,6.11496e-05,5.90354e-05,5.70626e-05,5.51363e-05,5.32598e-05,5.14368e-05,4.97341e-05,4.80178e-05,4.64157e-05,4.48635e-05,4.33116e-05,4.18635e-05
2.58038e-05,0.150355,0.190763,0.150405,0.0961687,0.0575969,0.0347935,0.0219451,0.0146351,0.010329,0.00767831,0.00597068,0.00482198,0.00401819,0.00343558,0.00299993,0.00266515,0.00240162,0.00218978,0.00201629,0.00187185,0.00174984,0.00164543,0.001476,0.00140622,0.00134412,0.00128843,0.00119249,0.00115079,0.00107723,0.00104456,0.000985885,0.0009594,0.000911182,0.000868302,0.000829849,0.000812041,0.000778918,0.000748704,0.000720983,0.000683403,0.000660634,0.000639451,0.000610279,0.000592356,0.000567472,0.000552076,0.000530551,0.000510707,0.000492349,0.000475307,0.00045944,0.000444627,0.000430761,0.000413591,0.00039776,0.000386677,0.000372837,0.000359967,0.000347966,0.000334058,0.000323714,0.000313998,0.000302647,0.000292095,0.000282259,0.000273066,0.0002628,0.000253281,0.000245862,0.000237515,0.000228467,0.000221245,0.000213379,0.000206052,0.000199214,0.000192816,0.00018599,0.000179631,0.000173694,0.000167467,0.000162294,0.000156846,0.000151206,0.000145957,0.000141062,0.000136484,0.00013178,0.000127389,0.000122922,0.000118757,0.000114866,0.000110928,0.000107251,0.000103555,0.000100105,9.66547e-05,9.34346e-05,9.02282e-05,8.70541e-05,8.42645e-05,8.13323e-05,7.85969e-05,7.59029e-05,7.3387e-05,7.09129e-05,6.8489e-05,6.61208e-05,6.3911e-05,6.17534e-05,5.96521e-05,5.76101e-05,5.57034e-05,5.37805e-05,5.19865e-05,5.02478e-05,4.851e-05,4.6888e-05
2.89002e-05,0.168598,0.214004,0.168688,0.107812,0.064548,0.0389841,0.0245851,0.0163944,0.0115701,0.00860065,0.00668776,0.00540105,0.00450069,0.00384808,0.00336011,0.00298511,0.00268994,0.00245265,0.00225832,0.00209653,0.00195987,0.00184293,0.00165316,0.00157501,0.00150545,0.00144307,0.00133562,0.00128891,0.00120652,0.00116993,0.00110421,0.00107455,0.00102054,0.000972513,0.000929439,0.000909505,0.000872402,0.000838559,0.000807513,0.000765419,0.000739923,0.000716195,0.000683523,0.000663449,0.000635579,0.000618331,0.000594223,0.000572,0.00055144,0.000532353,0.000514582,0.000497989,0.000482459,0.000463228,0.000445499,0.000433085,0.000417584,0.000403168,0.000389728,0.00037415,0.000362565,0.00035168,0.00033897,0.00032715,0.000316134,0.000305838,0.00029434,0.000283677,0.000275368,0.000266021,0.000255887,0.000247799,0.000238987,0.000230783,0.000223123,0.000215958,0.000208312,0.00020119,0.00019454,0.000187565,0.000181773,0.00017567,0.000169353,0.000163475,0.000157992,0.000152865,0.000147596,0.000142679,0.000137675,0.00013301,0.000128652,0.000124241,0.000120123,0.000115983,0.000112119,0.000108255,0.000104648,0.000101057,9.75019e-05,9.43772e-05,9.10934e-05,8.80301e-05,8.50125e-05,8.21945e-05,7.94237e-05,7.67087e-05,7.40566e-05,7.15814e-05,6.91647e-05,6.68115e-05,6.45242e-05,6.23885e-05,6.02352e-05,5.82257e-05,5.62787e-05,5.43317e-05,5.25154e-05
