,0.378908,0.414654,0.4504,0.486146,0.521892,0.593384,0.62913,0.664876,0.736368,0.772114,0.843606,0.879352,0.950844,1.02234,1.09383,1.16532,1.23681,1.3083,1.3798,1.48703,1.55853,1.66576,1.773,1.84449,1.98748,2.09472,2.20195,2.34494,2.45218,2.59516,2.73814,2.91687,3.05986,3.23859,3.41732,3.59605,3.81052,4.025,4.23948,4.45395,4.70417,4.9544,5.20462,5.49059,5.77655,6.09827,6.41998,6.7417,7.09916,7.45662,7.84982,8.27877,8.70773,9.13668,9.63712,10.1376,10.638,11.2099,11.7819,12.3896,13.033,13.6764,14.3913,15.1063,15.8927,16.7148,17.5727,18.4664,19.3958,20.3967,21.4333,22.5057,23.6496,24.8292,26.116,27.4386,28.797,30.2626,31.7996,33.4082,35.0883,36.8756,38.7344,40.6646,42.7379,44.8827
7.94328e-08,4.81255,10.3134,8.64795,5.57316,1.3936,0.08376,0.0286967,0.0116639,0.00284389,0.00162467,0.000651425,0.000446568,0.000236004,0.000140514,9.1343e-05,6.34635e-05,4.64261e-05,3.53755e-05,2.78537e-05,2.04323e-05,1.70594e-05,1.3427e-05,1.08938e-05,9.60846e-06,7.68023e-06,6.62129e-06,5.78775e-06,4.92477e-06,4.41286e-06,3.86085e-06,3.41983e-06,2.98165e-06,2.69824e-06,2.40637e-06,2.16729e-06,1.96844e-06,1.77047e-06,1.60656e-06,1.46891e-06,1.35188e-06,1.23591e-06,1.13748e-06,1.05301e-06,9.7012e-07,8.98938e-07,8.30062e-07,7.70737e-07,7.19144e-07,6.69208e-07,6.25642e-07,5.83743e-07,5.43926e-07,5.09143e-07,4.78511e-07,4.47103e-07,4.19553e-07,3.95198e-07,3.70615e-07,3.48922e-07,3.28506e-07,3.0936e-07,2.92342e-07,2.75527e-07,2.60566e-07,2.45906e-07,2.32276e-07,2.19605e-07,2.07828e-07,1.96879e-07,1.86341e-07,1.76585e-07,1.67544e-07,1.58899e-07,1.50902e-07,1.43082e-07,1.35879e-07,1.2923e-07,1.22781e-07,1.16706e-07,1.10993e-07,1.05625e-07,1.00488e-07,9.56817e-08,9.1184e-08,8.68325e-08,8.27777e-08
1e-07,6.0244,10.6284,8.95579,6.15913,1.8191,0.10586,0.036182,0.0146944,0.00358106,0.00204564,0.000820151,0.000562222,0.000297119,0.000176899,0.000114995,7.98964e-05,5.84474e-05,4.45353e-05,3.50658e-05,2.57228e-05,2.14765e-05,1.69036e-05,1.37145e-05,1.20964e-05,9.66886e-06,8.33572e-06,7.28635e-06,6.19993e-06,5.55547e-06,4.86053e-06,4.30532e-06,3.75368e-06,3.39689e-06,3.02944e-06,2.72846e-06,2.47813e-06,2.22889e-06,2.02254e-06,1.84925e-06,1.70192e-06,1.55592e-06,1.43201e-06,1.32566e-06,1.22131e-06,1.1317e-06,1.04499e-06,9.70301e-07,9.0535e-07,8.42483e-07,7.87637e-07,7.34889e-07,6.84762e-07,6.40975e-07,6.0241e-07,5.6287e-07,5.28187e-07,4.97526e-07,4.66578e-07,4.39267e-07,4.13565e-07,3.89461e-07,3.68038e-07,3.46869e-07,3.28034e-07,3.09578e-07,2.92418e-07,2.76467e-07,2.6164e-07,2.47857e-07,2.3459e-07,2.22308e-07,2.10925e-07,2.00042e-07,1.89975e-07,1.8013e-07,1.71062e-07,1.62691e-07,1.54572e-07,1.46925e-07,1.39732e-07,1.32974e-07,1.26508e-07,1.20456e-07,1.14794e-07,1.09316e-07,1.04211e-07
1.25892e-07,7.24374,10.9075,9.22695,6.65239,2.37164,0.133928,0.0456378,0.0185155,0.00450957,0.00257579,0.0010326,0.000707837,0.000374062,0.000222707,0.000144772,0.000100584,7.35813e-05,5.60669e-05,4.41454e-05,3.23831e-05,2.70374e-05,2.12805e-05,1.72655e-05,1.52284e-05,1.21724e-05,1.04941e-05,9.17298e-06,7.80525e-06,6.99393e-06,6.11905e-06,5.42008e-06,4.72561e-06,4.27643e-06,3.81384e-06,3.43493e-06,3.11978e-06,2.80601e-06,2.54622e-06,2.32806e-06,2.14258e-06,1.95878e-06,1.80279e-06,1.6689e-06,1.53754e-06,1.42472e-06,1.31556e-06,1.22154e-06,1.13977e-06,1.06062e-06,9.91577e-07,9.2517e-07,8.62065e-07,8.06939e-07,7.58389e-07,7.08612e-07,6.64947e-07,6.26348e-07,5.87387e-07,5.53004e-07,5.20647e-07,4.90302e-07,4.63332e-07,4.36682e-07,4.1297e-07,3.89736e-07,3.68132e-07,3.48051e-07,3.29386e-07,3.12033e-07,2.95331e-07,2.79869e-07,2.65539e-07,2.51838e-07,2.39165e-07,2.2677e-07,2.15354e-07,2.04816e-07,1.94595e-07,1.84967e-07,1.75912e-07,1.67405e-07,1.59264e-07,1.51645e-07,1.44517e-07,1.3762e-07,1.31194e-07
1.58489e-07,8.34819,11.1569,9.46797,7.07017,3.04808,0.16966,0.0575939,0.0233356,0.00567927,0.0032435,0.0013001,0.000891181,0.000470936,0.000280378,0.00018226,0.00012663,9.26342e-05,7.05845e-05,5.55761e-05,4.07682e-05,3.40382e-05,2.67906e-05,2.17361e-05,1.91715e-05,1.53242e-05,1.32113e-05,1.15481e-05,9.82625e-06,8.80485e-06,7.70344e-06,6.82349e-06,5.9492e-06,5.38372e-06,4.80135e-06,4.32433e-06,3.92758e-06,3.53256e-06,3.20551e-06,2.93086e-06,2.69736e-06,2.46597e-06,2.26958e-06,2.10103e-06,1.93565e-06,1.79362e-06,1.6562e-06,1.53783e-06,1.43489e-06,1.33525e-06,1.24832e-06,1.16472e-06,1.08528e-06,1.01588e-06,9.54757e-07,8.92091e-07,8.37121e-07,7.88527e-07,7.39477e-07,6.96192e-07,6.55457e-07,6.17255e-07,5.83301e-07,5.49751e-07,5.19899e-07,4.90649e-07,4.63452e-07,4.38171e-07,4.14673e-07,3.92827e-07,3.718e-07,3.52334e-07,3.34294e-07,3.17046e-07,3.01091e-07,2.85487e-07,2.71115e-07,2.57848e-07,2.44981e-07,2.3286e-07,2.21461e-07,2.10751e-07,2.00501e-07,1.9091e-07,1.81936e-07,1.73254e-07,1.65164e-07
1.99526e-07,9.29294,11.3814,9.68391,7.42797,3.78941,0.215282,0.0727282,0.0294191,0.00715302,0.00408452,0.00163695,0.00112203,0.000592901,0.000352985,0.000229456,0.000159419,0.000116621,8.88613e-05,6.99666e-05,5.13243e-05,4.28517e-05,3.37275e-05,2.73642e-05,2.41356e-05,1.9292e-05,1.6632e-05,1.45383e-05,1.23705e-05,1.10847e-05,9.69806e-06,8.59027e-06,7.48961e-06,6.77771e-06,6.04454e-06,5.44401e-06,4.94453e-06,4.44723e-06,4.0355e-06,3.68974e-06,3.39577e-06,3.10447e-06,2.85723e-06,2.64504e-06,2.43684e-06,2.25804e-06,2.08503e-06,1.93601e-06,1.80641e-06,1.68098e-06,1.57155e-06,1.4663e-06,1.36628e-06,1.27891e-06,1.20197e-06,1.12308e-06,1.05387e-06,9.92696e-07,9.30947e-07,8.76453e-07,8.25171e-07,7.77078e-07,7.34332e-07,6.92095e-07,6.54515e-07,6.17691e-07,5.83452e-07,5.51625e-07,5.22042e-07,4.9454e-07,4.68068e-07,4.43563e-07,4.20851e-07,3.99137e-07,3.79051e-07,3.59407e-07,3.41313e-07,3.24611e-07,3.08412e-07,2.93154e-07,2.78803e-07,2.65319e-07,2.52416e-07,2.40342e-07,2.29044e-07,2.18114e-07,2.07929e-07
2.51188e-07,10.0867,11.5846,9.87875,7.73804,4.50389,0.273748,0.0919134,0.0371021,0.00901026,0.00514402,0.00206114,0.00141272,0.000746463,0.000444397,0.000288874,0.0002007,0.000146818,0.00011187,8.80831e-05,6.46136e-05,5.39473e-05,4.24605e-05,3.44495e-05,3.03849e-05,2.42872e-05,2.09385e-05,1.83026e-05,1.55736e-05,1.39548e-05,1.22091e-05,1.08145e-05,9.42885e-06,8.53262e-06,7.60962e-06,6.85359e-06,6.22478e-06,5.59872e-06,5.08039e-06,4.6451e-06,4.27502e-06,3.90829e-06,3.59703e-06,3.3299e-06,3.06779e-06,2.8427e-06,2.62489e-06,2.43729e-06,2.27414e-06,2.11622e-06,1.97845e-06,1.84596e-06,1.72004e-06,1.61005e-06,1.51319e-06,1.41387e-06,1.32674e-06,1.24973e-06,1.17199e-06,1.10339e-06,1.03883e-06,9.78281e-07,9.24468e-07,8.71294e-07,8.23984e-07,7.77625e-07,7.34521e-07,6.94453e-07,6.57211e-07,6.22587e-07,5.89262e-07,5.58411e-07,5.29819e-07,5.02483e-07,4.77196e-07,4.52466e-07,4.29687e-07,4.08661e-07,3.88267e-07,3.69058e-07,3.50991e-07,3.34016e-07,3.17772e-07,3.02572e-07,2.88349e-07,2.74589e-07,2.61766e-07
3.16228e-07,10.7547,11.7696,10.0557,8.00979,5.13324,0.349031,0.116279,0.0468135,0.0113515,0.00647899,0.00259537,0.00177877,0.000939815,0.000559489,0.000363682,0.000252672,0.000184836,0.000140838,0.000110891,8.13444e-05,6.79161e-05,5.34549e-05,4.33696e-05,3.82525e-05,3.05759e-05,2.63601e-05,2.30417e-05,1.9606e-05,1.75681e-05,1.53704e-05,1.36147e-05,1.18703e-05,1.0742e-05,9.57997e-06,8.62819e-06,7.83656e-06,7.04839e-06,6.39584e-06,5.84784e-06,5.38194e-06,4.92025e-06,4.52841e-06,4.19211e-06,3.86213e-06,3.57875e-06,3.30455e-06,3.06837e-06,2.86297e-06,2.66417e-06,2.49073e-06,2.32393e-06,2.16541e-06,2.02694e-06,1.90499e-06,1.77996e-06,1.67028e-06,1.57332e-06,1.47545e-06,1.38909e-06,1.30781e-06,1.23159e-06,1.16384e-06,1.0969e-06,1.03734e-06,9.78974e-07,9.24708e-07,8.74267e-07,8.27381e-07,7.83793e-07,7.41839e-07,7.02999e-07,6.67005e-07,6.32589e-07,6.00755e-07,5.69622e-07,5.40945e-07,5.14475e-07,4.88801e-07,4.64618e-07,4.41872e-07,4.20503e-07,4.00052e-07,3.80916e-07,3.63011e-07,3.45687e-07,3.29545e-07
3.98107e-07,11.3222,11.939,10.2172,8.25037,5.66712,0.446544,0.147294,0.0591014,0.0143036,0.00816138,0.00326825,0.00223976,0.00118327,0.000704394,0.000457865,0.000318103,0.000232699,0.000177308,0.000139605,0.000102407,8.55019e-05,6.72961e-05,5.45993e-05,4.81572e-05,3.84929e-05,3.31855e-05,2.90078e-05,2.46826e-05,2.21169e-05,1.93503e-05,1.71399e-05,1.49438e-05,1.35233e-05,1.20605e-05,1.08623e-05,9.86565e-06,8.87341e-06,8.05189e-06,7.362e-06,6.77547e-06,6.19424e-06,5.70093e-06,5.27755e-06,4.86213e-06,4.50538e-06,4.16018e-06,3.86285e-06,3.60427e-06,3.35399e-06,3.13565e-06,2.92565e-06,2.72609e-06,2.55177e-06,2.39824e-06,2.24083e-06,2.10275e-06,1.98069e-06,1.85748e-06,1.74875e-06,1.64643e-06,1.55047e-06,1.46519e-06,1.38091e-06,1.30593e-06,1.23246e-06,1.16414e-06,1.10064e-06,1.04161e-06,9.86736e-07,9.33919e-07,8.85023e-07,8.39708e-07,7.96382e-07,7.56306e-07,7.17111e-07,6.8101e-07,6.47685e-07,6.15363e-07,5.84919e-07,5.56284e-07,5.29381e-07,5.03636e-07,4.79545e-07,4.57004e-07,4.35194e-07,4.14872e-07
5.01187e-07,11.8098,12.0946,10.3654,8.46528,6.11759,0.573793,0.186891,0.0746706,0.0180279,0.0102822,0.00411587,0.00282034,0.00148983,0.000886845,0.000576446,0.000400481,0.000292958,0.000223221,0.000175756,0.000128925,0.000107642,8.47215e-05,6.87369e-05,6.06268e-05,4.846e-05,4.17783e-05,3.65188e-05,3.10737e-05,2.78437e-05,2.43606e-05,2.15779e-05,1.88132e-05,1.70249e-05,1.51833e-05,1.36748e-05,1.24202e-05,1.1171e-05,1.01368e-05,9.26824e-06,8.52983e-06,7.7981e-06,7.17707e-06,6.64406e-06,6.12108e-06,5.67195e-06,5.23737e-06,4.86305e-06,4.53752e-06,4.22244e-06,3.94755e-06,3.68318e-06,3.43195e-06,3.21249e-06,3.01921e-06,2.82104e-06,2.64721e-06,2.49354e-06,2.33844e-06,2.20156e-06,2.07274e-06,1.95193e-06,1.84456e-06,1.73847e-06,1.64407e-06,1.55157e-06,1.46557e-06,1.38562e-06,1.31131e-06,1.24223e-06,1.17574e-06,1.11418e-06,1.05713e-06,1.00259e-06,9.52134e-07,9.02791e-07,8.57342e-07,8.15388e-07,7.74698e-07,7.3637e-07,7.00322e-07,6.66453e-07,6.34041e-07,6.03713e-07,5.75334e-07,5.47878e-07,5.22294e-07
6.30958e-07,12.2334,12.2383,10.502,8.65877,6.50071,0.741352,0.237637,0.0944308,0.0227286,0.0129568,0.00518378,0.00355165,0.00187588,0.00111658,0.000725746,0.000504197,0.000368824,0.000281026,0.000221268,0.000162309,0.000135515,0.000106659,8.65356e-05,7.63253e-05,6.1008e-05,5.25961e-05,4.59748e-05,3.91197e-05,3.50533e-05,3.06684e-05,2.71651e-05,2.36845e-05,2.14332e-05,1.91147e-05,1.72156e-05,1.56361e-05,1.40635e-05,1.27615e-05,1.16681e-05,1.07385e-05,9.81726e-06,9.03542e-06,8.3644e-06,7.70601e-06,7.14058e-06,6.59348e-06,6.12224e-06,5.71242e-06,5.31575e-06,4.96969e-06,4.63687e-06,4.32059e-06,4.0443e-06,3.80098e-06,3.55149e-06,3.33266e-06,3.1392e-06,2.94392e-06,2.7716e-06,2.60943e-06,2.45735e-06,2.32217e-06,2.18861e-06,2.06977e-06,1.95332e-06,1.84504e-06,1.7444e-06,1.65085e-06,1.56388e-06,1.48017e-06,1.40267e-06,1.33085e-06,1.26219e-06,1.19867e-06,1.13655e-06,1.07933e-06,1.02652e-06,9.75289e-07,9.27038e-07,8.81655e-07,8.39016e-07,7.98213e-07,7.60031e-07,7.24305e-07,6.89739e-07,6.57531e-07
