,0.75,0.8,0.85,0.899,0.944,0.992,1.042,1.095,1.15,1.208,1.269,1.333,1.4,1.47,1.544,1.622,1.704,1.79,1.88,1.974,2.073,2.177,2.286,2.401,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.672,6.822,6.972,7.122,7.272,7.422,7.572,7.722,7.872,8.022,8.158,8.566,8.995,9.445,9.918,10.414,10.935,11.482,12.057,12.66,13.293,13.958,14.656,15.389,16.159,16.967,17.816,18.707,19.643,20.626,21.658,22.741,23.879,25.073,26.327,27.644,29.027,30.479,32.003,33.604,35.285,37.05,38.903,40.849,42.892,45.037,47.289,49.654
1.49e-05,1.50766,1.22845,0.983077,0.857943,0.724559,0.646458,0.551613,0.469198,0.351155,0.229163,0.121947,0.0783904,0.0647733,0.0565163,0.0499707,0.0444908,0.0398233,0.0358089,0.0323363,0.0293151,0.0266506,0.0242967,0.0222116,0.0203465,0.0189612,0.0177315,0.0166434,0.0156745,0.0148071,0.0140263,0.0133204,0.0126792,0.0120945,0.0115592,0.0110675,0.0106144,0.0101955,0.00980704,0.00944628,0.00911013,0.00879647,0.00850313,0.00822813,0.00796998,0.00772716,0.00749832,0.0072823,0.00707814,0.00688483,0.00670154,0.00652758,0.00636223,0.00620487,0.00605496,0.00591198,0.00577544,0.00564493,0.00552004,0.00540043,0.00528575,0.0051757,0.00507,0.00496839,0.00487064,0.0047765,0.0046858,0.0046225,0.00449566,0.0043753,0.00426091,0.00415198,0.00404824,0.00394934,0.00385491,0.00376474,0.00367854,0.00360364,0.00339597,0.125957,0.119956,0.114235,0.108795,0.103611,0.098675,0.0939692,0.0894934,0.0852318,0.0811711,0.0773053,0.0736232,0.0701149,0.0667759,0.0635938,0.0605649,0.0576789,0.05493,0.0523126,0.0498213,0.047447,0.0451875,0.0430352,0.0409849,0.0390322,0.0371727,0.0354025,0.0337158,0.0321096,0.0305799,0.0291234,0.027736,0.0264149,0.0251568,0.0239588,0.0228176
2.01e-05,1.93236,1.51934,1.18106,1.00461,0.838407,0.738322,0.630526,0.539176,0.425129,0.300565,0.166181,0.10652,0.087942,0.0766922,0.0677828,0.0603284,0.0539836,0.0485291,0.0438135,0.0397122,0.0360963,0.0329032,0.0300752,0.0275466,0.0256687,0.0240022,0.0225277,0.021215,0.0200399,0.0189822,0.0180262,0.0171578,0.0163661,0.0156413,0.0149757,0.0143621,0.0137949,0.0132689,0.0127804,0.0123252,0.0119005,0.0115034,0.0111311,0.0107817,0.0104531,0.0101434,0.009851,0.00957468,0.00931308,0.009065,0.0088296,0.00860583,0.00839287,0.00819003,0.00799656,0.0078118,0.00763521,0.00746624,0.00730439,0.00714923,0.00700035,0.00685735,0.00671988,0.00658762,0.00646029,0.00633757,0.00625194,0.00608032,0.00591746,0.00576268,0.00561525,0.00547489,0.00534107,0.0052133,0.0050913,0.00497468,0.00487333,0.00459241,0.126708,0.120671,0.114916,0.109443,0.104228,0.0992628,0.094529,0.0900265,0.0857396,0.0816547,0.0777658,0.0740617,0.0705326,0.0671737,0.0639726,0.0609256,0.0580225,0.0552572,0.0526242,0.0501181,0.0477296,0.0454567,0.0432915,0.0412291,0.0392647,0.0373941,0.0356134,0.0339167,0.0323009,0.0307621,0.0292969,0.0279012,0.0265722,0.0253067,0.0241015,0.0229536
2.71e-05,2.56126,1.94602,1.46462,1.2084,0.993928,0.861662,0.733737,0.627798,0.511739,0.38654,0.226964,0.145084,0.119639,0.104261,0.0920993,0.0819314,0.0732855,0.0658573,0.0594404,0.0538619,0.048946,0.0446072,0.0407654,0.0373319,0.0347826,0.0325211,0.0305204,0.0287395,0.0271457,0.0257113,0.024415,0.0232377,0.0221645,0.0211822,0.0202801,0.0194485,0.0186797,0.0179665,0.0173045,0.0166874,0.0161118,0.0155737,0.0150693,0.0145959,0.0141507,0.0137312,0.0133351,0.0129608,0.0126065,0.0122705,0.0119516,0.0116486,0.0113601,0.0110854,0.0108234,0.0105732,0.0103341,0.0101053,0.00988614,0.00967605,0.00947448,0.00928086,0.00909472,0.00891568,0.00874327,0.00857713,0.00846121,0.00822879,0.00800826,0.00779867,0.00759897,0.00740889,0.00722768,0.00705465,0.00688946,0.00673157,0.00659437,0.00621405,0.127728,0.121642,0.115841,0.110324,0.105067,0.100062,0.0952899,0.0907512,0.0864297,0.082312,0.0783918,0.0746579,0.0711003,0.0677144,0.0644876,0.0614161,0.0584896,0.055702,0.0530478,0.0505215,0.0481138,0.0458226,0.04364,0.0415609,0.0395807,0.0376951,0.0359001,0.0341897,0.0325609,0.0310097,0.0295327,0.0281258,0.0267861,0.0255104,0.0242955,0.0231383
3.66e-05,3.5158,2.63026,1.90068,1.50679,1.21505,1.03324,0.87395,0.745183,0.61928,0.490047,0.310553,0.198241,0.163209,0.142094,0.125427,0.111507,0.0996859,0.0895385,0.0807819,0.0731738,0.0664738,0.0605647,0.055334,0.0506622,0.0471947,0.0441203,0.0414007,0.0389804,0.036815,0.0348665,0.0331063,0.0315078,0.0300511,0.0287177,0.0274934,0.0263649,0.0253212,0.024353,0.0234543,0.0226166,0.0218355,0.0211053,0.0204209,0.0197788,0.0191749,0.018606,0.0180688,0.0175613,0.0170808,0.016625,0.0161927,0.0157817,0.0153906,0.0150182,0.014663,0.0143238,0.0139996,0.0136895,0.0133924,0.0131077,0.0128345,0.0125721,0.0123198,0.0120771,0.0118435,0.0116183,0.0114612,0.0111462,0.0108472,0.0105631,0.0102923,0.0100346,0.00978894,0.00955435,0.00933044,0.00911646,0.00893051,0.00841514,0.129117,0.122966,0.117101,0.111524,0.10621,0.10115,0.0963266,0.0917385,0.08737,0.0832075,0.0792447,0.0754701,0.0718739,0.0684511,0.0651891,0.0620842,0.0591259,0.056308,0.053625,0.0510712,0.0486373,0.0463211,0.0441148,0.0420131,0.0400114,0.0381052,0.0362906,0.0345616,0.0329151,0.0313471,0.029854,0.0284318,0.0270775,0.0257879,0.0245598,0.0233901
4.95e-05,4.78717,3.89833,2.66325,1.97713,1.54505,1.2812,1.07146,0.906879,0.760331,0.619112,0.425123,0.27204,0.223465,0.194303,0.171341,0.152192,0.135959,0.12204,0.110045,0.0996324,0.09047,0.0823974,0.0752544,0.0688799,0.0641512,0.0599612,0.0562554,0.0529583,0.0500098,0.0473571,0.0449619,0.0427871,0.0408061,0.0389928,0.0373281,0.0357935,0.0343741,0.0330569,0.0318348,0.0306953,0.0296332,0.0286407,0.0277103,0.0268379,0.0260175,0.0252446,0.0245149,0.0238255,0.0231729,0.0225538,0.0219666,0.0214085,0.0208773,0.0203717,0.0198894,0.0194288,0.0189888,0.0185677,0.0181645,0.017778,0.0174072,0.017051,0.0167087,0.0163794,0.0160623,0.0157567,0.0155435,0.0151157,0.0147099,0.0143242,0.0139563,0.0136064,0.013273,0.0129545,0.0126505,0.0123601,0.0121078,0.0114084,0.131016,0.124774,0.118823,0.113164,0.107772,0.102638,0.097743,0.0930875,0.0886548,0.084431,0.0804099,0.0765799,0.0729307,0.0694576,0.0661477,0.0629972,0.0599953,0.057136,0.0544135,0.0518222,0.0493525,0.0470023,0.0447635,0.0426309,0.0405997,0.0386656,0.0368243,0.0350699,0.0333991,0.031808,0.030293,0.0288499,0.0274757,0.0261671,0.024921,0.023734
6.68e-05,6.0618,6.12692,4.66419,2.83479,2.07345,1.65703,1.36128,1.1385,0.954611,0.788479,0.581082,0.375673,0.307562,0.266905,0.23503,0.208497,0.186082,0.166888,0.15038,0.136062,0.123478,0.112404,0.102611,0.0938818,0.0874169,0.0816862,0.0766192,0.0721127,0.068085,0.0644626,0.0611938,0.0582268,0.0555253,0.053053,0.0507838,0.0486916,0.0467561,0.0449591,0.0432928,0.0417385,0.0402906,0.0389382,0.0376704,0.0364823,0.0353652,0.034313,0.0333195,0.0323811,0.0314928,0.0306499,0.0298508,0.0290911,0.0283683,0.0276802,0.0270241,0.0263976,0.0257989,0.0252263,0.0246778,0.0241521,0.023648,0.0231637,0.0226981,0.0222504,0.0218194,0.0214039,0.0211141,0.0205321,0.01998,0.0194554,0.0189546,0.0184785,0.0180249,0.0175916,0.0171783,0.0167834,0.0164402,0.0154895,0.133619,0.127253,0.121184,0.115412,0.109914,0.104677,0.0996853,0.0949372,0.0904164,0.0861087,0.0820077,0.0781016,0.0743799,0.0708378,0.0674621,0.064249,0.0611875,0.0582714,0.0554948,0.0528519,0.0503332,0.0479362,0.045653,0.043478,0.0414065,0.0394339,0.037556,0.0357667,0.0340628,0.0324401,0.0308949,0.0294231,0.0280217,0.0266871,0.0254162,0.0242056
9.02e-05,7.17176,7.29396,6.46402,4.98961,3.03602,2.26534,1.80859,1.48569,1.23528,1.02279,0.793326,0.523255,0.426365,0.369038,0.324333,0.287233,0.255979,0.229276,0.206379,0.186552,0.169159,0.153878,0.140385,0.128376,0.119536,0.111661,0.104704,0.0985174,0.092989,0.0880192,0.0835393,0.0794743,0.0757759,0.0723918,0.0692869,0.0664238,0.0637743,0.0613129,0.0590324,0.056904,0.0549229,0.0530737,0.0513401,0.0497169,0.0481909,0.046754,0.045397,0.0441158,0.042903,0.0417518,0.0406611,0.039624,0.0386373,0.0376985,0.0368033,0.0359485,0.035132,0.0343509,0.0336029,0.0328861,0.0321987,0.0315385,0.0309038,0.0302935,0.0297061,0.0291397,0.0287447,0.0279507,0.0271976,0.0264822,0.0257982,0.0251487,0.02453,0.0239387,0.0233752,0.0228368,0.022369,0.0210734,0.137205,0.130668,0.124436,0.118509,0.112863,0.107486,0.10236,0.0974847,0.0928426,0.0884193,0.0842083,0.0801973,0.0763758,0.0727387,0.0692724,0.065973,0.0628293,0.059835,0.0569839,0.0542701,0.0516838,0.0492225,0.046878,0.0446447,0.0425175,0.040492,0.0385638,0.0367265,0.0349768,0.0333106,0.0317239,0.0302127,0.0287736,0.0274032,0.0260982,0.0248551
0.000122,8.05639,7.96853,7.25102,6.38477,5.02107,3.33562,2.54041,2.03587,1.66255,1.36422,1.08834,0.737404,0.596687,0.514593,0.451064,0.39855,0.354514,0.317006,0.284954,0.257261,0.233016,0.211769,0.193014,0.176365,0.164144,0.153265,0.143652,0.135113,0.127495,0.120646,0.11448,0.108891,0.103807,0.0991561,0.0948906,0.0909537,0.087311,0.0839241,0.0807894,0.0778617,0.0751374,0.0725987,0.0702164,0.0679906,0.0658966,0.0639276,0.0620657,0.0603108,0.0586476,0.05707,0.0555744,0.0541525,0.0528015,0.0515149,0.0502884,0.0491172,0.0479988,0.0469292,0.045905,0.0449236,0.0439829,0.0430792,0.0422107,0.0413756,0.0405719,0.039797,0.0392566,0.0381688,0.0371375,0.0361577,0.0352195,0.0343297,0.0334824,0.0326724,0.031901,0.0311643,0.0305241,0.0287521,0.142168,0.135395,0.128937,0.122796,0.116946,0.111374,0.106063,0.101011,0.0962012,0.0916178,0.0872545,0.0830984,0.0791387,0.07537,0.0717783,0.0683595,0.0651022,0.0619995,0.0590452,0.0562333,0.0535534,0.0510031,0.0485738,0.0462597,0.0440556,0.0419568,0.0399588,0.0380551,0.0362421,0.0345156,0.0328716,0.0313056,0.0298145,0.0283945,0.0270423,0.0257543
0.000164,8.6983,8.46074,7.79391,7.10814,6.31766,5.10824,3.75786,2.95081,2.3484,1.88663,1.51525,1.05501,0.845031,0.725239,0.633565,0.55813,0.49525,0.441885,0.396501,0.357385,0.323225,0.293394,0.267089,0.243803,0.226749,0.211597,0.198214,0.186331,0.175749,0.166242,0.157698,0.14995,0.142919,0.136484,0.130587,0.125147,0.120105,0.115411,0.111072,0.107016,0.10325,0.0997418,0.0964524,0.0933812,0.0904936,0.0877787,0.0852115,0.0827928,0.0805032,0.0783253,0.0762673,0.0743084,0.0724468,0.070676,0.068988,0.067378,0.0658394,0.0643698,0.0629612,0.0616117,0.0603203,0.0590781,0.0578843,0.0567384,0.0556341,0.0545692,0.0538267,0.0523304,0.0509112,0.0495644,0.0482701,0.0470448,0.0458802,0.0447647,0.0437036,0.0426919,0.0418117,0.039378,0.149077,0.141975,0.135204,0.128764,0.122629,0.116787,0.111218,0.10592,0.100876,0.0960704,0.091495,0.0871369,0.0829847,0.0790329,0.0752666,0.0716817,0.0682661,0.0650126,0.0619148,0.0589662,0.0561561,0.0534818,0.0509344,0.0485078,0.0461967,0.0439959,0.0419008,0.0399045,0.0380034,0.036193,0.0344691,0.032827,0.0312634,0.0297744,0.0283565,0.0270059
0.000222,9.18138,8.85356,8.21909,7.62914,7.03904,6.35549,5.44033,4.40274,3.45526,2.70097,2.1506,1.53268,1.21048,1.03329,0.899491,0.789776,0.698879,0.621983,0.556942,0.501022,0.452306,0.409941,0.372613,0.339702,0.315648,0.294347,0.275529,0.258843,0.244001,0.230682,0.218736,0.207918,0.19811,0.189141,0.180926,0.173338,0.166301,0.15974,0.153688,0.148017,0.142764,0.13788,0.133297,0.129028,0.12502,0.121248,0.117685,0.114328,0.11115,0.108127,0.10527,0.102555,0.0999717,0.0975178,0.0951811,0.0929502,0.0908196,0.0887847,0.0868351,0.0849697,0.0831816,0.0814636,0.0798144,0.0782282,0.0767038,0.0752316,0.0742054,0.072131,0.0701666,0.0682993,0.0665021,0.0648034,0.0631896,0.0616431,0.0601757,0.0587745,0.057558,0.0541941,0.158747,0.151184,0.143974,0.137117,0.130584,0.124363,0.118432,0.112791,0.10742,0.102302,0.0974299,0.0927892,0.0883677,0.0841594,0.0801489,0.0763315,0.0726942,0.0692298,0.065931,0.0627911,0.0597987,0.056951,0.0542384,0.0516544,0.0491933,0.0468497,0.0446187,0.042493,0.0404686,0.0385407,0.036705,0.0349564,0.0332914,0.0317058,0.0301959,0.0287577
