8.14e-06,0.0251135,0.039268,0.0422252,0.0382967,0.0320153,0.0212857,0.0150807,0.00876671,0.0062578,0.00405272,0.00319003,0.0023788,0.00202706,0.00166082,0.00148543,0.00128731,0.0011853,0.00106317,0.000996987,0.000914399,0.000846869,0.000808247,0.00075783,0.000701532,0.000665627,0.000624232,0.000588673,0.000557699,0.000524068,0.000500434,0.000474183,0.000450934,0.000430151,0.000411424,0.000391223,0.000373099,0.000356722,0.000341831,0.000326061,0.000313729,0.000300534,0.000286814,0.000274345,0.000262955,0.000252504,0.000241726,0.000231854,0.000222775,0.000213503,0.000204172,0.000196381,0.000188481,0.000180565,0.000173294,0.000166058,0.000159406,0.000152819,0.000146758,0.000140779,0.000134919,0.000129529,0.000124258,0.0001194,0.000114402,0.000109808,0.000105355,0.00010125,9.70893e-05,9.30909e-05,8.94092e-05,8.5866e-05,8.23319e-05
9.36e-06,0.0288748,0.0451475,0.0485486,0.0440342,0.0368128,0.0244757,0.0173408,0.0100805,0.00719566,0.00466011,0.00366812,0.00273531,0.00233087,0.00190973,0.00170806,0.00148025,0.00136294,0.0012225,0.00114641,0.00105144,0.00097379,0.000929379,0.000871406,0.000806671,0.000765385,0.000717787,0.000676897,0.000641282,0.000602611,0.000575434,0.000545249,0.000518516,0.000494619,0.000473085,0.000449856,0.000429016,0.000410184,0.000393061,0.000374929,0.000360748,0.000345575,0.0003298,0.000315462,0.000302364,0.000290347,0.000277954,0.000266602,0.000256162,0.000245501,0.000234772,0.000225813,0.000216729,0.000207626,0.000199266,0.000190945,0.000183297,0.000175722,0.000168753,0.000161878,0.00015514,0.000148942,0.00014288,0.000137294,0.000131548,0.000126265,0.000121144,0.000116424,0.00011164,0.000107042,0.000102809,9.87349e-05,9.4671e-05
1.08e-05,0.0333133,0.0520851,0.0560103,0.0508051,0.0424754,0.0282407,0.0200083,0.0116313,0.00830263,0.005377,0.00423241,0.0031561,0.00268943,0.00220351,0.00197082,0.00170797,0.00157261,0.00141057,0.00132276,0.00121319,0.0011236,0.00107235,0.00100546,0.000930769,0.00088313,0.000828211,0.000781031,0.000739936,0.000695316,0.000663958,0.000629131,0.000598284,0.00057071,0.000545864,0.000519062,0.000495015,0.000473287,0.00045353,0.000432608,0.000416245,0.000398739,0.000380536,0.000363992,0.00034888,0.000335014,0.000320713,0.000307616,0.00029557,0.000283269,0.000270889,0.000260553,0.00025007,0.000239568,0.000229921,0.00022032,0.000211495,0.000202755,0.000194714,0.000186781,0.000179006,0.000171856,0.000164861,0.000158416,0.000151785,0.000145689,0.000139781,0.000134335,0.000128815,0.00012351,0.000118625,0.000113924,0.000109235
1.24e-05,0.038244,0.0597912,0.0642991,0.0583276,0.0487666,0.0324241,0.0229723,0.0133543,0.00953256,0.00617355,0.0048594,0.00362365,0.00308785,0.00252993,0.00226278,0.00196098,0.00180558,0.00161953,0.00151873,0.00139292,0.00129004,0.00123121,0.00115441,0.00106865,0.00101396,0.000950903,0.000896733,0.00084955,0.00079832,0.000762318,0.00072233,0.000686914,0.000655255,0.000626729,0.000595956,0.000568347,0.0005434,0.000520716,0.000496695,0.000477909,0.000457808,0.000436909,0.000417914,0.000400563,0.000384643,0.000368224,0.000353186,0.000339356,0.000325232,0.000311019,0.000299151,0.000287115,0.000275057,0.000263982,0.000252958,0.000242826,0.000232791,0.000223559,0.000214451,0.000205524,0.000197314,0.000189284,0.000181884,0.000174271,0.000167272,0.000160489,0.000154235,0.000147898,0.000141807,0.000136198,0.000130801,0.000125417
1.42e-05,0.0437898,0.0684575,0.073621,0.0667889,0.0558437,0.0371302,0.0263065,0.0152927,0.0109162,0.00706963,0.00556475,0.00414962,0.00353605,0.00289716,0.00259121,0.00224561,0.00206766,0.00185461,0.00173917,0.0015951,0.00147729,0.00140992,0.00132198,0.00122378,0.00116114,0.00108893,0.0010269,0.000972862,0.000914194,0.000872968,0.000827179,0.000786623,0.000750368,0.0007177,0.000682461,0.000650845,0.000622276,0.0005963,0.000568791,0.000547278,0.00052426,0.000500328,0.000478575,0.000458706,0.000440475,0.000421673,0.000404452,0.000388615,0.000372441,0.000356164,0.000342574,0.000328791,0.000314983,0.0003023,0.000289676,0.000278073,0.000266581,0.000256009,0.000245579,0.000235357,0.000225955,0.000216759,0.000208284,0.000199567,0.000191552,0.000183784,0.000176623,0.000169365,0.00016239,0.000155968,0.000149787,0.000143622
1.64e-05,0.0505656,0.0790449,0.0850102,0.0771284,0.0644928,0.0428819,0.0303818,0.0176618,0.0126073,0.00816484,0.00642681,0.00479246,0.00408384,0.00334597,0.00299264,0.0025935,0.00238797,0.00214192,0.00200859,0.0018422,0.00170615,0.00162834,0.00152677,0.00141336,0.00134102,0.00125762,0.00118599,0.00112358,0.00105582,0.00100821,0.00095532,0.000908481,0.000866616,0.000828883,0.000788188,0.000751671,0.000718677,0.000688681,0.000656909,0.000632065,0.00060548,0.000577839,0.000552718,0.000529767,0.000508714,0.000486998,0.000467109,0.000448819,0.000430137,0.000411343,0.000395647,0.000379727,0.000363779,0.000349131,0.000334551,0.00032115,0.000307881,0.00029567,0.000283624,0.000271819,0.000260959,0.00025034,0.000240551,0.000230483,0.000221227,0.000212257,0.000203985,0.000195603,0.000187549,0.000180131,0.000172992,0.000165873
1.88e-05,0.0579548,0.0905892,0.0974296,0.0884054,0.0739275,0.0491561,0.0348272,0.0202461,0.0144521,0.00935959,0.00736723,0.00549373,0.00468142,0.00383558,0.00343055,0.00297299,0.0027374,0.00245534,0.0023025,0.00211178,0.00195581,0.00186662,0.00175019,0.00162017,0.00153725,0.00144165,0.00135953,0.001288,0.00121032,0.00115574,0.00109512,0.00104142,0.000993425,0.000950176,0.000903524,0.000861668,0.00082384,0.000789451,0.000753035,0.000724554,0.00069408,0.000662391,0.000633594,0.00060729,0.000583152,0.000558259,0.000535463,0.000514493,0.000493083,0.000471534,0.000453539,0.000435293,0.000417011,0.000400221,0.000383508,0.000368147,0.000352934,0.000338936,0.000325126,0.000311594,0.000299147,0.000286971,0.000275751,0.000264212,0.0002536,0.000243316,0.000233834,0.000224227,0.000214992,0.000206489,0.000198306,0.000190144
2.16e-05,0.0665721,0.10405,0.111912,0.101559,0.0849335,0.0564757,0.0400133,0.0232612,0.0166043,0.0107534,0.00846435,0.00631184,0.00537856,0.00440676,0.00394143,0.00341574,0.00314506,0.002821,0.0026454,0.00242626,0.00224708,0.0021446,0.00201083,0.00186144,0.00176618,0.00165635,0.00156199,0.0014798,0.00139057,0.00132785,0.00125821,0.00119652,0.00114137,0.00109168,0.00103807,0.000989984,0.00094653,0.000907022,0.00086518,0.000832452,0.000797442,0.00076104,0.000727953,0.000697728,0.000669999,0.0006414,0.000615205,0.000591115,0.000566513,0.000541755,0.000521083,0.000500119,0.000479115,0.000459823,0.00044062,0.00042297,0.000405492,0.000389411,0.000373545,0.000357996,0.000343697,0.000329708,0.000316817,0.000303557,0.000291367,0.00027955,0.000268658,0.000257619,0.000247009,0.00023724,0.000227839,0.00021846
2.49e-05,0.0767235,0.119903,0.128971,0.117056,0.0979031,0.065102,0.0461252,0.0268145,0.0191407,0.0123961,0.00975736,0.00727603,0.0062002,0.00507995,0.00454351,0.00393753,0.0036255,0.00325193,0.00304951,0.0027969,0.00259034,0.00247221,0.00231801,0.00214581,0.00203598,0.00190936,0.00180061,0.00170586,0.001603,0.0015307,0.00145041,0.0013793,0.00131573,0.00125844,0.00119665,0.00114122,0.00109113,0.00104558,0.000997347,0.00095962,0.000919262,0.000877296,0.000839154,0.000804319,0.000772348,0.00073938,0.000709187,0.000681417,0.000653056,0.000624513,0.000600685,0.000576517,0.000552306,0.000530066,0.00050793,0.000487586,0.000467437,0.000448899,0.000430611,0.000412686,0.000396201,0.000380074,0.000365216,0.00034993,0.000335876,0.000322255,0.0003097,0.000296973,0.000284743,0.000273481,0.000262643,0.000251834
2.86e-05,0.0880995,0.137665,0.148086,0.134426,0.112443,0.074773,0.0529775,0.0307981,0.0219845,0.0142378,0.011207,0.00835705,0.00712137,0.00583468,0.00521856,0.00452253,0.00416415,0.00373508,0.00350258,0.00321244,0.0029752,0.00283952,0.0026624,0.00246461,0.00233848,0.00219306,0.00206813,0.00195931,0.00184116,0.00175813,0.00166591,0.00158423,0.00151121,0.00144542,0.00137446,0.00131078,0.00125324,0.00120093,0.00114553,0.0011022,0.00105584,0.00100765,0.000963835,0.000923819,0.000887104,0.000849235,0.000814553,0.000782658,0.000750083,0.000717304,0.000689935,0.000662175,0.000634365,0.000608824,0.000583398,0.000560029,0.000536888,0.000515594,0.000494588,0.000474001,0.000455066,0.000436546,0.000419479,0.000401921,0.00038578,0.000370136,0.000355713,0.000341097,0.000327049,0.000314114,0.000301668,0.00028925
