,0.342,0.35905,0.3761,0.39315,0.4102,0.42725,0.4443,0.46135,0.49545,0.5125,0.52955,0.56365,0.5807,0.6148,0.63185,0.66595,0.70005,0.73415,0.76825,0.80235,0.83645,0.87055,0.9217,0.9558,0.9899,1.04105,1.0922,1.14335,1.1945,1.24565,1.2968,1.365,1.41615,1.48435,1.54232,1.62416,1.706,1.76056,1.8424,1.92424,2.03336,2.1152,2.19704,2.30616,2.41528,2.5244,2.63352,2.76992,2.87904,3.01544,3.15184,3.28824,3.45192,3.58832,3.752,3.91568,4.10664,4.2976,4.48856,4.67952,4.89776,5.116,5.33424,5.57976,5.85256,6.09808,6.37088,6.67096,6.97104,7.27112,7.59848,7.95312,8.30776,8.68968,9.0716,9.4808,9.91728,10.3538,10.8175,11.3086,11.8269,12.3725
5.1598e-08,29.6645,28.0834,26.1147,23.7547,20.6544,12.9504,0.951868,0.336652,0.0631806,0.0317249,0.017371,0.00651891,0.00438438,0.00228939,0.00138325,0.00112084,0.000784644,0.00058737,0.000462549,0.000378725,0.000319665,0.000276384,0.000230099,0.000207387,0.000181239,0.000167556,0.000150971,0.000137815,0.000127121,0.000118243,0.000110742,0.000102359,9.53733e-05,9.084e-05,8.60513e-05,8.04946e-05,7.57174e-05,7.28813e-05,6.90561e-05,6.56609e-05,6.16758e-05,5.90211e-05,5.58479e-05,5.3701e-05,5.11001e-05,4.87546e-05,4.6627e-05,4.42268e-05,4.24852e-05,4.04989e-05,3.86961e-05,3.70512e-05,3.52576e-05,3.38933e-05,3.23919e-05,3.08029e-05,2.95617e-05,2.82359e-05,2.70252e-05,2.59151e-05,2.47538e-05,2.36931e-05,2.26041e-05,2.16113e-05,2.07024e-05,1.97787e-05,1.89342e-05,1.8159e-05,1.73766e-05,1.65968e-05,1.58841e-05,1.52303e-05,1.45324e-05,1.39394e-05,1.33128e-05,1.27401e-05,1.22147e-05,1.16694e-05,1.11707e-05,1.06871e-05,1.02202e-05,9.79235e-06
6.1917e-08,29.913,28.335,26.4024,24.1285,21.253,16.091,1.19976,0.410261,0.0760363,0.0381264,0.0208625,0.00782519,0.0052624,0.00274757,0.00166001,0.00134508,0.000941606,0.00070486,0.000555067,0.000454475,0.0003836,0.000331662,0.000276118,0.000248865,0.000217487,0.000201067,0.000181164,0.000165379,0.000152544,0.000141891,0.00013289,0.000122831,0.000114447,0.000109008,0.000103262,9.65928e-05,9.08604e-05,8.74568e-05,8.28673e-05,7.87929e-05,7.40106e-05,7.08249e-05,6.70173e-05,6.4441e-05,6.13198e-05,5.85054e-05,5.5952e-05,5.30722e-05,5.0982e-05,4.85985e-05,4.64351e-05,4.44615e-05,4.23091e-05,4.06718e-05,3.88702e-05,3.69633e-05,3.54739e-05,3.3883e-05,3.24301e-05,3.10979e-05,2.97045e-05,2.84317e-05,2.71248e-05,2.59335e-05,2.48429e-05,2.37343e-05,2.27208e-05,2.17906e-05,2.08519e-05,1.99161e-05,1.9061e-05,1.82762e-05,1.74389e-05,1.67273e-05,1.59753e-05,1.52881e-05,1.46576e-05,1.40032e-05,1.34048e-05,1.28245e-05,1.22642e-05,1.17508e-05
7.4301e-08,30.1498,28.5743,26.6739,24.4748,21.7805,17.5574,1.53893,0.501838,0.0915645,0.045834,0.0250604,0.00939401,0.00631665,0.0032976,0.00199222,0.00161424,0.00113,0.000845872,0.000666106,0.000545386,0.000460333,0.000398005,0.00033135,0.000298644,0.000260988,0.000241285,0.000217401,0.000198458,0.000183056,0.000170272,0.00015947,0.000147399,0.000137339,0.000130812,0.000123916,0.000115914,0.000109034,0.00010495,9.94423e-05,9.4553e-05,8.8814e-05,8.49911e-05,8.04218e-05,7.73302e-05,7.35847e-05,7.02077e-05,6.71434e-05,6.36873e-05,6.11795e-05,5.83192e-05,5.57229e-05,5.33545e-05,5.07715e-05,4.8807e-05,4.6645e-05,4.43567e-05,4.25692e-05,4.06602e-05,3.89168e-05,3.7318e-05,3.56461e-05,3.41185e-05,3.25501e-05,3.11206e-05,2.98118e-05,2.84816e-05,2.72654e-05,2.61492e-05,2.50227e-05,2.38997e-05,2.28734e-05,2.19318e-05,2.09269e-05,2.0073e-05,1.91706e-05,1.8346e-05,1.75894e-05,1.68041e-05,1.60859e-05,1.53896e-05,1.47172e-05,1.41012e-05
8.9161e-08,30.3758,28.8022,26.9306,24.7972,22.2528,18.5975,2.03206,0.616819,0.110344,0.0551198,0.0301088,0.0112781,0.00758243,0.00395782,0.00239092,0.00193725,0.00135608,0.00101509,0.000799354,0.000654481,0.000552411,0.000477614,0.000397625,0.000358377,0.000313189,0.000289545,0.000260884,0.000238151,0.00021967,0.000204328,0.000191366,0.00017688,0.000164808,0.000156975,0.0001487,0.000139097,0.000130842,0.000125941,0.000119331,0.000113464,0.000106577,0.00010199,9.65068e-05,9.27968e-05,8.83023e-05,8.42496e-05,8.05724e-05,7.64252e-05,7.34156e-05,6.99835e-05,6.68678e-05,6.40257e-05,6.09263e-05,5.85687e-05,5.59743e-05,5.32284e-05,5.10833e-05,4.87925e-05,4.67003e-05,4.47819e-05,4.27756e-05,4.09424e-05,3.90604e-05,3.73449e-05,3.57744e-05,3.41781e-05,3.27187e-05,3.13792e-05,3.00274e-05,2.86798e-05,2.74483e-05,2.63183e-05,2.51125e-05,2.40878e-05,2.30049e-05,2.20153e-05,2.11074e-05,2.0165e-05,1.93033e-05,1.84677e-05,1.76608e-05,1.69215e-05
1.0699e-07,30.5921,29.0199,27.1741,25.0989,22.6805,19.4196,2.84363,0.762982,0.133089,0.0663141,0.0361819,0.0135411,0.00910222,0.00475026,0.00286941,0.0023249,0.00162737,0.00121814,0.000959238,0.00078538,0.000662893,0.000573133,0.000477145,0.000430048,0.000375822,0.000347449,0.000313056,0.000285777,0.000263599,0.000245189,0.000229635,0.000212252,0.000197766,0.000188366,0.000178436,0.000166913,0.000157007,0.000151126,0.000143195,0.000136155,0.00012789,0.000122386,0.000115806,0.000111354,0.000105961,0.000101097,9.66852e-05,9.17086e-05,8.80969e-05,8.39782e-05,8.02399e-05,7.68294e-05,7.31101e-05,7.0281e-05,6.71677e-05,6.38727e-05,6.12988e-05,5.85496e-05,5.60393e-05,5.37374e-05,5.13296e-05,4.91299e-05,4.68717e-05,4.4813e-05,4.29284e-05,4.10129e-05,3.92616e-05,3.76542e-05,3.60321e-05,3.4415e-05,3.29373e-05,3.15813e-05,3.01344e-05,2.89048e-05,2.76053e-05,2.64178e-05,2.53284e-05,2.41975e-05,2.31635e-05,2.21607e-05,2.11925e-05,2.03054e-05
1.2839e-07,30.7992,29.2281,27.4057,25.3823,23.0719,20.1056,12.8158,0.952099,0.160706,0.0798285,0.0434949,0.0162607,0.010928,0.00570185,0.00344388,0.00279027,0.00195306,0.0014619,0.00115116,0.000942509,0.00079551,0.00068779,0.000572596,0.000516076,0.000451002,0.000416953,0.000375678,0.000342942,0.000316329,0.000294236,0.00027557,0.00025471,0.000237326,0.000226046,0.00021413,0.000200302,0.000188413,0.000181356,0.000171839,0.00016339,0.000153473,0.000146867,0.000138971,0.000133628,0.000127156,0.00012132,0.000116025,0.000110053,0.000105719,0.000100777,9.62905e-05,9.21976e-05,8.77344e-05,8.43394e-05,8.06035e-05,7.66491e-05,7.35606e-05,7.02616e-05,6.72489e-05,6.44864e-05,6.15972e-05,5.89574e-05,5.62475e-05,5.37771e-05,5.15155e-05,4.92168e-05,4.71152e-05,4.51864e-05,4.32396e-05,4.12992e-05,3.95258e-05,3.78987e-05,3.61622e-05,3.46867e-05,3.31273e-05,3.17022e-05,3.03949e-05,2.90378e-05,2.77968e-05,2.65936e-05,2.54317e-05,2.43671e-05
1.5407e-07,30.998,29.4275,27.6264,25.6495,23.4327,20.697,15.8709,1.20293,0.194313,0.0961597,0.0523049,0.0195291,0.0131212,0.0068444,0.00413352,0.00334891,0.00234396,0.00175444,0.0013815,0.00113108,0.000954663,0.000825386,0.000687144,0.000619315,0.000541222,0.00050036,0.000450829,0.000411545,0.000379606,0.000353094,0.000330693,0.000305661,0.0002848,0.000271263,0.000256963,0.000240369,0.000226103,0.000217634,0.000206212,0.000196073,0.000184172,0.000176245,0.00016677,0.000160358,0.000152592,0.000145588,0.000139234,0.000132067,0.000126867,0.000120935,0.000115552,0.00011064,0.000105284,0.00010121,9.67268e-05,9.19816e-05,8.8275e-05,8.43161e-05,8.07009e-05,7.73858e-05,7.39186e-05,7.07508e-05,6.74988e-05,6.45343e-05,6.18203e-05,5.90617e-05,5.65398e-05,5.42251e-05,5.18889e-05,4.95604e-05,4.74321e-05,4.54796e-05,4.33958e-05,4.16251e-05,3.97538e-05,3.80437e-05,3.64748e-05,3.48463e-05,3.33571e-05,3.19132e-05,3.05189e-05,2.92413e-05
1.8488e-07,31.189,29.6189,27.8371,25.9022,23.7673,21.2181,17.3,1.54871,0.235331,0.11592,0.062924,0.0234577,0.0157557,0.00821615,0.00496125,0.00401937,0.00281308,0.00210549,0.00165789,0.00135734,0.00114562,0.000990483,0.000824583,0.000743184,0.000649471,0.000600435,0.000540996,0.000493854,0.000455527,0.000423712,0.000396832,0.000366792,0.000341759,0.000325514,0.000308354,0.000288441,0.000271322,0.000261159,0.000247453,0.000235287,0.000221006,0.000211493,0.000200123,0.000192429,0.000183109,0.000174705,0.00016708,0.00015848,0.000152239,0.000145122,0.000138661,0.000132768,0.00012634,0.000121451,0.000116071,0.000110377,0.00010593,0.000101179,9.68406e-05,9.28626e-05,8.87017e-05,8.49006e-05,8.09981e-05,7.74406e-05,7.4184e-05,7.08738e-05,6.78474e-05,6.50698e-05,6.22665e-05,5.9472e-05,5.69182e-05,5.45752e-05,5.20748e-05,4.99499e-05,4.77043e-05,4.56522e-05,4.37695e-05,4.18154e-05,4.00283e-05,3.82956e-05,3.66225e-05,3.50894e-05
2.2186e-07,31.3728,29.8028,28.0388,26.1419,24.0794,21.685,18.3174,2.05895,0.285609,0.139883,0.0757419,0.0281832,0.0189227,0.00986391,0.00595526,0.00482443,0.00337631,0.00252693,0.00198968,0.00162896,0.00137485,0.00118866,0.000989558,0.000891871,0.000779404,0.000720557,0.000649226,0.000592651,0.000546657,0.000508477,0.000476218,0.000440169,0.000410127,0.000390633,0.00037004,0.000346143,0.000325599,0.000313403,0.000296956,0.000282355,0.000265217,0.000253802,0.000240156,0.000230924,0.000219739,0.000209654,0.000200504,0.000190183,0.000182694,0.000174153,0.0001664,0.000159327,0.000151614,0.000145747,0.000139291,0.000132458,0.00012712,0.000121419,0.000116213,0.000111439,0.000106446,0.000101885,9.72014e-05,9.29323e-05,8.90242e-05,8.50518e-05,8.14199e-05,7.80867e-05,7.47225e-05,7.13691e-05,6.83045e-05,6.54928e-05,6.2492e-05,5.99422e-05,5.72474e-05,5.47847e-05,5.25254e-05,5.01803e-05,4.80358e-05,4.59565e-05,4.39486e-05,4.21089e-05
2.6623e-07,31.5498,29.9797,28.2319,26.3698,24.3719,22.1081,19.1239,2.93024,0.347518,0.168995,0.0912266,0.033868,0.0227293,0.0118429,0.00714863,0.00579085,0.00405232,0.00303272,0.00238785,0.00195491,0.00164993,0.00142646,0.00118752,0.00107028,0.000935315,0.000864694,0.000779091,0.000711199,0.000656004,0.000610185,0.000571474,0.000528214,0.000492162,0.000468768,0.000444057,0.000415379,0.000390726,0.000376091,0.000356353,0.000338832,0.000318266,0.000304567,0.000288193,0.000277113,0.000263691,0.000251589,0.000240609,0.000228224,0.000219236,0.000208987,0.000199683,0.000191196,0.00018194,0.0001749,0.000167152,0.000158952,0.000152547,0.000145705,0.000139458,0.000133729,0.000127737,0.000122263,0.000116644,0.000111521,0.000106831,0.000102064,9.77055e-05,9.37055e-05,8.96686e-05,8.56445e-05,8.19668e-05,7.85926e-05,7.49917e-05,7.19318e-05,6.86979e-05,6.57427e-05,6.30315e-05,6.02173e-05,5.7644e-05,5.51487e-05,5.27392e-05,5.05315e-05
